workId,axisId,state,value,confidence,authorityClass,sourceType,sourceUrl,edition,scopeMapping,pageOrTimeRefs,sampleCount,contexts,observation,limitation,reviewStatus
bocchi-the-rock,artRealism,known,0,0.88,publisherAuthorizedPlatform,manual,https://comic-fuz.com/manga/viewer/24407,standard Volume 1; ISBN 9784832270725; released 2019-02-27,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official viewer p8; p9; p10; p15; p16; p17,6,home and personal practice; school and band context,Strong simplification and deformation recur across the cited figures.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
bocchi-the-rock,artDensity,known,0,0.80,publisherAuthorizedPlatform,manual,https://comic-fuz.com/manga/viewer/24407,standard Volume 1; ISBN 9784832270725; released 2019-02-27,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official viewer p8; p9; p10; p15; p16; p17,6,home and personal practice; school and band context,Large whitespace and sparse background linework recur; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
bocchi-the-rock,visualSoftness,known,4,0.80,publisherAuthorizedPlatform,manual,https://comic-fuz.com/manga/viewer/24407,standard Volume 1; ISBN 9784832270725; released 2019-02-27,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official viewer p8; p9; p10; p15; p16; p17,6,home and personal practice; school and band context,"Soft curves, light linework, and polished tonal treatment dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
bocchi-the-rock,motionImpact,unknown,,,publisherAuthorizedPlatform,manual,https://comic-fuz.com/manga/viewer/24407,standard Volume 1; ISBN 9784832270725; released 2019-02-27,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official viewer p8; p9; p10; p15; p16; p17,6,home and personal practice; school and band context,No supported value was inferred for this axis from the cited official sample.,The official sample exposes no qualifying continuous performance or physical-action sequence.,modelObservedPendingPanel
haikyu,artRealism,known,2,0.88,originalPublisher,publisher,https://www.s-manga.net/reader/main.php?cid=9784088704531,standard Volume 1; ISBN 9784088704531; released 2012-06-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official reader p8; p9; p10; p11; p31; p32,6,street and television memory; gymnasium match,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
haikyu,artDensity,known,2,0.86,originalPublisher,publisher,https://www.s-manga.net/reader/main.php?cid=9784088704531,standard Volume 1; ISBN 9784088704531; released 2012-06-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official reader p8; p9; p10; p11; p31; p32,6,street and television memory; gymnasium match,Background detail and whitespace are balanced; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
haikyu,visualSoftness,known,0,0.90,originalPublisher,publisher,https://www.s-manga.net/reader/main.php?cid=9784088704531,standard Volume 1; ISBN 9784088704531; released 2012-06-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official reader p8; p9; p10; p11; p31; p32,6,street and television memory; gymnasium match,"Hard angles, coarse marks, or strong black masses dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
haikyu,motionImpact,known,4,0.99,originalPublisher,publisher,https://www.s-manga.net/reader/main.php?cid=9784088704531,standard Volume 1; ISBN 9784088704531; released 2012-06-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official reader p8; official reader p9; official reader p10; official reader p11; official reader p31; official reader p32; consecutive official reader pages 31-32; consecutive jump spike and block panels 1-10,6,street and television memory; gymnasium match,"The cited continuous sequence strongly emphasizes speed, collision, debris, or body reaction.","The cited official pages expose a continuous high-impact jump, spike, and block sequence.",modelObservedPendingPanel
noragami-stray-god,artRealism,known,2,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/noragami-stray-god/,Kodansha Comics licensed English Volume 1; ISBN 9781612629063; Omoi chapter d3cc16e6-ea58-4dd7-87cc-d4b97454264f; Japanese standard Volume 1 crosswalk ISBN 9784063712940,The licensed Kodansha Volume 1 reader maps to Japanese standard Volume 1 and is within entry_1_3_volumes.,Omoi reader p8; p9; p16; p17; p24; p25,6,rooftop phone call; classroom and school; supernatural far shore,"Stylized faces recur with consistent anatomy, hands, props, furniture, and perspective.",Six distinct licensed interior pages across three contexts were inspected; cover art and translated lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
noragami-stray-god,artDensity,known,2,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/noragami-stray-god/,Kodansha Comics licensed English Volume 1; ISBN 9781612629063; Omoi chapter d3cc16e6-ea58-4dd7-87cc-d4b97454264f; Japanese standard Volume 1 crosswalk ISBN 9784063712940,The licensed Kodansha Volume 1 reader maps to Japanese standard Volume 1 and is within entry_1_3_volumes.,Omoi reader p8; p9; p16; p17; p24; p25,6,rooftop phone call; classroom and school; supernatural far shore,"Open dialogue close-ups balance classroom detail, crowd scenes, tones, and creatures; translated lettering was excluded.",Six distinct licensed interior pages across three contexts were inspected; cover art and translated lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
noragami-stray-god,visualSoftness,known,2,0.88,publisherAuthorizedPlatform,manual,https://kodansha.us/series/noragami-stray-god/,Kodansha Comics licensed English Volume 1; ISBN 9781612629063; Omoi chapter d3cc16e6-ea58-4dd7-87cc-d4b97454264f; Japanese standard Volume 1 crosswalk ISBN 9784063712940,The licensed Kodansha Volume 1 reader maps to Japanese standard Volume 1 and is within entry_1_3_volumes.,Omoi reader p8; p9; p16; p17; p24; p25,6,rooftop phone call; classroom and school; supernatural far shore,Fine hair and face contours are balanced by hard blacks and sharp supernatural forms.,Six distinct licensed interior pages across three contexts were inspected; cover art and translated lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
noragami-stray-god,motionImpact,known,2,0.86,publisherAuthorizedPlatform,manual,https://kodansha.us/series/noragami-stray-god/,Kodansha Comics licensed English Volume 1; ISBN 9781612629063; Omoi chapter d3cc16e6-ea58-4dd7-87cc-d4b97454264f; Japanese standard Volume 1 crosswalk ISBN 9784063712940,The licensed Kodansha Volume 1 reader maps to Japanese standard Volume 1 and is within entry_1_3_volumes.,Omoi reader p8; p9; p16; p17; p24; p25; p24 panels 2-5,6,rooftop phone call; classroom and school; supernatural far shore,Omoi reader p24 panels 2-5 form a bounded creature-contact and recoil sequence.,The bounded sequence supports moderate motion but does not establish sustained high-impact action; panel approval remains pending.,modelObservedPendingPanel
hajime-no-ippo,artRealism,known,2,0.90,publisherAuthorizedPlatform,manual,https://pocket.shonenmagazine.com/title/01291/episode/315412,standard Volume 1; ISBN 9784063115321; released 1990-02-09,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed p24; p25; p26; p27; p38; p39,6,school and street bullying; punch and boxing context,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
hajime-no-ippo,artDensity,known,4,0.94,publisherAuthorizedPlatform,manual,https://pocket.shonenmagazine.com/title/01291/episode/315412,standard Volume 1; ISBN 9784063115321; released 1990-02-09,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed p24; p25; p26; p27; p38; p39,6,school and street bullying; punch and boxing context,"High background, object, and line density recurs; translated lettering was excluded.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
hajime-no-ippo,visualSoftness,known,0,0.92,publisherAuthorizedPlatform,manual,https://pocket.shonenmagazine.com/title/01291/episode/315412,standard Volume 1; ISBN 9784063115321; released 1990-02-09,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed p24; p25; p26; p27; p38; p39,6,school and street bullying; punch and boxing context,"Hard angles, coarse marks, or strong black masses dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
hajime-no-ippo,motionImpact,known,4,0.99,publisherAuthorizedPlatform,manual,https://pocket.shonenmagazine.com/title/01291/episode/315412,standard Volume 1; ISBN 9784063115321; released 1990-02-09,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed p24; printed p25; printed p26; printed p27; printed p38; printed p39; consecutive printed pages 26-27; consecutive punch trajectory and hit-reaction panels 1-8,6,school and street bullying; punch and boxing context,"The cited continuous sequence strongly emphasizes speed, collision, debris, or body reaction.",The cited official pages expose a continuous high-impact punch and reaction sequence.,modelObservedPendingPanel
chis-sweet-adventures,artRealism,known,0,0.95,publisherAuthorizedPlatform,manual,https://kodansha.us/book/chis-sweet-adventures/,licensed English digital Volume 1; ISBN 9781642122312,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 7; reader page 6; reader page 9; reader page 8; reader page 11; reader page 10,6,family kitchen feeding; box and ball play; meeting another cat,Strongly simplified and super-deformed cats and people dominate the sample.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
chis-sweet-adventures,artDensity,known,1,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/book/chis-sweet-adventures/,licensed English digital Volume 1; ISBN 9781642122312,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 7; reader page 6; reader page 9; reader page 8; reader page 11; reader page 10,6,family kitchen feeding; box and ball play; meeting another cat,"Open full-color panels and flat backgrounds dominate, with occasional domestic props.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
chis-sweet-adventures,visualSoftness,known,4,0.95,publisherAuthorizedPlatform,manual,https://kodansha.us/book/chis-sweet-adventures/,licensed English digital Volume 1; ISBN 9781642122312,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 7; reader page 6; reader page 9; reader page 8; reader page 11; reader page 10,6,family kitchen feeding; box and ball play; meeting another cat,Rounded silhouettes and a pastel full-color palette create consistently soft presentation.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
chis-sweet-adventures,motionImpact,known,2,0.82,publisherAuthorizedPlatform,manual,https://kodansha.us/book/chis-sweet-adventures/,licensed English digital Volume 1; ISBN 9781642122312,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 8 panels 1-4,6,family kitchen feeding; box and ball play; meeting another cat,Ball play is communicated by a continuous multi-panel action sequence with ordinary impact emphasis.,A continuous action sequence was inspected; panel or human review remains pending.,modelObservedPendingPanel
lovely-muco,artRealism,known,0,0.93,publisherAuthorizedPlatform,manual,https://kodansha.us/series/lovely-muco/,licensed English digital Volume 1; ISBN 9781684919949,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 10; reader page 11; reader page 12; reader page 13; reader page 14,6,glass workshop exterior and yard; workshop interior; garden and furnace,The dog and human figures use strong comic deformation and simplified proportions.,Exactly six readable distinct licensed interior pages across at least two contexts were inspected; reader page 8 title splash plus cover/frontispiece/UI/cropped captures were excluded; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
lovely-muco,artDensity,known,1,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/lovely-muco/,licensed English digital Volume 1; ISBN 9781684919949,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 10; reader page 11; reader page 12; reader page 13; reader page 14,6,glass workshop exterior and yard; workshop interior; garden and furnace,White space and flat color fields dominate despite recurring workshop and furnace props.,Exactly six readable distinct licensed interior pages across at least two contexts were inspected; reader page 8 title splash plus cover/frontispiece/UI/cropped captures were excluded; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
lovely-muco,visualSoftness,known,3,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/lovely-muco/,licensed English digital Volume 1; ISBN 9781684919949,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 10; reader page 11; reader page 12; reader page 13; reader page 14,6,glass workshop exterior and yard; workshop interior; garden and furnace,Rounded dog forms and bright color produce a soft presentation with some angular comic accents.,Exactly six readable distinct licensed interior pages across at least two contexts were inspected; reader page 8 title splash plus cover/frontispiece/UI/cropped captures were excluded; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
lovely-muco,motionImpact,known,2,0.82,publisherAuthorizedPlatform,manual,https://kodansha.us/series/lovely-muco/,licensed English digital Volume 1; ISBN 9781684919949,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 12 panels 3-7,6,glass workshop exterior and yard; workshop interior; garden and furnace,A continuous spin and splash sequence uses ordinary action marks and panel-to-panel movement.,A continuous action sequence was inspected; panel or human review remains pending.,modelObservedPendingPanel
penguin-and-house,artRealism,known,0,0.95,publisherAuthorizedPlatform,manual,https://kodansha.us/series/penguin-and-house/,licensed English digital Volume 1; ISBN 9781636996851,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 7; reader page 6; reader page 11; reader page 10; reader page 13; reader page 12,6,bathroom and hallway chores; kitchen cooking; meal and return home,The round penguin is maximally simplified while household figures remain comic abstractions.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
penguin-and-house,artDensity,known,1,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/penguin-and-house/,licensed English digital Volume 1; ISBN 9781636996851,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 7; reader page 6; reader page 11; reader page 10; reader page 13; reader page 12,6,bathroom and hallway chores; kitchen cooking; meal and return home,"Sparse monochrome environments frame a few readable bathroom, hallway, and kitchen props.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
penguin-and-house,visualSoftness,known,3,0.88,publisherAuthorizedPlatform,manual,https://kodansha.us/series/penguin-and-house/,licensed English digital Volume 1; ISBN 9781636996851,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 7; reader page 6; reader page 11; reader page 10; reader page 13; reader page 12,6,bathroom and hallway chores; kitchen cooking; meal and return home,Round forms and clean lines lean soft without eliminating harder household geometry.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
penguin-and-house,motionImpact,known,2,0.84,publisherAuthorizedPlatform,manual,https://kodansha.us/series/penguin-and-house/,licensed English digital Volume 1; ISBN 9781636996851,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader pages 10-11,6,bathroom and hallway chores; kitchen cooking; meal and return home,Food preparation is shown as a continuous multi-panel sequence with ordinary motion marks.,A continuous action sequence was inspected; panel or human review remains pending.,modelObservedPendingPanel
sheetas-little-big-world,artRealism,known,2,0.88,publisherAuthorizedPlatform,manual,https://kodansha.us/series/sheetas-little-big-world/,licensed English digital Volume 1; ISBN 9798894787046,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 8; reader page 17; reader page 16; reader page 25; reader page 24,6,forest acorn gathering; log village panorama; night interior conversation,Stylized child figures retain conventional functional anatomy within a fantasy scale.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
sheetas-little-big-world,artDensity,known,4,0.95,publisherAuthorizedPlatform,manual,https://kodansha.us/series/sheetas-little-big-world/,licensed English digital Volume 1; ISBN 9798894787046,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 8; reader page 17; reader page 16; reader page 25; reader page 24,6,forest acorn gathering; log village panorama; night interior conversation,"Forest, log-village, foliage, and interior textures use dense linework and crosshatching.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
sheetas-little-big-world,visualSoftness,known,2,0.84,publisherAuthorizedPlatform,manual,https://kodansha.us/series/sheetas-little-big-world/,licensed English digital Volume 1; ISBN 9798894787046,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 8; reader page 17; reader page 16; reader page 25; reader page 24,6,forest acorn gathering; log village panorama; night interior conversation,Organic scenery is balanced by substantial hatching and firm contour lines.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
sheetas-little-big-world,motionImpact,unknown,,,publisherAuthorizedPlatform,manual,https://kodansha.us/series/sheetas-little-big-world/,licensed English digital Volume 1; ISBN 9798894787046,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 8; reader page 17; reader page 16; reader page 25; reader page 24,6,forest acorn gathering; log village panorama; night interior conversation,"No dynamic scene occurs in the inspected gathering, panorama, or dialogue sample.",The Volume 1 sample does not establish that the complete entry_1_3_volumes range lacks dynamic scenes; no 0-4 value is assigned.,modelObservedPendingPanel
fairy-tail,artRealism,known,2,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/fairy-tail/,licensed English digital Volume 1; ISBN 9781612624600,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,magic shop and city street; station and train; restaurant and inn,Conventional shonen stylization and functional anatomy recur across city and travel scenes.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
fairy-tail,artDensity,known,3,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/fairy-tail/,licensed English digital Volume 1; ISBN 9781612624600,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,magic shop and city street; station and train; restaurant and inn,"Detailed shops, streets, stations, and interiors produce above-balanced information density.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
fairy-tail,visualSoftness,known,2,0.86,publisherAuthorizedPlatform,manual,https://kodansha.us/series/fairy-tail/,licensed English digital Volume 1; ISBN 9781612624600,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,magic shop and city street; station and train; restaurant and inn,Rounded comedy faces and firmer action contours remain balanced.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
fairy-tail,motionImpact,unknown,,,publisherAuthorizedPlatform,manual,https://kodansha.us/series/fairy-tail/,licensed English digital Volume 1; ISBN 9781612624600,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,magic shop and city street; station and train; restaurant and inn,The cited sample shows gestures and reactions but not a representative continuous action sequence.,The cited sample does not expose a sufficiently representative continuous action sequence; no 0-4 value is assigned.,modelObservedPendingPanel
fire-force,artRealism,known,2,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/fire-force/,licensed English digital Volume 1; ISBN 9781682335116,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,train and platform; burning city; fire brigade interior and suppression,"Stylized but grounded anatomy is consistent across transit, city, and brigade scenes.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
fire-force,artDensity,known,3,0.94,publisherAuthorizedPlatform,manual,https://kodansha.us/series/fire-force/,licensed English digital Volume 1; ISBN 9781682335116,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,train and platform; burning city; fire brigade interior and suppression,"Machinery, city structures, fire, smoke, and effects create above-balanced density.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
fire-force,visualSoftness,known,1,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/fire-force/,licensed English digital Volume 1; ISBN 9781682335116,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,train and platform; burning city; fire brigade interior and suppression,"Angular anatomy, industrial forms, and high-contrast fire effects lean hard.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
fire-force,motionImpact,known,4,0.92,publisherAuthorizedPlatform,manual,https://kodansha.us/series/fire-force/,licensed English digital Volume 1; ISBN 9781682335116,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader pages 24-25,6,train and platform; burning city; fire brigade interior and suppression,"A continuous suppression and blast sequence uses heavy speed lines, fire effects, and displaced figures.",A continuous action sequence was inspected; panel or human review remains pending.,modelObservedPendingPanel
the-seven-deadly-sins,artRealism,known,2,0.86,publisherAuthorizedPlatform,manual,https://kodansha.us/series/the-seven-deadly-sins/,licensed English digital Volume 1; ISBN 9781612629223,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 8; reader page 17; reader page 16; reader page 25; reader page 24,6,forest tavern exterior and kitchen; tavern bar fight; meal and dialogue,Conventional fantasy-shonen anatomy is mixed with deliberate comic exaggeration.,Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
the-seven-deadly-sins,artDensity,known,3,0.94,publisherAuthorizedPlatform,manual,https://kodansha.us/series/the-seven-deadly-sins/,licensed English digital Volume 1; ISBN 9781612629223,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 8; reader page 17; reader page 16; reader page 25; reader page 24,6,forest tavern exterior and kitchen; tavern bar fight; meal and dialogue,"Tavern, forest, armor, props, and hatching create above-balanced density.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
the-seven-deadly-sins,visualSoftness,known,1,0.88,publisherAuthorizedPlatform,manual,https://kodansha.us/series/the-seven-deadly-sins/,licensed English digital Volume 1; ISBN 9781612629223,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 8; reader page 17; reader page 16; reader page 25; reader page 24,6,forest tavern exterior and kitchen; tavern bar fight; meal and dialogue,"Angular faces, armor, and forceful ink treatment lean hard.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
the-seven-deadly-sins,motionImpact,unknown,,,publisherAuthorizedPlatform,manual,https://kodansha.us/series/the-seven-deadly-sins/,licensed English digital Volume 1; ISBN 9781612629223,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 9; reader page 8; reader page 17; reader page 16; reader page 25; reader page 24,6,forest tavern exterior and kitchen; tavern bar fight; meal and dialogue,The cited pages include conflict poses but do not establish a sufficiently representative continuous sequence.,The cited sample does not expose a sufficiently representative continuous action sequence; no 0-4 value is assigned.,modelObservedPendingPanel
tokyo-revengers,artRealism,known,3,0.92,publisherAuthorizedPlatform,manual,https://kodansha.us/series/tokyo-revengers/,licensed English digital Volume 1; ISBN 9781642125153,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,Shibuya station friend group; park gang gathering; assault site and aftermath,"Faces, bodies, clothing, and urban settings are more grounded than ordinary stylized manga.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
tokyo-revengers,artDensity,known,2,0.88,publisherAuthorizedPlatform,manual,https://kodansha.us/series/tokyo-revengers/,licensed English digital Volume 1; ISBN 9781642125153,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,Shibuya station friend group; park gang gathering; assault site and aftermath,"Urban, park, and interior context is readable but balanced against close-ups and open space.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
tokyo-revengers,visualSoftness,known,1,0.90,publisherAuthorizedPlatform,manual,https://kodansha.us/series/tokyo-revengers/,licensed English digital Volume 1; ISBN 9781642125153,Publisher-authorized licensed English Volume 1 maps to the corresponding Japanese standard Volume 1 within entry_1_3_volumes; lettering was excluded from density judgment.,reader page 17; reader page 16; reader page 25; reader page 24; reader page 33; reader page 32,6,Shibuya station friend group; park gang gathering; assault site and aftermath,"Angular faces, hard shadows, and tense close-ups create a hard presentation.",Six or more distinct licensed interior pages across at least two contexts were inspected; translated lettering was excluded from density; panel or human review remains pending.,modelObservedPendingPanel
