position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
23,work-c480fbff0341ffcc2d17,しのびごと,action;comedy;romance,combat:2:0.90;school:2:0.86,2,2,2,4,2,2,2,4,2,0,2,2,4,0.88,Rakuten Books representative volume 1 product — しのびごと,https://books.rakuten.co.jp/rb/18073405/,2025-09-18,2026-08-26,https://booklive.jp/review/list/title_id/20113252/vol_no/001;https://www.cmoa.jp/title/310771/,,시노비고토 만화 리뷰;시노비고토 닌자 만화 리뷰,"초반 1권: Shueisha 공식(https://www.shueisha.co.jp/books/items/contents_amp.html?jdcn=08X10000000057314300)은 최강 닌자 요다카가 여고생 아오이를 지키기 위해 동급생으로 잠입하는 임무를 소개하고 목차에 팀플레이를 명시한다. BookLive 1권 독립 리뷰(https://booklive.jp/review/list/title_id/20113252/vol_no/001)는 비밀 잠입과 다른 닌자들의 협업, 아오이의 선택한 일상을 설명한다. CMOA 직접 독자 리뷰(https://www.cmoa.jp/title/310771/)는 커뮤니케이션 장애 영웅, 적과의 박력 있는 배틀, 오퍼레이터의 츳코미, 고교 생활과 라브코메 및 어둡지 않은 가벼운 톤을 평한다. 이 본문들이 progression=2 problemSolving=2 strategy=2 pacing=4 mysteryReveal=2 worldBuilding=2 characterArcWeight=2 relationshipStructure=4 comedy=2 darkness=0 mentalStress=2 romance=2 emotionalWarmth=4를 지지한다. KR 개별 본문은 없어 query만 유지했다. Narrative 6와 Tone 7로 recommendationVerified 후보이다. Art는 분석하지 않았다."
24,work-c49988385e99e0ae7089,ブランチライン,sliceOfLife,foundFamily:2:0.95;workplace:2:0.80,2,2,unknown,0,unknown,2,4,4,unknown,2,2,2,4,0.86,Rakuten Books representative volume 1 product — ブランチライン,https://books.rakuten.co.jp/rb/16425440/,2021-12-07,2026-08-26,https://booklive.jp/review/list/title_id/848135/vol_no/001;https://honto.jp/ebook/pd-review_0630544619.html?rtcl=03;https://kaseinoji.hatenablog.com/entry/branch-line,,브랜치라인 만화 리뷰;브랜치라인 1권 감상;브랜치 라인 이케베 아오이 리뷰,초반 1권: Rakuten/JPRO 상품 설명(https://books.rakuten.co.jp/rb/16425440/)은 서로 다른 일을 하는 네 자매와 어머니 및 보물처럼 여겨지는 조카와 가족의 죄책감·돌봄을 소개한다. BookLive 1권 리뷰(https://booklive.jp/review/list/title_id/848135/vol_no/001)는 자매와 어머니가 조카 부모의 별거를 설득하고 조카의 상처를 주변 사랑으로 돌본 구체적 행동을 적는다. honto 독립 리뷰(https://honto.jp/ebook/pd-review_0630544619.html?rtcl=03)는 제1권을 사랑이 무엇인지 묻는 이야기로 읽고 가족을 느끼게 한다고 평한다. 추가 1권 독립 글(https://kaseinoji.hatenablog.com/entry/branch-line)은 네 자매 가족과 직장 장면의 사회적 가격표 표현을 관찰한다. 이 근거들이 progression=2 및 problemSolving=2 및 pacing=0 및 worldBuilding=2 및 characterArcWeight=4 및 relationshipStructure=4 및 darkness=2 및 mentalStress=2 및 romance=2 및 emotionalWarmth=4를 지지한다. strategy·mysteryReveal·comedy는 초반 직접 근거가 없어 unknown이다. KR 개별 본문은 없어 query만 유지했고 Art는 분석하지 않았다.
25,work-c55cfa2eba7b2880ab10,ベントラーベントラー,scienceFiction;comedy,workplace:2:0.86;exploration:1:0.64,unknown,2,unknown,0,2,4,2,2,4,0,0,unknown,2,0.82,Rakuten Books representative volume 1 product — ベントラーベントラー,https://books.rakuten.co.jp/rb/5965402/,2010,2026-08-26,https://manga-blog.net/ventlaventla/;https://minor.hatenablog.com/entry/2017/04/14/215210,,벤트라 벤트라 만화 리뷰;벤트라벤트라 SF 만화 리뷰,"초반 1~3권: Kodansha 공식(https://www.kodansha.co.jp/comic/products/0000029371)은 외계인이 일상적으로 사는 미래 지구의 민간경찰 외성생물경비과에서 스미코와 쿠탐이 이질적 생물·오버테크놀로지 문제를 협력 해결하는 SF 코미디를 소개한다. 독립 글(https://minor.hatenablog.com/entry/2017/04/14/215210)은 1·2화 완결 에피소드가 이어지는 3권 구성, 다양한 외계인·기계와 외성인에게 묻는 문제 해결을 직접 기술한다. 다른 독립 리뷰(https://manga-blog.net/ventlaventla/)는 1권 수록 복제인간 사건과 본격 SF 지식·웃음의 결합을 설명한다. 이 출처들이 problemSolving=2 pacing=0 mysteryReveal=2 worldBuilding=4 characterArcWeight=2 relationshipStructure=2 comedy=4 darkness=0 mentalStress=0 emotionalWarmth=2를 지지한다. KR 개별 본문은 없어 query만 유지했다. Narrative 4와 Tone 6이므로 recommendationVerified 후보이다. Art는 분석하지 않았다."
"26","work-c578b9f1ab6212044971","もずく、ウォーキング!","comedy;sliceOfLife","school:1:0.70","2","2","0","0","0","2","2","2","4","0","0","0","4","0.88","Rakuten Books representative volume 1 product — もずく、ウォーキング!","https://books.rakuten.co.jp/rb/4010197/","2008","2026-08-26","https://yamada10-07.hateblo.jp/entry/20080128/1225290984","","모즈쿠 워킹 만화 후기 리뷰;모즈쿠 워킹 슈카와 유키 리뷰","Akita 공식과 Hatena 직접 감상은 생각하는 개 모즈쿠와 초등학생 사치가 반복 일상 문제를 사색·츳코미·직접 행동으로 넘기는 느리고 슈르한 성장 일기이자 하트풀 코미디라고 설명한다. 한글 제목과 작가명으로 한국 검색을 수행했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=0; mysteryReveal=0; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=0; mentalStress=0; romance=0; emotionalWarmth=4. Art is optional and not assessed."
"27","work-c5bfedbb9ee87b8dea2b","ファンシィダンス","comedy;sliceOfLife;romance","school:1:0.60","4","2","0","2","0","2","4","2","4","0","2","2","2","0.90","Rakuten Books representative volume 1 product — ファンシィダンス","https://books.rakuten.co.jp/rb/9296869/","1988","2026-08-26","https://www.cmoa.jp/title/168711/","","팬시이 댄스 만화 후기 리뷰;팬시 댄스 오카노 레이코 만화 리뷰","작가 공식 소개와 CMOA 직접 리뷰는 대학·밴드·연애를 즐기던 청년이 절의 사경·좌선·규율과 인간관계 문제를 하나씩 겪으며 성장하는 유쾌한 수행 생활 코미디라고 평한다. 한글 제목으로 한국 검색을 수행했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=4; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=4; darkness=0; mentalStress=2; romance=2; emotionalWarmth=2. Art is optional and not assessed."
"28","work-c62cd8a81b67b2feb839","バウンスバック","sports;sliceOfLife","sportsCompetition:2:0.95;workplace:2:0.72","4","2","2","2","0","2","4","2","2","2","4","unknown","2","0.92","Rakuten Books representative volume 1 product — バウンスバック","https://books.rakuten.co.jp/rb/16700272/","2022-08-31","2026-08-26","https://www.cmoa.jp/title/221506/;https://note.com/ryokoshino/n/n8552e98c7331","","바운스백 골프 만화 후기 리뷰;바운스 백 만화 리뷰","Kodansha 공식과 CMOA·Note 직접 본문은 신인 프로골퍼가 첫 승을 목표로 코스·샷·상대와 멘털 압박을 분석해 단기 전술을 선택하고 투어에서 성장하는 뜨거운 골프물로 평한다. 한글 제목으로 한국 검색을 수행했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=4; problemSolving=2; strategy=2; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=2; darkness=2; mentalStress=4; emotionalWarmth=2. romance는 unknown이다. Art is optional and not assessed."
29,work-c6418f7b70cff810199c,カブのイサキ,scienceFiction;sliceOfLife,exploration:2:0.90;workplace:1:0.65,2,unknown,unknown,0,2,4,2,2,2,0,unknown,unknown,4,0.82,Rakuten Books representative volume 1 product — カブのイサキ,https://books.rakuten.co.jp/rb/5864032/,2009,2026-08-26,https://booklive.jp/review/list/title_id/60009333/vol_no/001;https://www.cmoa.jp/title/0000149576/,,카부의 이사키 만화 리뷰;카부노 이사키 만화 감상,"초반 1~3권: Kodansha 공식(https://www.kodansha.co.jp/comic/products/0000029352)은 지면이 10배가 된 세계에서 비행기를 발로 삼아 살아가는 작은 모험과 느긋하고 상쾌한 분위기를 소개한다. BookLive 1권 독립 리뷰(https://booklive.jp/review/list/title_id/60009333/vol_no/001)는 이사키의 성장, 카지카·시로의 표정과 느린 시간감, 세계가 왜 10배인지와 그녀의 정체 같은 여러 수수께끼를 직접 언급한다. CMOA 독립 리뷰(https://www.cmoa.jp/title/0000149576/)도 10배 세계·비행기 일상과 유일한 세계관, 느긋한 치유감을 확인한다. 이 출처들이 progression=2 pacing=0 mysteryReveal=2 worldBuilding=4 characterArcWeight=2 relationshipStructure=2 comedy=2 darkness=0 emotionalWarmth=4를 지지한다. KR 개별 본문은 없어 query만 유지했다. Narrative 4와 Tone 5로 recommendationVerified 후보이다. Art는 분석하지 않았다."
30,work-c65ce967e028013d13dd,一匹と九十九匹と,horror;mystery,survival:1:0.68,unknown,unknown,2,4,2,2,2,2,unknown,4,4,unknown,2,0.82,Rakuten Books representative volume 1 product — 一匹と九十九匹と,https://books.rakuten.co.jp/rb/11126632/,2013,2026-08-26,https://www.cmoa.jp/title/154468/;https://booklive.jp/review/list/title_id/541610/vol_no/001,,한 마리와 아흔아홉 마리와 만화 리뷰;우메자와 슌 만화 감상,"초반 1권: Ohta Books 공식 인터뷰(https://www.ohtabooks.com/sp/umezawa-shun/dialog/)는 작가가 이 시리즈를 각자 유일한 존재인 사람들을 다루는 작품으로 설명하고 정치·사회적 구원과 이단자 서사를 연결한다. CMOA 독립 1권 리뷰(https://www.cmoa.jp/title/154468/)는 5~6편 단편, 49일 감금 해방 소녀와 산성 운반 야쿠자, 균형이 무너져 붕괴하는 사건들을 설명하고 에로·그로테스크와 독특한 결말을 평한다. BookLive 독립 1권 리뷰(https://booklive.jp/review/list/title_id/541610/vol_no/001)는 돈을 빼앗으려는 계획과 인물 간 신뢰·구조, 사건을 담담하게 처리하는 단편 구성을 직접 관찰한다. 이 출처들이 strategy=2 pacing=4 mysteryReveal=2 worldBuilding=2 characterArcWeight=2 relationshipStructure=2 darkness=4 mentalStress=4 emotionalWarmth=2를 지지한다. KR 개별 본문은 없어 query만 유지했다. Narrative 4와 Tone 5 및 직접 JP 리뷰 URL로 recommendationVerified 후보이다. Art는 분석하지 않았다."
31,work-c688b00ba5b432f77bf8,ケルベロス,action;fantasy;horror,combat:2:0.88;school:1:0.72,2,unknown,unknown,2,2,2,2,2,unknown,2,unknown,2,2,0.84,Rakuten Books representative volume 1 product — ケルベロス,https://books.rakuten.co.jp/rb/6454233/,2011,2026-08-26,https://booklive.jp/product/index/title_id/139491/vol_no/001;https://3f.blog.jp/archives/19592507.html;https://www.cmoa.jp/title/51350/,,케르베로스 만화 리뷰;켈베로스 만화 리뷰;케루베로스 리뷰,초반 1~3권 근거: 아키타 공식 줄거리의 고교생 케이가 崩 습격 뒤 狗骸와 계약해 묘지기가 되고 친구를 지키려 싸운다는 설정과 BookLive 및 3f 1권 본문을 교차 확인했다. 3f는 약한 주인공의 성장과 괴물 전투 및 부모·괴이 비밀을 명시한다. progression=2 pacing=2 mysteryReveal=2 worldBuilding=2 characterArcWeight=2 relationshipStructure=2 darkness=2 romance=2 emotionalWarmth=2. 직접 본문은 일본 URL에 보존하고 한국 직접 리뷰는 없어 query만 기록했다.
"32","work-c6b3f1cb34d8b4a922dc","カリュクス","scienceFiction;action;romance","combat:2:0.86;survival:2:0.82;postApocalypse:1:0.70","2","2","2","2","unknown","2","4","2","unknown","4","4","4","2","0.90","Rakuten Books representative volume 1 product — カリュクス","https://books.rakuten.co.jp/rb/12602612/","2015","2026-08-26","https://ebookstore.sony.jp/review/title/10112773/id/LT000019840000359138/;https://www.cmoa.jp/title/77234/","","칼륙스 만화 후기 리뷰;카류쿠스 만화 리뷰;칼릭스 만화 리뷰","LINE Manga 공식과 Sony·CMOA 직접 리뷰는 사막화된 2050년 일본에서 방위대원과 꽃 소녀가 제한된 생명·게릴라전·생존 제약을 직접 판단하며 싸우고 잔혹한 운명 속 관계를 깊게 하는 SF 로맨스로 설명한다. 한글 표기 후보로 한국 검색을 수행했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=2; problemSolving=2; strategy=2; pacing=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=4; mentalStress=4; romance=4; emotionalWarmth=2. mysteryReveal와 comedy는 unknown이다. Art is optional and not assessed."
33,work-c6f4ede212b6475ffb81,黙示録の四騎士,action;fantasy,adventure:2:0.92;combat:2:0.86;exploration:1:0.70,2,unknown,unknown,4,4,4,2,2,unknown,2,2,unknown,2,0.86,Rakuten Books representative volume 1 product — 黙示録の四騎士,https://books.rakuten.co.jp/rb/16677606/,2021-08-24,2026-08-26,https://nissi0725.livedoor.blog/archives/34632143.html,,묵시록의 4기사 만화 리뷰;묵시록의 사기사 리뷰;모쿠시로쿠노 욘키시 리뷰,초반 1~3권 근거: 코단샤 공식 1권 소개 및 2021년 첫화 독립 리뷰를 확인했다. 리뷰 본문은 神の指와 Percival의 생활 세계를 설명하고 조부 피살·기사 습격 뒤 여행을 시작하는 급전개와 사기사 및 아버지 수수께끼를 다룬다. progression=2 pacing=4 mysteryReveal=4 worldBuilding=4 characterArcWeight=2 relationshipStructure=2 darkness=2 mentalStress=2 emotionalWarmth=2. 로맨스·문제해결·전략·코미디는 직접 근거가 없어 unknown이다.
34,work-c70511031405e0fb5c11,Ｈｅｌｃｋ,action;fantasy;comedy,adventure:2:0.90;combat:2:0.86;tournament:2:0.84;foundFamily:1:0.70,2,unknown,unknown,4,2,2,2,2,4,2,unknown,unknown,2,0.84,Rakuten Books representative volume 1 product — Ｈｅｌｃｋ,https://books.rakuten.co.jp/rb/12838865/,2015-02-06,2026-08-26,https://booklive.jp/review/list/title_id/268773/vol_no/001;https://theater-kamikaze.com/helck-1/,,헬크 만화 리뷰;헬크 1권 감상;헤루쿠 만화 리뷰,초반 1~3권 근거: 라쿠텐 및 쇼가쿠칸 공식 1권 소개의 마계 토너먼트와 정체불명 영웅 및 BookLive 1권 독립 리뷰의 인간·마족 우정·개그와 진지함 균형·좋은 템포·복선 언급을 확인했다. progression=2 pacing=4 mysteryReveal=2 worldBuilding=2 characterArcWeight=2 relationshipStructure=2 comedy=4 darkness=2 emotionalWarmth=2. 문제해결·전략·정신스트레스·로맨스는 초반 직접 근거가 부족해 unknown이다.
"35","work-c76c68896af3ef46e620","Doubt","mystery;horror","survival:2:0.88","2","4","2","4","4","2","2","2","0","4","4","0","0","0.92","Rakuten Books representative volume 1 product — Doubt","https://books.rakuten.co.jp/rb/5218352/","2009","2026-08-26","https://ebookstore.sony.jp/review/title/00179283/id/BT000017928300100101/","","다우트 만화 후기 리뷰;다우트 1권 감상;래빗 다우트 만화 리뷰","SQUARE ENIX 공식과 Sony 직접 리뷰는 폐쇄실에서 동료가 차례로 살해되는 게임에서 단서·바코드·거짓말을 분석하고 범인을 의심하며 탈출하는 배신 중심 서바이벌 호러라고 설명한다. 한글 제목으로 한국 검색을 수행했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=2; problemSolving=4; strategy=2; pacing=4; mysteryReveal=4; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=0; darkness=4; mentalStress=4; romance=0; emotionalWarmth=0. Art is optional and not assessed."
"36","work-c78d636e59db94289c27","ウソツキ！ゴクオーくん","mystery;comedy","school:2:0.90","2","4","2","2","4","unknown","2","2","4","2","2","0","2","0.90","Rakuten Books representative volume 1 product — ウソツキ！ゴクオーくん","https://books.rakuten.co.jp/rb/11604072/","2015","2026-08-26","https://privatter.net/p/8587763;https://www.cmoa.jp/title/65472/","","거짓말쟁이 고쿠오군 만화 후기 리뷰;우소츠키 고쿠오군 만화 리뷰","Shogakukan 공식과 Privatter·CMOA 직접 본문은 고쿠오가 학교 안팎의 거짓말 사건에서 말과 함정을 써 진실을 밝히고 아이들이 결과를 마주하게 하는 활기찬 미스터리 코미디라고 평한다. 지옥식 벌과 갈등은 있으나 개그가 주조다. 한글 제목으로 한국 검색을 수행했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=2; problemSolving=4; strategy=2; pacing=2; mysteryReveal=4; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=2; mentalStress=2; romance=0; emotionalWarmth=2. worldBuilding은 unknown이다. Art is optional and not assessed."
"37","work-c7d52715d5210ef9abc6","さよならさよなら、またあした","romance;sliceOfLife","school:1:0.68","2","2","unknown","2","unknown","2","4","2","unknown","4","4","4","4","0.82","Rakuten Books representative volume 1 product — さよならさよなら、またあした","https://books.rakuten.co.jp/rb/11457050/","2012","2026-08-26","https://www.cmoa.jp/title/98005/vol/1/;https://www.asahi-net.or.jp/~wf9r-tngc/nikko2011113.html","","안녕 안녕 또 내일 만화 리뷰;사요나라 사요나라 마타 아시타 리뷰;안녕안녕 또 내일 감상","CMOA 1권 본문과 Asahi 독립 리뷰는 선천성 심장병으로 수명이 제한된 주인공이 교사와 관계를 맺고 일상의 작은 행복과 앞으로의 삶을 선택하는 과정을 직접 설명한다. 한글 제목인 안녕 안녕 또 내일, 사요나라 사요나라 마타 아시타로 한국 커뮤니티를 검색했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=2; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=4; mentalStress=4; romance=4; emotionalWarmth=4. strategy, mysteryReveal, comedy는 unknown이다. Art is optional and not assessed."
38,work-c88171b2210a4dc37f79,向ヒ兎堂日記,fantasy;mystery;sliceOfLife,workplace:1:0.72;historicalReconstruction:1:0.72;foundFamily:1:0.70,2,2,unknown,2,4,4,2,2,2,2,2,unknown,4,0.86,Rakuten Books representative volume 1 product — 向ヒ兎堂日記,https://books.rakuten.co.jp/rb/11939439/,2015,2026-08-26,https://www.cmoa.jp/title/86462/;https://ameblo.jp/escar-jam/entry-11404603769.html,,무카이 우사기도 일기 만화 리뷰;무카이 우사기도 닛키 리뷰;무카이 토도 일기 감상,초반 1~3권 근거: 신초샤 공식 1권 소개는 메이지 시대 요괴 금지령과 신비한 대출서점 및 고양이·너구리와 요괴 상담을 명시한다. CMOA 독립 리뷰는 요괴·인간 이야기의 복선과 수수께끼가 좋은 템포로 풀리고 전투보다 부담 없는 분위기라고 평가했으며 Ameblo 1권 글도 서점과 요괴 상담을 확인한다. progression=2 problemSolving=2 pacing=2 mysteryReveal=4 worldBuilding=4 characterArcWeight=2 relationshipStructure=2 comedy=2 darkness=2 mentalStress=2 emotionalWarmth=4. 전략·로맨스는 직접 근거가 없어 unknown이다.
39,work-c8a0ff9f73cf58a0286d,アンサングシンデレラ 病院薬剤師 葵みどり,sliceOfLife,workplace:2:0.95;foundFamily:1:0.70,2,4,2,2,2,4,4,2,unknown,2,2,unknown,4,0.88,Rakuten Books representative volume 1 product — アンサングシンデレラ 病院薬剤師 葵みどり,https://books.rakuten.co.jp/rb/15657432/,2019-08-22,2026-08-26,https://hakenhideblog.com/kansou/;https://www.yakuzari.work/entry/unsung-1;https://graphicmedicine.jp/manga_review/unsung_cinderella/,,언성 신데렐라 병원 약사 아오이 미도리 만화 리뷰;언성 신데렐라 1권 감상;아오이 미도리 약사 만화 리뷰,초반 1~3권 근거: Coamix 공식 카탈로그는 병원약사 아오이가 환자의 평범한 일상을 지키는 의료 드라마라고 설명한다. Hakenhide 1권 리뷰는 쓴 항생제를 못 먹는 아이와 바쁜 어머니에게 아오이가 복약을 설명해 가족 유대를 회복한 사례를 직접 기록하고 Yakuzari는 1권에서 약사 시점을 확인한다. Graphic Medicine은 병원약사의 역할과 지위를 설명한다. progression=2 problemSolving=4 strategy=2 pacing=2 mysteryReveal=2 worldBuilding=4 characterArcWeight=4 relationshipStructure=2 darkness=2 mentalStress=2 emotionalWarmth=4. 코미디·로맨스는 직접 근거가 없어 unknown이다.
"40","work-c8e86b62755ca0f07faf","東伍郎とまろすけ","comedy;sliceOfLife;historical","workplace:1:0.70;historicalReconstruction:1:0.70","0","2","unknown","2","unknown","2","2","2","4","0","unknown","unknown","4","0.80","Rakuten Books representative volume 1 product — 東伍郎とまろすけ","https://books.rakuten.co.jp/rb/12662981/","2015","2026-08-26","https://www.cmoa.jp/title/85670/vol/1/;https://www.kinokuniya.co.jp/f/dsg-01-9784091861351;https://bigcomicbros.net/7680/","","토고로와 마로스케 만화 리뷰;토고로와 마로스케 1권 감상;토고로토 마로스케 만화","쇼가쿠칸 공식 소개와 CMOA, Kinokuniya, Big Comic 직접 본문은 에도 검객 토고로와 고양이 마로스케의 에피소드형 고양이 개그, 만담형 관계, 가족 친화적 온도를 반복해서 확인한다. 한글 제목인 토고로와 마로스케로 한국 커뮤니티를 검색했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=0; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=0; emotionalWarmth=4. strategy, mysteryReveal, mentalStress, romance는 unknown이다. Art is optional and not assessed."
"41","work-c93dbd250009ef690967","早乙女選手、ひたかくす","sports;romance;comedy","sportsCompetition:2:0.95;school:2:0.85","2","2","unknown","2","unknown","2","2","4","2","unknown","unknown","4","4","0.82","Rakuten Books representative volume 1 product — 早乙女選手、ひたかくす","https://books.rakuten.co.jp/rb/14507185/","2018-08-23","2026-08-26","https://friskelion.blog.jp/archives/2010339.html;https://booklive.jp/review/list/title_id/416118/vol_no/001;https://www.cmoa.jp/title/customer_review/title_id/0000123764/","","사오토메 선수 숨기고 있어 만화 리뷰;사오토메 센슈 히타카쿠스 리뷰;사오토메 선수 1권 감상","Rakuten JPRO와 FRISKELION, BookLive, CMOA 직접 본문은 복싱 실력을 가진 여고생의 훈련과 승부, 비밀 연애, 좋은 템포를 초반 권에서 확인한다. 한글 제목인 사오토메 선수 숨기고 있어로 한국 커뮤니티를 검색했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=2; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=4; comedy=2; romance=4; emotionalWarmth=4. strategy, mysteryReveal, darkness, mentalStress는 unknown이다. Art is optional and not assessed."
42,work-c9dfbc3276f178d51de6,pupa,horror;scienceFiction,survival:2:0.92,2,2,unknown,unknown,2,2,4,4,unknown,4,4,unknown,2,0.84,Rakuten Books representative volume 1 product — pupa,https://books.rakuten.co.jp/rb/11439723/,2014,2026-08-26,https://ameblo.jp/xsubarutkx/entry-11715132639.html;https://www.cmoa.jp/title/102573/,,푸파 pupa 만화 리뷰;푸파 1권 감상;퓨파 만화 리뷰,초반 1~3권 근거: Studio DEEN 공식 작품 설명(https://www.deen.co.jp/works-archives/pupa)은 자매의 식인 괴물화와 미지의 바이러스 및 오빠가 살아 있는 미끼가 되는 억제 방법을 직접 설명한다. Ameblo 1권 리뷰(https://ameblo.jp/xsubarutkx/entry-11715132639.html)는 가정폭력 뒤 남매가 서로 버티고 여동생이 괴물이 되는 전개를 관찰하며 CMOA 작품 리뷰(https://www.cmoa.jp/title/102573/)는 폐쇄적인 남매 유대와 잔혹한 정서를 확인한다. horror·scienceFiction과 survival을 반영하고 progression=2; problemSolving=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; darkness=4; mentalStress=4; emotionalWarmth=2를 확정했다. comedy·strategy·pacing·romance는 직접 지지가 없어 unknown이며 남매애를 romance로 오인하지 않았다.
"43","work-ca3996e94bd30fa71078","狼の口 ヴォルフスムント","historical;action","war:2:0.90;politics:2:0.86;survival:2:0.88;historicalReconstruction:2:0.94","2","2","2","4","unknown","4","2","2","0","4","4","unknown","unknown","0.86","Rakuten Books representative volume 1 product — 狼の口 ヴォルフスムント","https://books.rakuten.co.jp/rb/6314629/","2012","2026-08-26","https://ameblo.jp/naratiba/entry-12201843181.html;https://www.kadokawa.co.jp/product/200911000310/","","늑대의 입 볼프스문트 만화 리뷰;울프스문트 1권 감상;오오카미노 쿠치 볼프스문트 리뷰","KADOKAWA 공식 소개와 Ameblo 1~3권 리뷰는 14세기 알프스 검문소, 변장 탈출, 처형, 오스트리아 압제와 저항을 구체적으로 관찰하며 일관된 비희극적 잔혹 긴장을 확인한다. 한글 제목인 늑대의 입 볼프스문트로 한국 커뮤니티를 검색했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=2; problemSolving=2; strategy=2; pacing=4; worldBuilding=4; characterArcWeight=2; relationshipStructure=2; comedy=0; darkness=4; mentalStress=4. mysteryReveal, romance, emotionalWarmth는 unknown이다. Art is optional and not assessed."
"44","work-ca3b272242f844b81d5d","ハウアーユー？","sliceOfLife;mystery","school:1:0.68","4","2","unknown","2","2","2","4","4","unknown","4","4","unknown","2","0.84","Rakuten Books representative volume 1 product — ハウアーユー？","https://books.rakuten.co.jp/rb/12866548/","2015","2026-08-26","https://manbaka.hatenablog.com/entry/2015/01/03/210000;https://blog.livedoor.jp/meokyouhei/archives/43654326.html;https://sakurais3.exblog.jp/23380316/","","하우 아 유 만화 리뷰;하우아유 야마모토 미키 감상;하우 아 유 1권 리뷰","쇼덴샤 공식 소개와 Manbaka, Livedoor, Sakura 직접 리뷰는 남편 실종 뒤 무너지는 가족을 이웃 여고생이 관찰하고 개입하는 과정, 영화적인 에피소드 구성과 기묘한 우정을 확인한다. 한글 제목인 하우 아 유로 한국 커뮤니티를 검색했으나 직접 작품 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=4; problemSolving=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; darkness=4; mentalStress=4; emotionalWarmth=2. strategy, comedy, romance는 unknown이다. Art is optional and not assessed."
45,work-ca9e45ed0028858c0126,蟹に誘われて,fantasy;comedy;sliceOfLife,exploration:1:0.70,unknown,2,2,2,unknown,2,2,2,2,2,unknown,unknown,2,0.80,Rakuten Books representative volume 1 product — 蟹に誘われて,https://books.rakuten.co.jp/rb/12690248/,2015,2026-08-26,https://news.honzuki.jp/book/225769/review/304560/;https://www.honto.jp/ebook/pd-review_0628788614.html;https://ameblo.jp/tyouzetuamatou/entry-11892884838.html;https://booklive.jp/review/list/title_id/479127/vol_no/001,,게에게 이끌려 만화 리뷰;게에게 홀려서 만화 리뷰;판판야 게에게 홀려서 리뷰;蟹に誘われて 한국 만화 리뷰,초반 1~3권 근거: Honzuki 독립 리뷰(https://news.honzuki.jp/book/225769/review/304560/)는 소녀가 도롱뇽을 아마존에 풀어주려 개와 여행하려는 단편과 정교한 일요일 기계를 직접 설명한다. honto 리뷰(https://www.honto.jp/ebook/pd-review_0628788614.html)는 환상적인 일상과 귀여운 주인공을 관찰하고 Ameblo 리뷰(https://ameblo.jp/tyouzetuamatou/entry-11892884838.html)는 세밀한 배경과 불안한 공간감을 지적한다. BookLive 1권 리뷰(https://booklive.jp/review/list/title_id/479127/vol_no/001)는 짧은 이야기와 일상이 휘어지는 발상을 직접 다룬다. fantasy·comedy·sliceOfLife 및 exploration을 반영하고 problemSolving=2; strategy=2; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=2; emotionalWarmth=2를 확정했다. progression·mysteryReveal·mentalStress·romance는 직접 지지가 없어 unknown이다.
