"position","workId","canonicalTitle","genres","themes","progression","problemSolving","strategy","pacing","mysteryReveal","worldBuilding","characterArcWeight","relationshipStructure","comedy","darkness","mentalStress","romance","emotionalWarmth","factorConfidence","evidenceName","evidenceUrl","evidencePublishedAt","retrievedAt","japaneseEvidenceUrls","koreanEvidenceUrls","koreanQueries","notes"
23,work-cc2d5952736da056de67,ママゴト,sliceOfLife,foundFamily:2:0.96,2,2,0,2,0,0,4,4,2,2,4,0,4,0.86,Official Rakuten vol.1 product + direct JP community reviews — ママゴト,https://books.rakuten.co.jp/rb/11259034/,2012,2026-08-26,https://ameblo.jp/motokichi26/entry-12054591292.html;https://booklive.jp/review/list/title_id/215213/vol_no/001;https://www.cmoa.jp/title/83492/,,"""마마고토"" 일본 만화 리뷰; ""소꿉놀이 마마고토"" 리뷰","초반 1~3권 관찰: 공식 라쿠텐·KADOKAWA 소개와 Ameblo, BookLive, Cmoa 직접 리뷰는 친구의 아이를 맡은 스낵바 마마와 타이지가 혈연 밖의 가족 같은 생활을 만들며 상처와 고립을 완화하는 과정을 설명한다. 반복되는 보호·돌봄과 인물 변화는 foundFamily Theme 및 characterArcWeight/relationshipStructure를 지지하지만 추리·전략·세계 규칙은 없어 0으로 뒀다. 한국어 제목 검색 범위: ""마마고토"" 일본 만화 리뷰; ""소꿉놀이 마마고토"" 리뷰. 직접 한국 커뮤니티 본문은 확인되지 않아 채택하지 않았다. 검색 목록·상품 셸·별점·이미지 평은 수치에서 제외했다. Conservative mappings: progression=2;problemSolving=2;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=0;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=2;mentalStress=4;romance=0;emotionalWarmth=4. genres=sliceOfLife; theme=foundFamily:2. Official product + direct JP body only; Art is optional."
"24","work-ccbb3649a83639ac4da6","夏目アラタの結婚","mystery;romance","investigation:2:0.92","2","4","4","4","4","2","4","4","unknown","4","4","2","unknown","0.92","Official Rakuten vol.1 product + bounded review QA — 夏目アラタの結婚","https://books.rakuten.co.jp/rb/16083174/","2020-08-19","2026-08-26","https://booklive.jp/review/list/title_id/679490/vol_no/001;https://manga-game.com/aratakekkon-1-netabare/","","""나츠메 아라타의 결혼"" 만화 리뷰; ""나츠메 아라타 결혼"" 리뷰","초반 1~3권 관찰: 형사와 연쇄살인범의 심리전에서 동기와 반전이 숨겨지고, 단서·전략적 역전·긴장이 1~3권 범위의 핵심으로 기술된다. 출처: BookLive 1권 리뷰 및 manga-game 1권 요약. 판정값: characterArcWeight=4;darkness=4;mentalStress=4;mysteryReveal=4;pacing=4;problemSolving=4;progression=2;relationshipStructure=4;romance=2;strategy=4;worldBuilding=2. 공식 상품·홍보와 직접 열린 JP/KR 본문만 사용했고 검색 목록·상품 셸·범위 밖 후기·일반 기억·이미지 분석은 수치 근거에서 배제했다. 한국어 제목 query를 유지했다. Art is optional."
"25","work-cd774412c9f29141af14","主に泣いてます","comedy;romance","workplace:1:0.70","2","2","unknown","4","unknown","2","2","4","4","2","4","4","2","0.82","Official Rakuten vol.1 product + bounded review QA — 主に泣いてます","https://books.rakuten.co.jp/rb/6639670/","2011","2026-08-26","https://omoshiro-hasshin.hatenablog.com/entry/2014/01/07/162351","","""주로 울고 있습니다"" 만화 리뷰; ""오모니 나이테마스"" 리뷰","초반 1~3권 관찰: 아름다운 여성이 직장 갈등과 스토커 때문에 일하지 못하는 상황을 중심으로 빠른 개그와 사랑의 소동이 전개된다. 출처: omoshiro-hasshin 1권 리뷰. 판정값: characterArcWeight=2;comedy=4;darkness=2;emotionalWarmth=2;mentalStress=4;pacing=4;problemSolving=2;progression=2;relationshipStructure=4;romance=4;worldBuilding=2. 공식 상품·홍보와 직접 열린 JP/KR 본문만 사용했고 검색 목록·상품 셸·범위 밖 후기·일반 기억·이미지 분석은 수치 근거에서 배제했다. 한국어 제목 query를 유지했다. Art is optional."
26,work-cdea0de31a3f18475c62,IPPO,sliceOfLife,workplace:2:0.90;crafting:2:0.95,2,4,2,2,unknown,2,2,2,0,0,2,0,4,0.84,Official Rakuten vol.1 product + direct JP/KR community reviews — IPPO,https://books.rakuten.co.jp/rb/12133028/,2013,2026-08-26,https://manga-blog.net/ippo/;https://manba.co.jp/topics/19218,https://m.yes24.com/Goods/Review/12821883,"""잇포"" 만화 리뷰; ""IPPO 일본 만화 리뷰""","초반 1~3권 관찰: 공식 라쿠텐 소개와 Manga-blog·Manba 직접 리뷰는 22세 구두 장인이 고객의 주문 제약을 듣고 맞춤 제작하며, 손님의 삶과 장인의 철학이 한 에피소드씩 이어지는 직업·장인물이라고 설명한다. YES24 한국어 1권 직접 리뷰도 전문직 구두 장인과 손님 사연, 제작 철학을 확인한다. 한국어 제목 검색 범위: ""잇포"" 만화 리뷰; ""IPPO 일본 만화 리뷰"". 검색 목록·상품 셸·별점·이미지 평은 수치에서 제외했으며, 연애는 1~3권의 중심이 아니어서 romance=0, 개그·어두운 사건도 거의 없어 comedy=0;darkness=0으로 보수적으로 뒀다. Conservative mappings: progression=2;problemSolving=4;strategy=2;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=0;darkness=0;mentalStress=2;romance=0;emotionalWarmth=4. genres=sliceOfLife; themes=workplace:2;crafting:2. Official product + direct JP/KR body; Art is optional."
"27","work-ce5919ff30d9ef01e3e1","大砲とスタンプ","action;comedy","war:2:0.96;workplace:2:0.90","2","4","4","2","unknown","4","2","2","4","2","unknown","unknown","2","0.88","Official Rakuten vol.1 product + bounded review QA — 大砲とスタンプ","https://books.rakuten.co.jp/rb/11467803/","2013","2026-08-26","https://manga-blog.net/guns-and-stamps/","","""대포와 스탬프"" 만화 리뷰; ""타이호와 스탬프"" 리뷰","초반 1~3권 관찰: 가공의 러시아풍 전쟁에서 병참 장교가 서류와 보급으로 싸우는 코믹 설정과 1권 초반의 임무 구조가 구체적으로 설명된다. 출처: manga-blog 작품 리뷰. 판정값: characterArcWeight=2;comedy=4;darkness=2;emotionalWarmth=2;pacing=2;problemSolving=4;progression=2;relationshipStructure=2;strategy=4;worldBuilding=4. 공식 상품·홍보와 직접 열린 JP/KR 본문만 사용했고 검색 목록·상품 셸·범위 밖 후기·일반 기억·이미지 분석은 수치 근거에서 배제했다. 한국어 제목 query를 유지했다. Art is optional."
"28","work-d02d7530d9eabb88ed8a","野良猫と狼","romance","school:2:0.90","2","2","unknown","2","2","unknown","2","2","2","2","2","4","4","0.84","Official Rakuten vol.1 product + bounded review QA — 野良猫と狼","https://books.rakuten.co.jp/rb/16338478/","2024-08-28","2026-08-26","https://booklive.jp/review/list/title_id/20026274/vol_no/001;https://www.cmoa.jp/title/customer_review/title_id/199898/","","""길고양이와 늑대"" 만화 리뷰; ""노라네코와 오오카미"" 리뷰","초반 1~3권 관찰: 밴드맨과 집 없는 여고생이 동거를 시작하고, 서툰 두 사람이 거리를 좁히며 설렘과 긴장을 겪는 1권 리뷰가 확인된다. 출처: BookLive 1권 리뷰 및 Cmoa 독자 리뷰. 판정값: characterArcWeight=2;comedy=2;darkness=2;emotionalWarmth=4;mentalStress=2;mysteryReveal=2;pacing=2;problemSolving=2;progression=2;relationshipStructure=2;romance=4. 공식 상품·홍보와 직접 열린 JP/KR 본문만 사용했고 검색 목록·상품 셸·범위 밖 후기·일반 기억·이미지 분석은 수치 근거에서 배제했다. 한국어 제목 query를 유지했다. Art is optional."
"29","work-d0e53d83ca10cd995f28","謎の彼女X","romance;scienceFiction","school:1:0.70","2","2","unknown","2","2","2","2","2","2","unknown","2","4","4","0.86","Official Rakuten vol.1 product + bounded review QA — 謎の彼女X","https://books.rakuten.co.jp/rb/4093836/","2009","2026-08-26","https://ebookstore.sony.jp/review/title/00152441/id/BT000015244100100101/;https://booklive.jp/review/list/title_id/151733/vol_no/001?spoiler=1","","""수수께끼의 그녀 X"" 만화 리뷰; ""나조노 카노조 X"" 리뷰","초반 1~3권 관찰: 첫사랑 학생 커플의 침을 매개로 한 독특한 유대와 불안, 복선과 SF 설정이 1권 리뷰 본문에 명시되어 있다. 출처: Sony 및 BookLive 1권 리뷰. 판정값: characterArcWeight=2;comedy=2;emotionalWarmth=4;mentalStress=2;mysteryReveal=2;pacing=2;problemSolving=2;progression=2;relationshipStructure=2;romance=4;worldBuilding=2. 공식 상품·홍보와 직접 열린 JP/KR 본문만 사용했고 검색 목록·상품 셸·범위 밖 후기·일반 기억·이미지 분석은 수치 근거에서 배제했다. 한국어 제목 query를 유지했다. Art is optional."
30,work-d17ed75dcf05f7d96507,お慕い申し上げます,romance;comedy,workplace:1:0.78,2,0,0,2,0,2,4,4,4,2,4,4,2,0.82,Official Rakuten vol.1 product + direct JP community review — お慕い申し上げます,https://books.rakuten.co.jp/rb/11604007/,2013,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/62852/?site_kbn=1,,"""사모하겠습니다"" 만화 리뷰; ""오모이타테 모시아게마스"" 리뷰","초반 1~3권 관찰: 공식 라쿠텐 소개와 Cmoa 직접 리뷰는 절의 부주지 남성이 결혼하지 않겠다는 맹세, 성적 욕망, 맞선과 삼각관계를 오가며 불교적 삶과 연애를 함께 겪는다고 설명한다. 사찰 운영과 종교 생활은 반복 배경이지만 연애가 중심이므로 workplace Theme은 centrality=1로 제한했고, 추리·전략·문제 해결 중심 구조는 없어 0으로 뒀다. 한국어 제목 검색 범위: ""사모하겠습니다"" 만화 리뷰; ""오모이타테 모시아게마스"" 리뷰. 직접 한국 커뮤니티 본문은 확인되지 않아 채택하지 않았다. 검색 목록·상품 셸·별점·이미지 평은 수치에서 제외했다. Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=4;darkness=2;mentalStress=4;romance=4;emotionalWarmth=2. genres=romance;comedy; theme=workplace:1. Official product + direct JP body only; Art is optional."
31,work-d185fc02c4d16dffb0c3,カラスヤサトシ,comedy,,0,0,0,2,0,0,2,2,4,2,2,0,2,0.76,Official Rakuten vol.1 product + direct JP community reviews — カラスヤサトシ,https://books.rakuten.co.jp/rb/4093837/,2008,2026-08-26,https://booklive.jp/review/list/title_id/274264/vol_no/001;https://www.cmoa.jp/title/81251/,,"""카라스야 사토시"" 만화 리뷰; ""카루스야 사토시"" 리뷰","초반 1~3권 관찰: 공식 라쿠텐과 BookLive·Cmoa 직접 리뷰는 작가 자신의 체험을 바탕으로 한 비논픽션 4컷 에세이이며 웃음과 때때로 눈물을 주는 독자 코너 연재물이라고 설명한다. 4컷 생활 에피소드라 pacing=2, comedy=4로 두고 누적 성장·추리·전략·세계 규칙·연애는 0으로 매핑했다. 작품 중심은 자전적 에세이와 일상 관찰인데 22개 Theme Dictionary에 autobiography/essay에 대응하는 legal Theme가 없어 themes를 공란으로 보존한다. 따라서 FACTOR_MODEL_INCOMPATIBLE 후보로 수치 승격하지 않고 pending을 유지한다. 한국어 제목 검색 범위: ""카라스야 사토시"" 만화 리뷰; ""카루스야 사토시"" 리뷰. 직접 한국 커뮤니티 작품 리뷰 본문은 확인되지 않았다. 검색 목록·상품 셸·별점·이미지 평은 수치에서 제외했다. Conservative mappings: progression=0;problemSolving=0;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=0;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=2;mentalStress=2;romance=0;emotionalWarmth=2. genres=comedy; themes=(none;model mismatch). Official product + direct JP body; Art is optional."
32,work-d231960b92daceff7d39,女の子の食卓,sliceOfLife,cooking:2:0.88,0,0,0,2,0,2,2,4,unknown,2,2,2,4,0.82,Official Rakuten vol.1 product + direct JP community reviews — 女の子の食卓,https://books.rakuten.co.jp/rb/3633379/,2008,2026-08-26,https://booklive.jp/review/list/title_id/204157/vol_no/001;https://www.cmoa.jp/title/37062/,,"""여자아이의 식탁"" 만화 리뷰; ""온나노코노 쇼쿠타쿠"" 리뷰","초반 1~3권 관찰: 공식 라쿠텐과 BookLive·Cmoa 직접 리뷰는 음식 하나를 매개로 가족·우정·사랑의 감정을 그리는 1화 완결 옴니버스 단편집이라고 설명한다. 각 편의 감정 변화는 인물·관계 중심이지만 단편집 전체에 누적되는 성장·전략·추리는 없어 progression=0;problemSolving=0;strategy=0;mysteryReveal=0으로 뒀다. 한국어 제목 검색 범위: ""여자아이의 식탁"" 만화 리뷰; ""온나노코노 쇼쿠타쿠"" 리뷰. 직접 한국 커뮤니티 본문은 확인되지 않아 채택하지 않았다. 검색 목록·상품 셸·별점·이미지 평은 수치에서 제외했다. Conservative mappings: progression=0;problemSolving=0;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=4;comedy=0;darkness=2;mentalStress=2;romance=2;emotionalWarmth=4. genres=sliceOfLife; theme=cooking:2. Official product + direct JP body only; Art is optional."
33,work-d3306b3514f52c61afff,女子攻兵,action;scienceFiction,combat:2:0.95;war:2:0.90,2,2,2,4,2,4,2,2,2,4,4,0,0,0.86,Official Rakuten vol.1 product + direct JP community reviews — 女子攻兵,https://books.rakuten.co.jp/rb/11391137/,2012,2026-08-26,https://booklive.jp/review/list/title_id/175921/vol_no/001;https://www.cmoa.jp/title/86455/;https://manga-blog.net/jyoshikohei/,,"""여자공병"" 만화 리뷰; ""죠시코헤이"" 리뷰","초반 1~3권 관찰: 공식 라쿠텐과 BookLive 1권, Cmoa, Manga-blog 직접 리뷰는 이형 전쟁에서 여자고생형 거대 병기를 운용하는 하이에나 부대의 임무·전투, 정신 오염과 수수께끼의 적을 설명한다. Manga-blog의 전권 회고는 1~3권에 해당하는 전투·타키가와 내면·기괴한 SF 설정만 제한해 사용했다. 전쟁·병기·전투가 반복되는 중심 구조이므로 action;scienceFiction 장르와 combat/war Theme을 부여하고, 따뜻한 일상·연애는 중심이 아니어서 emotionalWarmth=0;romance=0으로 뒀다. 한국어 제목 검색 범위: ""여자공병"" 만화 리뷰; ""죠시코헤이"" 리뷰. 직접 한국 커뮤니티 작품 리뷰 본문은 확인되지 않았다. 검색 목록·상품 셸·별점·이미지 평은 수치에서 제외했다. Conservative mappings: progression=2;problemSolving=2;strategy=2;pacing=4;mysteryReveal=2;worldBuilding=4;characterArcWeight=2;relationshipStructure=2;comedy=2;darkness=4;mentalStress=4;romance=0;emotionalWarmth=0. genres=action;scienceFiction; themes=combat:2;war:2. Official product + direct JP body only; Art is optional."
"34","work-d3d93ac98ea6965963a0","どーにゃつ","comedy;scienceFiction","postApocalypse:2:0.90;survival:2:0.80","2","2","unknown","2","4","2","unknown","4","2","4","2","unknown","4","0.82","Official Rakuten vol.1 product + bounded review QA — どーにゃつ","https://books.rakuten.co.jp/rb/11771761/","2013","2026-08-26","https://booklive.jp/review/list/title_id/211538/vol_no/001","","""도냐츠"" 만화 리뷰; ""도-냐츠"" 리뷰","초반 1~3권 관찰: 폐허가 된 도쿄에서 고양이와 도넛 캐릭터가 해골과 생존 문제를 마주하고 많은 수수께끼를 남기는 1권 평가다. 출처: BookLive 1권 독자 리뷰. 판정값: comedy=2;darkness=4;emotionalWarmth=4;mentalStress=2;mysteryReveal=4;pacing=2;problemSolving=2;progression=2;relationshipStructure=4;worldBuilding=2. 공식 상품·홍보와 직접 열린 JP/KR 본문만 사용했고 검색 목록·상품 셸·범위 밖 후기·일반 기억·이미지 분석은 수치 근거에서 배제했다. 한국어 제목 query를 유지했다. Art is optional."
"35","work-d57fec7e1e61ff8809f2","青い花","romance;sliceOfLife","school:2:0.96","2","0","0","2","2","2","4","4","0","2","2","4","2","0.88","Official Rakuten vol.1 product + bounded JP/KR community review QA — 青い花","https://books.rakuten.co.jp/rb/3706387/","2010","2026-08-26","https://books.rakuten.co.jp/rb/3706387/;https://danceofeternity.blog76.fc2.com/blog-entry-235.html","","""푸른 꽃"" 일본 만화 아오이 하나 리뷰; ""아오이 하나"" 만화 리뷰","초반 1~3권 관찰: 공식 라쿠텐 상품은 가마쿠라 여학교를 무대로 한 걸 미츠 걸과 사랑·비밀을 명시한다. 일본 라쿠텐 독자 리뷰와 danceofeternity 1권 리뷰에서 여자아이들의 청춘 연애, 재회 후 감정의 흔들림과 잔잔한 진행을 직접 확인했다. 한국어 제목 검색 범위: ""푸른 꽃"" 일본 만화 아오이 하나 리뷰; ""아오이 하나"" 만화 리뷰. 한국 검색에서는 작품 직접 커뮤니티 본문을 확인하지 않아 URL을 채택하지 않았다. 검색 목록·상품 셸·이미지 평은 수치에서 제외했다. Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=0;darkness=2;mentalStress=2;romance=4;emotionalWarmth=2. genres=romance;sliceOfLife; theme=school:2. Art is optional."
"36","work-d6ab24ba01654d4e6e53","金魚屋古書店","sliceOfLife","workplace:2:0.90","2","2","0","2","2","2","4","4","2","2","2","0","4","0.88","Official Rakuten vol.1 product + bounded JP/KR community review QA — 金魚屋古書店","https://books.rakuten.co.jp/rb/1749083/","2008","2026-08-26","https://booklive.jp/review/list/title_id/210954/vol_no/001","","""금붕어 고서점"" 만화 리뷰; ""긴교야 고서점"" 리뷰","초반 1~3권 관찰: 공식 라쿠텐 상품과 BookLive 독자 리뷰는 만화를 사랑하는 사람들이 드나드는 고서점, 대리점주와 방문객의 인간 드라마, 만화가 각 인물의 고민을 풀어 주는 단편 연작을 직접 보여 준다. 한국어 제목 검색 범위: ""금붕어 고서점"" 만화 리뷰; ""긴교야 고서점"" 리뷰. 한국 검색에서 작품 직접 커뮤니티 본문은 확인하지 않아 URL을 채택하지 않았다. 검색 목록·상품 셸·이미지 평은 수치에서 제외했다. Conservative mappings: progression=2;problemSolving=2;strategy=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=2;mentalStress=2;romance=0;emotionalWarmth=4. genres=sliceOfLife; theme=workplace:2. Art is optional."
"37","work-d6da5a4e9ff3bb07783e","巨娘","comedy;sliceOfLife","workplace:2:0.86","2","2","unknown","4","unknown","2","2","4","4","2","2","2","2","0.76","Official Rakuten vol.1 product + bounded review QA — 巨娘","https://books.rakuten.co.jp/rb/5000046/","2008","2026-08-26","https://booklive.jp/review/list/title_id/60003826/vol_no/001","","""거녀(巨娘)"" 만화 리뷰; ""쿄죠"" 일본 만화 리뷰","초반 1~3권 관찰: 181센티미터의 야키토리점장과 연인·가게 동료들의 일터를 배경으로 사랑과 고함이 섞인 성인 개그가 전개된다. 출처: BookLive 1권 독자 리뷰. 판정값: characterArcWeight=2;comedy=4;darkness=2;emotionalWarmth=2;mentalStress=2;pacing=4;problemSolving=2;progression=2;relationshipStructure=4;romance=2;worldBuilding=2. 공식 상품·홍보와 직접 열린 JP/KR 본문만 사용했고 검색 목록·상품 셸·범위 밖 후기·일반 기억·이미지 분석은 수치 근거에서 배제했다. 한국어 제목 query를 유지했다. Art is optional."
"38","work-d768ebe57013e12e6e6e","食の軍師","comedy;sliceOfLife","cooking:2:0.96","2","4","4","2","2","2","2","2","4","0","2","0","2","0.90","Official Rakuten vol.1 product + bounded JP/KR community review QA — 食の軍師","https://books.rakuten.co.jp/rb/6907648/","2012","2026-08-26","https://syoujikimanga.xyz/com/syoku-no-gunshi/;https://konomanga.blog.jp/archives/1011333848.html","","""식의 군사"" 만화 리뷰; ""쇼쿠노 군시"" 리뷰","초반 1~3권 관찰: 공식 라쿠텐 상품과 일본 직접 리뷰는 주인공이 식당에서 메뉴·주문 순서·먹는 방식을 전술처럼 설계하고 라이벌과 겨루는 에피소드, 이름을 늦게 밝히는 개그를 확인한다. 한국어 제목 검색 범위: ""식의 군사"" 만화 리뷰; ""쇼쿠노 군시"" 리뷰. KBS의 한국어 언급은 뉴스 본문일 뿐 커뮤니티 평이 아니어서 수치에서 제외했고 작품 직접 한국 커뮤니티 URL은 채택하지 않았다. 검색 목록·상품 셸·이미지 평도 제외했다. Conservative mappings: progression=2;problemSolving=4;strategy=4;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=2;romance=0;emotionalWarmth=2. genres=comedy;sliceOfLife; theme=cooking:2. Art is optional."
"39","work-d97ef7c1bc4fd286d55a","アホガール","comedy;sliceOfLife","school:2:0.90","0","0","0","4","0","0","2","2","4","0","2","2","2","0.90","Official Rakuten vol.1 product + bounded JP/KR community review QA — アホガール","https://books.rakuten.co.jp/rb/12270806/","2014","2026-08-26","https://bookworms.jp/book/B00DRZTWJA","","""아호걸"" 만화 리뷰; ""바보걸"" 일본 만화 리뷰","초반 1~3권 관찰: 공식 라쿠텐 상품과 Bookworms 1권 직접 리뷰는 공부·상식이 전무한 요시코의 즉흥 행동과 아쿠츠의 츳코미, 한 행동을 주변 반응으로 계속 부풀리는 고속 개그를 확인한다. 한국어 제목 검색 범위: ""아호걸"" 만화 리뷰; ""바보걸"" 일본 만화 리뷰. 한국 검색에서 작품 직접 커뮤니티 본문은 확인하지 않아 URL을 채택하지 않았다. 검색 목록·상품 셸·이미지 평은 수치에서 제외했다. Conservative mappings: progression=0;problemSolving=0;strategy=0;pacing=4;mysteryReveal=0;worldBuilding=0;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=2;romance=2;emotionalWarmth=2. genres=comedy;sliceOfLife; theme=school:2. Art is optional."
"40","work-db2dcc1ea0999bd3c12b","あさりちゃん","comedy;sliceOfLife","school:2:0.90","0","2","2","4","0","2","2","4","4","0","2","0","4","0.88","Official Rakuten vol.1 product + bounded JP/KR community review QA — あさりちゃん","https://books.rakuten.co.jp/rb/624662/","1985","2026-08-26","https://www.cmoa.jp/title/47290/","","""아사리짱"" 만화 리뷰; ""천방지축 아리짱"" 만화 리뷰","초반 1~3권 관찰: 공식 라쿠텐 상품과 Cmoa 독자 리뷰는 초등학생 아사리와 가족의 말다툼·학교 소동을 한 화씩 읽기 쉬운 슬랩스틱으로 반복하며, 성적·파티 같은 일상 문제를 잔꾀와 소동으로 푸는 구성을 확인한다. 한국어 제목 검색 범위: ""아사리짱"" 만화 리뷰; ""천방지축 아리짱"" 만화 리뷰. 한국 검색에서 작품 직접 커뮤니티 본문은 확인하지 않아 URL을 채택하지 않았다. 검색 목록·상품 셸·이미지 평은 수치에서 제외했다. Conservative mappings: progression=0;problemSolving=2;strategy=2;pacing=4;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=4;comedy=4;darkness=0;mentalStress=2;romance=0;emotionalWarmth=4. genres=comedy;sliceOfLife; theme=school:2. Art is optional."
"41","work-dc6da46b90e2badecec5","とめはねっ！ 鈴里高校書道部","sports;sliceOfLife","school:2:0.97;sportsCompetition:2:0.96","2","4","2","2","unknown","2","4","4","2","2","2","2","4","0.86","Official Rakuten vol.1 product + bounded review QA — とめはねっ！ 鈴里高校書道部","https://books.rakuten.co.jp/rb/4373141/","2008","2026-08-26","https://ebookstore.sony.jp/review/title/10197708/id/LT000046361000506792;https://booklive.jp/review/list/title_id/338247/vol_no/001","","""토메하네 스즈리 고교 서도부"" 만화 리뷰; ""토메하네"" 리뷰","초반 1~3권 관찰: 서예부 폐부 위기 속 전학생과 유도 소녀가 동아리에 들어가 서예 지식을 배우고 대회를 준비하는 1권 전개가 리뷰에 적혀 있다. 출처: Sony 및 BookLive 1권 리뷰. 판정값: characterArcWeight=4;comedy=2;darkness=2;emotionalWarmth=4;mentalStress=2;pacing=2;problemSolving=4;progression=2;relationshipStructure=4;romance=2;strategy=2;worldBuilding=2. 공식 상품·홍보와 직접 열린 JP/KR 본문만 사용했고 검색 목록·상품 셸·범위 밖 후기·일반 기억·이미지 분석은 수치 근거에서 배제했다. 한국어 제목 query를 유지했다. Art is optional."
"42","work-e5998ca4f3e0f450bb74","へうげもの","historical;comedy","historicalReconstruction:2:0.98;politics:2:0.80;crafting:1:0.72","0","2","4","0","0","4","2","2","2","2","2","0","2","0.88","Official Rakuten vol.1 product + bounded JP/KR community review QA — へうげもの","https://books.rakuten.co.jp/rb/3682797/","2008","2026-08-26","https://keiya-rblog.com/2022/05/01/hyouge-mono/","https://gall.dcinside.com/mgallery/board/view/?id=comics&no=255406;https://blog.jinbo.net/taiji0920/2431","""효게모노"" 만화 리뷰; ""헤우게모노"" 일본 만화 리뷰","초반 1~3권 관찰: 공식 라쿠텐 상품과 Keiya 1권 감상은 전국시대 무장 후루타 사스케의 다도·도자기 취향이 권력·전쟁의 정치와 얽히는 역사극, 사실 기반 전개와 느린 도입을 확인한다. 한국어 제목 검색은 한글 제목 ""효게모노""로 수행했고 DCInside 직접 후기와 진보넷 한국어 리뷰에서 다도·도자기·전국시대 정치에 대한 독자 평가를 확인했다. 검색 목록·상품 셸·이미지 평은 수치에서 제외했다. Conservative mappings: progression=0;problemSolving=2;strategy=4;pacing=0;mysteryReveal=0;worldBuilding=4;characterArcWeight=2;relationshipStructure=2;comedy=2;darkness=2;mentalStress=2;romance=0;emotionalWarmth=2. genres=historical;comedy; themes=historicalReconstruction:2;politics:2;crafting:1. Art is optional."
"43","work-e6bc028ff1dede64e0b1","瞳のフォトグラフ","sliceOfLife","school:2:0.84","2","2","0","2","0","2","2","2","2","0","2","0","4","0.84","Official Rakuten vol.1 product + bounded JP/KR community review QA — 瞳のフォトグラフ","https://books.rakuten.co.jp/rb/6058379/","2010","2026-08-26","https://review.rakuten.co.jp/item/1/213310_13185100/1.1/;https://dc.watch.impress.co.jp/docs/review/special/314203.html","","""눈동자의 포토그래프"" 만화 리뷰; ""히토미의 포토그래프"" 리뷰","초반 1~3권 관찰: 공식 라쿠텐 상품·DC Watch 인터뷰는 전학생 하루카가 카메라를 계기로 여자고 사진부에 들어가고 개성 있는 부원들과 활동하는 구조를 설명한다. 라쿠텐 직접 독자 리뷰는 초보자의 카메라 입문, 사진부 생활과 부원 관계를 확인하면서도 기술 학습은 얕다고 평가한다. 한국어 제목 검색 범위: ""눈동자의 포토그래프"" 만화 리뷰; ""히토미의 포토그래프"" 리뷰. 한국 검색에서 작품 직접 커뮤니티 본문은 확인하지 않아 URL을 채택하지 않았다. 검색 목록·상품 셸·이미지 평은 수치에서 제외했다. Conservative mappings: progression=2;problemSolving=2;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=2;darkness=0;mentalStress=2;romance=0;emotionalWarmth=4. genres=sliceOfLife; theme=school:2. Art is optional."
"44","work-e76e62a846260dc04914","別式","action;historical;comedy;romance","combat:2:0.88;historicalReconstruction:2:0.90","2","2","2","2","2","4","4","4","2","4","4","4","2","0.88","Official Rakuten vol.1 product + bounded JP/KR community review QA — 別式","https://books.rakuten.co.jp/rb/14545255/","2018-08-23","2026-08-26","https://gomashelf.com/betsushiki-review/;https://manba.co.jp/topics/15428","","""벳시키"" 만화 리뷰; ""별식"" 일본 만화 리뷰","초반 1~3권 관찰: 공식 라쿠텐 상품과 GomaShelf·Manba 직접 리뷰는 에도 시대 무예로 생계를 잇는 여성 검객의 도장·혼활, 동료와의 만남을 코미디로 시작해 복수·이별·연애가 얽힌 무거운 인간극으로 확장하는 구성을 확인한다. 한국어 제목 검색 범위: ""벳시키"" 만화 리뷰; ""별식"" 일본 만화 리뷰. 한국 검색에서 작품 직접 커뮤니티 본문은 확인하지 않아 URL을 채택하지 않았다. 검색 목록·상품 셸·이미지 평은 수치에서 제외했다. Conservative mappings: progression=2;problemSolving=2;strategy=2;pacing=2;mysteryReveal=2;worldBuilding=4;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=4;mentalStress=4;romance=4;emotionalWarmth=2. genres=action;historical;comedy;romance; themes=combat:2;historicalReconstruction:2. Art is optional."
