position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"25","work-b96bf77bd21ed120dbb9","好きっていいなよ。","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 好きっていいなよ。; Rakuten product=https://books.rakuten.co.jp/rb/5797601/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","좋아한다고 말해 만화 리뷰;스킷테 이이나요 리뷰","https://bookmeter.com/search?keyword=%E5%A5%BD%E3%81%8D%E3%81%A3%E3%81%A6%E3%81%84%E3%81%84%E3%81%AA%E3%82%88%E3%80%82;https://reviewne.jp/contents?query=%E5%A5%BD%E3%81%8D%E3%81%A3%E3%81%A6%E3%81%84%E3%81%84%E3%81%AA%E3%82%88%E3%80%82"
"26","work-b96ddda6b8c1e557a1aa","AIの遺電子","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for AIの遺電子; Rakuten product=https://books.rakuten.co.jp/rb/13854710/","https://tsugimanga.jp/winner/2017/comics","2017-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","AI의 유전자 만화 리뷰;에이아이노 이덴시 리뷰","https://bookmeter.com/search?keyword=AI%E3%81%AE%E9%81%BA%E9%9B%BB%E5%AD%90;https://reviewne.jp/contents?query=AI%E3%81%AE%E9%81%BA%E9%9B%BB%E5%AD%90"
"27","work-b986b14ce64ba5081a4c","1122","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 1122; Rakuten product=https://books.rakuten.co.jp/rb/14895307/","https://www.mangataisho.com/archives/2019.html","2019","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","1122 만화 리뷰;일일이이 만화 리뷰","https://bookmeter.com/search?keyword=1122;https://reviewne.jp/contents?query=1122"
"28","work-b9b5c17e13ccb24f624c","K-9 警視庁公安部公安第9課異能対策係","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for K-9 警視庁公安部公安第9課異能対策係; Rakuten product=https://books.rakuten.co.jp/rb/18275119/","https://hon-hikidashi.jp/news/107527/","2026","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","K-9 경시청 공안부 공안 9과 이능 대책계 만화 리뷰;케이나인 경시청 공안 리뷰","https://bookmeter.com/search?keyword=K-9%20%E8%AD%A6%E8%A6%96%E5%BA%81%E5%85%AC%E5%AE%89%E9%83%A8%E5%85%AC%E5%AE%89%E7%AC%AC9%E8%AA%B2%E7%95%B0%E8%83%BD%E5%AF%BE%E7%AD%96%E4%BF%82;https://reviewne.jp/contents?query=K-9%20%E8%AD%A6%E8%A6%96%E5%BA%81%E5%85%AC%E5%AE%89%E9%83%A8%E5%85%AC%E5%AE%89%E7%AC%AC9%E8%AA%B2%E7%95%B0%E8%83%BD%E5%AF%BE%E7%AD%96%E4%BF%82"
"29","work-b9d10a19087fe9608c87","おかみさん","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for おかみさん; Rakuten product=https://books.rakuten.co.jp/rb/485366/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1992","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","여주인 만화 리뷰;오카미상 리뷰","https://bookmeter.com/search?keyword=%E3%81%8A%E3%81%8B%E3%81%BF%E3%81%95%E3%82%93;https://reviewne.jp/contents?query=%E3%81%8A%E3%81%8B%E3%81%BF%E3%81%95%E3%82%93"
"30","work-ba25b1e7c446ec3c01b7","やがて絵筆を映ろし君は","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for やがて絵筆を映ろし君は; Rakuten product=https://books.rakuten.co.jp/rb/18543439/","https://tsugimanga.jp/nominate/comics","2026-06-26","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","언젠가 붓을 비추는 너 만화 리뷰;야가테 에후데오 우츠로시 키미와 리뷰","https://bookmeter.com/search?keyword=%E3%82%84%E3%81%8C%E3%81%A6%E7%B5%B5%E7%AD%86%E3%82%92%E6%98%A0%E3%82%8D%E3%81%97%E5%90%9B%E3%81%AF;https://reviewne.jp/contents?query=%E3%82%84%E3%81%8C%E3%81%A6%E7%B5%B5%E7%AD%86%E3%82%92%E6%98%A0%E3%82%8D%E3%81%97%E5%90%9B%E3%81%AF"
"31","work-ba268cddc64ed3a4cf32","ギャルと恐竜","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ギャルと恐竜; Rakuten product=https://books.rakuten.co.jp/rb/15856367/","https://tsugimanga.jp/winner/2019/comics","2019-08-22","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","갸루와 공룡 만화 리뷰;갸루토 쿄류 리뷰","https://bookmeter.com/search?keyword=%E3%82%AE%E3%83%A3%E3%83%AB%E3%81%A8%E6%81%90%E7%AB%9C;https://reviewne.jp/contents?query=%E3%82%AE%E3%83%A3%E3%83%AB%E3%81%A8%E6%81%90%E7%AB%9C"
"32","work-ba9a377f97f53eb2a746","はちみつの花","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for はちみつの花; Rakuten product=https://books.rakuten.co.jp/rb/4084471/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","꿀의 꽃 만화 리뷰;하치미츠노 하나 리뷰","https://bookmeter.com/search?keyword=%E3%81%AF%E3%81%A1%E3%81%BF%E3%81%A4%E3%81%AE%E8%8A%B1;https://reviewne.jp/contents?query=%E3%81%AF%E3%81%A1%E3%81%BF%E3%81%A4%E3%81%AE%E8%8A%B1"
"33","work-bab766aa49cd922c0b11","千歳ヲチコチ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 千歳ヲチコチ; Rakuten product=https://books.rakuten.co.jp/rb/11322283/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","치토세 오치코치 만화 리뷰;치토세 오치코치 리뷰","https://bookmeter.com/search?keyword=%E5%8D%83%E6%AD%B3%E3%83%B2%E3%83%81%E3%82%B3%E3%83%81;https://reviewne.jp/contents?query=%E5%8D%83%E6%AD%B3%E3%83%B2%E3%83%81%E3%82%B3%E3%83%81"
"34","work-baf3c9c7f657242aa194","青春兵器ナンバーワン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 青春兵器ナンバーワン; Rakuten product=https://books.rakuten.co.jp/rb/14637793/","https://tsugimanga.jp/winner/2017/comics","2017-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","청춘 병기 넘버원 만화 리뷰;세이슌 헤이키 넘버원 리뷰","https://bookmeter.com/search?keyword=%E9%9D%92%E6%98%A5%E5%85%B5%E5%99%A8%E3%83%8A%E3%83%B3%E3%83%90%E3%83%BC%E3%83%AF%E3%83%B3;https://reviewne.jp/contents?query=%E9%9D%92%E6%98%A5%E5%85%B5%E5%99%A8%E3%83%8A%E3%83%B3%E3%83%90%E3%83%BC%E3%83%AF%E3%83%B3"
"35","work-bb69c71a844a88a47969","椿町ロンリープラネット","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 椿町ロンリープラネット; Rakuten product=https://books.rakuten.co.jp/rb/13308354/","https://sugoiweb.jp/column/4894/","2019-12-20","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","츠바키초 론리 플래닛 만화 리뷰;츠바키초 론리 플래닛 리뷰","https://bookmeter.com/search?keyword=%E6%A4%BF%E7%94%BA%E3%83%AD%E3%83%B3%E3%83%AA%E3%83%BC%E3%83%97%E3%83%A9%E3%83%8D%E3%83%83%E3%83%88;https://reviewne.jp/contents?query=%E6%A4%BF%E7%94%BA%E3%83%AD%E3%83%B3%E3%83%AA%E3%83%BC%E3%83%97%E3%83%A9%E3%83%8D%E3%83%83%E3%83%88"
"36","work-bb7c2a4f63ef8e781606","一度だけでも、後悔してます。","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 一度だけでも、後悔してます。; Rakuten product=https://books.rakuten.co.jp/rb/16152184/","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","한 번이라도 후회하고 있습니다 만화 리뷰;이치도다케데모 코카이시테마스 리뷰","https://bookmeter.com/search?keyword=%E4%B8%80%E5%BA%A6%E3%81%A0%E3%81%91%E3%81%A7%E3%82%82%E3%80%81%E5%BE%8C%E6%82%94%E3%81%97%E3%81%A6%E3%81%BE%E3%81%99%E3%80%82;https://reviewne.jp/contents?query=%E4%B8%80%E5%BA%A6%E3%81%A0%E3%81%91%E3%81%A7%E3%82%82%E3%80%81%E5%BE%8C%E6%82%94%E3%81%97%E3%81%A6%E3%81%BE%E3%81%99%E3%80%82"
"37","work-bb7f73d695b719a6adbf","ぷるるんワンダーランド","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ぷるるんワンダーランド; Rakuten product=https://books.rakuten.co.jp/rb/6219249/","https://www.mangataisho.com/archives/2010.html","2010","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","푸루룽 원더랜드 만화 리뷰;푸루룽 완다란도 리뷰","https://bookmeter.com/search?keyword=%E3%81%B7%E3%82%8B%E3%82%8B%E3%82%93%E3%83%AF%E3%83%B3%E3%83%80%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89;https://reviewne.jp/contents?query=%E3%81%B7%E3%82%8B%E3%82%8B%E3%82%93%E3%83%AF%E3%83%B3%E3%83%80%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89"
"38","work-bb8ed9d87c9da1591e4c","信長の忍び","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 信長の忍び; Rakuten product=https://books.rakuten.co.jp/rb/6083494/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","노부나가의 닌자 만화 리뷰;노부나가노 시노비 리뷰","https://bookmeter.com/search?keyword=%E4%BF%A1%E9%95%B7%E3%81%AE%E5%BF%8D%E3%81%B3;https://reviewne.jp/contents?query=%E4%BF%A1%E9%95%B7%E3%81%AE%E5%BF%8D%E3%81%B3"
"39","work-bb9ee891b6fcd3ddf2db","しょぼにゃん","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for しょぼにゃん; Rakuten product=https://books.rakuten.co.jp/rb/6990558/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","쇼보냥 만화 리뷰;쇼보냥 리뷰","https://bookmeter.com/search?keyword=%E3%81%97%E3%82%87%E3%81%BC%E3%81%AB%E3%82%83%E3%82%93;https://reviewne.jp/contents?query=%E3%81%97%E3%82%87%E3%81%BC%E3%81%AB%E3%82%83%E3%82%93"
"40","work-bbac2743f6c44efda949","アサギロ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for アサギロ; Rakuten product=https://books.rakuten.co.jp/rb/6242965/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","아사기로 만화 리뷰;아사기로 리뷰","https://bookmeter.com/search?keyword=%E3%82%A2%E3%82%B5%E3%82%AE%E3%83%AD;https://reviewne.jp/contents?query=%E3%82%A2%E3%82%B5%E3%82%AE%E3%83%AD"
"41","work-bc2998e79453ac2113e7","総理倶楽部","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 総理倶楽部; Rakuten product=https://books.rakuten.co.jp/rb/16655115/","https://tsugimanga.jp/winner/2021/comics","2021-08-24","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","총리 클럽 만화 리뷰;소리이 쿠라부 리뷰","https://bookmeter.com/search?keyword=%E7%B7%8F%E7%90%86%E5%80%B6%E6%A5%BD%E9%83%A8;https://reviewne.jp/contents?query=%E7%B7%8F%E7%90%86%E5%80%B6%E6%A5%BD%E9%83%A8"
"42","work-bc3adc5541bc8e96c5fd","たいようのいえ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for たいようのいえ; Rakuten product=https://books.rakuten.co.jp/rb/6652941/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","태양의 집 만화 리뷰;타이요노 이에 리뷰","https://bookmeter.com/search?keyword=%E3%81%9F%E3%81%84%E3%82%88%E3%81%86%E3%81%AE%E3%81%84%E3%81%88;https://reviewne.jp/contents?query=%E3%81%9F%E3%81%84%E3%82%88%E3%81%86%E3%81%AE%E3%81%84%E3%81%88"
"43","work-bc50d9b0573bc07a986d","魔街の坂","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 魔街の坂; Rakuten product=https://books.rakuten.co.jp/rb/12724630/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","마계의 언덕 만화 리뷰;마가이노 사카 리뷰","https://bookmeter.com/search?keyword=%E9%AD%94%E8%A1%97%E3%81%AE%E5%9D%82;https://reviewne.jp/contents?query=%E9%AD%94%E8%A1%97%E3%81%AE%E5%9D%82"
"44","work-bc7561b3680492d55be9","あそびあそばせ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for あそびあそばせ; Rakuten product=https://books.rakuten.co.jp/rb/13593297/","https://tsugimanga.jp/winner/2017/comics","2017-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","즐겁게 놀자 만화 리뷰;아소비 아소바세 리뷰","https://bookmeter.com/search?keyword=%E3%81%82%E3%81%9D%E3%81%B3%E3%81%82%E3%81%9D%E3%81%B0%E3%81%9B;https://reviewne.jp/contents?query=%E3%81%82%E3%81%9D%E3%81%B3%E3%81%82%E3%81%9D%E3%81%B0%E3%81%9B"
"45","work-bc8093205bdb1ae22eb2","焔の眼","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 焔の眼; Rakuten product=https://books.rakuten.co.jp/rb/11509512/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","불꽃의 눈 만화 리뷰;호무라노 메 리뷰","https://bookmeter.com/search?keyword=%E7%84%94%E3%81%AE%E7%9C%BC;https://reviewne.jp/contents?query=%E7%84%94%E3%81%AE%E7%9C%BC"
"46","work-bcd43d3188c2533e1068","イルミナシオン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for イルミナシオン; Rakuten product=https://books.rakuten.co.jp/rb/5832898/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","일루미나시옹 만화 리뷰;이루미나시온 리뷰","https://bookmeter.com/search?keyword=%E3%82%A4%E3%83%AB%E3%83%9F%E3%83%8A%E3%82%B7%E3%82%AA%E3%83%B3;https://reviewne.jp/contents?query=%E3%82%A4%E3%83%AB%E3%83%9F%E3%83%8A%E3%82%B7%E3%82%AA%E3%83%B3"
"47","work-bcf6814e2f138e3d4b6e","モトカノ☆食堂","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for モトカノ☆食堂; Rakuten product=https://books.rakuten.co.jp/rb/12663130/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-024\frozen-work-set.csv","전 여친☆식당 만화 리뷰;모토카노 쇼쿠도 리뷰","https://bookmeter.com/search?keyword=%E3%83%A2%E3%83%88%E3%82%AB%E3%83%8E%E2%98%86%E9%A3%9F%E5%A0%82;https://reviewne.jp/contents?query=%E3%83%A2%E3%83%88%E3%82%AB%E3%83%8E%E2%98%86%E9%A3%9F%E5%A0%82"
