"position","workId","canonicalTitle","blockerCode","blockerDetails","evidenceName","evidenceUrl","evidencePublishedAt","retrievedAt","recheckPath","koreanQueries","japaneseEvidenceUrls"
"22","work-f46d92f042fd61982ea3","あげくの果てのカノン","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/14093024/ (ISBN 9784091875907)","https://www.honyaclub.com/shop/pages/osusumecomic2018.aspx?affiliate=osusumec18","2018","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","결국 끝의 카논 만화 리뷰 / 아게쿠노 하테노 카논","https://bookmeter.com/search?keyword=%E3%81%82%E3%81%92%E3%81%8F%E3%81%AE%E6%9E%9C%E3%81%A6%E3%81%AE%E3%82%AB%E3%83%8E%E3%83%B3;https://reviewne.jp/contents?query=%E3%81%82%E3%81%92%E3%81%8F%E3%81%AE%E6%9E%9C%E3%81%A6%E3%81%AE%E3%82%AB%E3%83%8E%E3%83%B3"
"23","work-f541db4a39d7d757c0b4","テンカイチ　日本最強武芸者決定戦","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/16604953/ (ISBN 9784065230305)","https://tsugimanga.jp/winner/2022/comics","2022-08-31","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","천해일본 최강 무예자 결정전 만화 리뷰 / 텐카이치","https://mangayoshiashi.com/manga/e8915545-f693-4cac-b22c-96ee2840647b;https://webcomics.jp/comment/118810"
"24","work-f564a856e052f345ea54","はなうた散歩道","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/12818712/ (ISBN 9784047297722)","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","콧노래 산책길 만화 리뷰 / 하나우타 산포미치","https://www.kadokawa.co.jp/product/301404001949/;https://www.mangataisho.com/data/2015/comment2015.pdf"
"25","work-f5e145476399c2145323","87CLOCKERS","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/11604005/ (ISBN 9784088793047)","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","87클락커즈 만화 리뷰 / 87CLOCKERS 일본 만화","https://reviewne.jp/contents/8758;https://www.cmoa.jp/community/review/good/611681/?ret_url=%2Ftitle%2F60002%2Fvol%2F2%2F"
"26","work-f67b1bdb544a914684ce","手品先輩","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/14341957/ (ISBN 9784063828351)","https://tsugimanga.jp/winner/2017/comics","2017-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","마술 선배 만화 리뷰 / 테지나 센파이","https://booklive.jp/review/list/title_id/60004582/vol_no/001;https://www.cmoa.jp/title/customer_review/title_id/118107/?site_kbn=1"
"27","work-f6bd6e031ac086266cd8","くノ一ツバキの胸の内","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/15512579/ (ISBN 9784091284396)","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","쿠노이치 츠바키의 가슴속 만화 리뷰 / 쿠노이치 츠바키","https://bookmeter.com/search?keyword=%E3%81%8F%E3%83%8E%E4%B8%80%E3%83%84%E3%83%90%E3%82%AD%E3%81%AE%E8%83%B8%E3%81%AE%E5%86%85;https://reviewne.jp/contents?query=%E3%81%8F%E3%83%8E%E4%B8%80%E3%83%84%E3%83%90%E3%82%AD%E3%81%AE%E8%83%B8%E3%81%AE%E5%86%85"
"28","work-f6e3d44392f62cce9b80","まんが親","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/11456298/ (ISBN 9784091838544)","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","만화 부모 만화 리뷰 / 만가 오야","https://bookmeter.com/search?keyword=%E3%81%BE%E3%82%93%E3%81%8C%E8%A6%AA;https://reviewne.jp/contents?query=%E3%81%BE%E3%82%93%E3%81%8C%E8%A6%AA"
"29","work-f710745756d55f2d1e07","圏外プリンセス","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/12906955/ (ISBN 9784088452838)","https://tsugimanga.jp/winner/2015/comics","2015-02-06","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","권외 프린세스 만화 리뷰 / 켄가이 푸린세스","https://www.cmoa.jp/title/customer_review/title_id/87148/;https://manba.co.jp/topics/12528"
"30","work-f78989e37b02423445e7","吉田家のちすじ","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/5020137/ (ISBN 9784063144796)","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","요시다 집안의 핏줄 만화 리뷰 / 요시다케노 치스지","https://books.rakuten.co.jp/rb/5020137/;https://bookmeter.com/search?keyword=%E5%90%89%E7%94%B0%E5%AE%B6%E3%81%AE%E3%81%A1%E3%81%99%E3%81%98"
"31","work-f790f97e451eb4a1a893","period","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/1676793/ (ISBN 9784091884916)","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","period 만화 리뷰 / period 일본 만화","https://bookmeter.com/search?keyword=period;https://reviewne.jp/contents?query=period"
"32","work-f7a54aee2a05deb32185","ストレッチ","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/12637168/ (ISBN 9784091860880)","https://tsugimanga.jp/winner/2015/comics","2015-02-06","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","스트레치 만화 리뷰 / 스토렛치 일본 만화","https://www.cmoa.jp/title/75223/;https://buzz-manga.blog.jp/Stretch-Akiri-vol1-2.html"
"33","work-f8ba46fc19e6fbdda110","うみべのストーブ 大白小蟹短編集","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/17279507/ (ISBN 9784845861439)","https://sugoiweb.jp/column/4756/","2023-12-11","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","바닷가 난로 오시로 코가니 단편집 만화 리뷰 / 우미베노 스토브","https://manba.co.jp/topics/60743;https://bookmeter.com/books/20254081"
"34","work-f8e6e860c6374d222d99","君と悪いことがしたい","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/17368077/ (ISBN 9784098515301)","https://tsugimanga.jp/winner/2023/comics","2023-08-31","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","너와 나쁜 일을 하고 싶어 만화 리뷰 / 키미토 와루이 코토가 시타이","https://www.lovecomedian.com/review/comic/1894/;https://bookmeter.com/search?keyword=%E5%90%9B%E3%81%A8%E6%82%AA%E3%81%84%E3%81%93%E3%81%A8%E3%81%8C%E3%81%97%E3%81%9F%E3%81%84"
"35","work-f95d6610fc2fbda8e8cb","クジマ歌えば家ほろろ","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/17087622/ (ISBN 9784098510924)","https://tsugimanga.jp/winner/2022/comics","2022-08-31","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","쿠지마 노래하면 집은 호로로 만화 리뷰 / 쿠지마 우타에바 이에 호로로","https://filmarks.com/animes/4996/6803?vod=3;https://www.mangataisho.com/data/2024/comment2024.pdf"
"36","work-f98c044c5e5e97027806","ジャストミート","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","小学館「小学館漫画賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/376512/ (ISBN 9784091212313)","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1987","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","저스트 미트 만화 리뷰 / 자스토 미토","https://bookmeter.com/search?keyword=%E3%82%B8%E3%83%A3%E3%82%B9%E3%83%88%E3%83%9F%E3%83%BC%E3%83%88;https://reviewne.jp/contents?query=%E3%82%B8%E3%83%A3%E3%82%B9%E3%83%88%E3%83%9F%E3%83%BC%E3%83%88"
"37","work-f9b25a35dc3a8e6c9657","999号室","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/18595068/ (ISBN 9784098640058)","https://tsugimanga.jp/nominate/comics","2026-06-26","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","999호실 만화 리뷰 / 999고시츠","https://gomashelf.com/room999/;https://www.cmoa.jp/title/customer_review/title_id/361640/?site_kbn=1"
"38","work-fa3d033d13d68a06537d","赤灯えれじい","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/1698958/ (ISBN 9784063612578)","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","빨간 등불 엘레지 만화 리뷰 / 세키토 에레지","https://yanmaga.jp/columns/articles/461;https://imasashi.net/sekito-elegy.html"
"39","work-fa4b7e822d57992e2342","チナミの風景","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/4298132/ (ISBN 9784091883582)","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","치나미의 풍경 만화 리뷰 / 치나미노 후케이","https://bookmeter.com/search?keyword=%E3%83%81%E3%83%8A%E3%83%9F%E3%81%AE%E9%A2%A8%E6%99%AF;https://reviewne.jp/contents?query=%E3%83%81%E3%83%8A%E3%83%9F%E3%81%AE%E9%A2%A8%E6%99%AF"
"40","work-fa5f7e6238a0d3247a8c","レビウス","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/12602004/ (ISBN 9784091886446)","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","레비우스 만화 리뷰 / 레비우스 일본 만화","https://bookmeter.com/search?keyword=%E3%83%AC%E3%83%93%E3%82%A6%E3%82%B9;https://reviewne.jp/contents?query=%E3%83%AC%E3%83%93%E3%82%A6%E3%82%B9"
"41","work-fa738018edf898e49958","ぴんとこな","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","小学館「小学館漫画賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/6314854/ (ISBN 9784091330499)","https://shogakukan-comic.jp/shogakukan-mangasho-archives","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","핀토코나 만화 리뷰 / 핀토코나","https://www.cmoa.jp/title/customer_review/title_id/50123/;https://gohiiki.emma-design.net/pintokona/"
"42","work-fa77bfdba2ca19a57d9a","イナズマイレブン","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","小学館「小学館漫画賞」 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/11360684/ (ISBN 9784091413475)","https://shogakukan-comic.jp/shogakukan-mangasho-archives","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","이나즈마 일레븐 만화 리뷰 / 이나즈마 이레븐","https://bookmeter.com/search?keyword=%E3%82%A4%E3%83%8A%E3%82%BA%E3%83%9E%E3%82%A4%E3%83%AC%E3%83%96%E3%83%B3;https://reviewne.jp/contents?query=%E3%82%A4%E3%83%8A%E3%82%BA%E3%83%9E%E3%82%A4%E3%83%AC%E3%83%96%E3%83%B3"
"43","work-fb33d4d688782332c203","ぼくらのフンカ祭","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-029 selection packet is identity/selection only (existing mapping is official selection/product evidence) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","マンガ大賞実行委員会 official selection + Rakuten Books exact product match; volume-1 product https://books.rakuten.co.jp/rb/11754426/ (ISBN 9784091845993)","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-029\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","우리들의 분화제 만화 리뷰 / 보쿠라노 훈카사이","https://www.akirainhope.com/entry/2025/07/13/183000;https://honkuimusi.hatenablog.com/entry/2017/09/05/080000"
