position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"24","work-40df2a4b29e97c9c5059","ちちこぐさ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ちちこぐさ; Rakuten product=https://books.rakuten.co.jp/rb/12346390/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","치치코구사 만화 리뷰;치치코구사 리뷰","https://bookmeter.com/search?keyword=%E3%81%A1%E3%81%A1%E3%81%93%E3%81%90%E3%81%95;https://reviewne.jp/contents?query=%E3%81%A1%E3%81%A1%E3%81%93%E3%81%90%E3%81%95"
"25","work-40e18fd954b5dff1eb7d","ワン・モア・ジャンプ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ワン・モア・ジャンプ; Rakuten product=https://books.rakuten.co.jp/rb/585354/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1993","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","원 모어 점프 만화 리뷰;원모어점프 리뷰","https://bookmeter.com/search?keyword=%E3%83%AF%E3%83%B3%E3%83%BB%E3%83%A2%E3%82%A2%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%97;https://reviewne.jp/contents?query=%E3%83%AF%E3%83%B3%E3%83%BB%E3%83%A2%E3%82%A2%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%97"
"26","work-410ddd17b05e2f0f85d5","ステラとミルフイユ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ステラとミルフイユ; Rakuten product=https://books.rakuten.co.jp/rb/12689791/","https://tsugimanga.jp/winner/2015/comics","2015-02-06","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","스텔라와 밀푀유 만화 리뷰;스테라토 미루휘유 리뷰","https://bookmeter.com/search?keyword=%E3%82%B9%E3%83%86%E3%83%A9%E3%81%A8%E3%83%9F%E3%83%AB%E3%83%95%E3%82%A4%E3%83%A6;https://reviewne.jp/contents?query=%E3%82%B9%E3%83%86%E3%83%A9%E3%81%A8%E3%83%9F%E3%83%AB%E3%83%95%E3%82%A4%E3%83%A6"
"27","work-415f7ad1c5032c58d554","少年のアビス","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 少年のアビス; Rakuten product=https://books.rakuten.co.jp/rb/16373610/","https://tsugimanga.jp/winner/2021/comics","2021-08-24","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","소년의 어비스 만화 리뷰;쇼넨노 아비스 리뷰","https://bookmeter.com/search?keyword=%E5%B0%91%E5%B9%B4%E3%81%AE%E3%82%A2%E3%83%93%E3%82%B9;https://reviewne.jp/contents?query=%E5%B0%91%E5%B9%B4%E3%81%AE%E3%82%A2%E3%83%93%E3%82%B9"
"28","work-418af771ae574eb15a99","岸辺露伴は動かない","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 岸辺露伴は動かない; Rakuten product=https://books.rakuten.co.jp/rb/12520535/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","키시베 로한은 움직이지 않는다 만화 리뷰;키시베 로한 리뷰","https://bookmeter.com/search?keyword=%E5%B2%B8%E8%BE%BA%E9%9C%B2%E4%BC%B4%E3%81%AF%E5%8B%95%E3%81%8B%E3%81%AA%E3%81%84;https://reviewne.jp/contents?query=%E5%B2%B8%E8%BE%BA%E9%9C%B2%E4%BC%B4%E3%81%AF%E5%8B%95%E3%81%8B%E3%81%AA%E3%81%84"
"29","work-42738b05ed35f25c491f","明日、私は誰かのカノジョ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 明日、私は誰かのカノジョ; Rakuten product=https://books.rakuten.co.jp/rb/16102784/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","2022","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","내일 나는 누군가의 여자친구 만화 리뷰;아시타 와타시와 다레카노 카노조 리뷰","https://bookmeter.com/search?keyword=%E6%98%8E%E6%97%A5%E3%80%81%E7%A7%81%E3%81%AF%E8%AA%B0%E3%81%8B%E3%81%AE%E3%82%AB%E3%83%8E%E3%82%B8%E3%83%A7;https://reviewne.jp/contents?query=%E6%98%8E%E6%97%A5%E3%80%81%E7%A7%81%E3%81%AF%E8%AA%B0%E3%81%8B%E3%81%AE%E3%82%AB%E3%83%8E%E3%82%B8%E3%83%A7"
"30","work-42a19ee92cd5b07758d5","ぼくらのへんたい","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ぼくらのへんたい; Rakuten product=https://books.rakuten.co.jp/rb/11771594/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","우리들의 변태 만화 리뷰;보쿠라노 헨타이 리뷰","https://bookmeter.com/search?keyword=%E3%81%BC%E3%81%8F%E3%82%89%E3%81%AE%E3%81%B8%E3%82%93%E3%81%9F%E3%81%84;https://reviewne.jp/contents?query=%E3%81%BC%E3%81%8F%E3%82%89%E3%81%AE%E3%81%B8%E3%82%93%E3%81%9F%E3%81%84"
"31","work-42a672642cff9f7cfb59","弾丸タックル","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 弾丸タックル; Rakuten product=https://books.rakuten.co.jp/rb/12235428/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","탄환 태클 만화 리뷰;단간 태클 리뷰","https://bookmeter.com/search?keyword=%E5%BC%BE%E4%B8%B8%E3%82%BF%E3%83%83%E3%82%AF%E3%83%AB;https://reviewne.jp/contents?query=%E5%BC%BE%E4%B8%B8%E3%82%BF%E3%83%83%E3%82%AF%E3%83%AB"
"32","work-42a7c7ad0497eb458d0f","ジパング 深蒼海流","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ジパング 深蒼海流; Rakuten product=https://books.rakuten.co.jp/rb/12270812/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","지팡구 심창해류 만화 리뷰;지팡구 신소카이류 리뷰","https://bookmeter.com/search?keyword=%E3%82%B8%E3%83%91%E3%83%B3%E3%82%B0%20%E6%B7%B1%E8%92%BC%E6%B5%B7%E6%B5%81;https://reviewne.jp/contents?query=%E3%82%B8%E3%83%91%E3%83%B3%E3%82%B0%20%E6%B7%B1%E8%92%BC%E6%B5%B7%E6%B5%81"
"33","work-42c7dd9e36b53939869a","星屑クライベイビー","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 星屑クライベイビー; Rakuten product=https://books.rakuten.co.jp/rb/11842100/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","별가루 크라이 베이비 만화 리뷰;호시쿠즈 크라이 베이비 리뷰","https://bookmeter.com/search?keyword=%E6%98%9F%E5%B1%91%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%99%E3%82%A4%E3%83%93%E3%83%BC;https://reviewne.jp/contents?query=%E6%98%9F%E5%B1%91%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%99%E3%82%A4%E3%83%93%E3%83%BC"
"34","work-42f14f92911ef04a1ed1","堀田","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 堀田; Rakuten product=https://books.rakuten.co.jp/rb/1596982/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","홋타 만화 리뷰;호리타 리뷰","https://bookmeter.com/search?keyword=%E5%A0%80%E7%94%B0;https://reviewne.jp/contents?query=%E5%A0%80%E7%94%B0"
"35","work-42fff49d373ef1177f39","先生と僕〜夏目漱石を囲む人々〜","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 先生と僕〜夏目漱石を囲む人々〜; Rakuten product=https://books.rakuten.co.jp/rb/6797395/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","선생님과 나, 나쓰메 소세키를 둘러싼 사람들 만화 리뷰;센세이토 보쿠 리뷰","https://bookmeter.com/search?keyword=%E5%85%88%E7%94%9F%E3%81%A8%E5%83%95%E3%80%9C%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3%E3%82%92%E5%9B%B2%E3%82%80%E4%BA%BA%E3%80%85%E3%80%9C;https://reviewne.jp/contents?query=%E5%85%88%E7%94%9F%E3%81%A8%E5%83%95%E3%80%9C%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3%E3%82%92%E5%9B%B2%E3%82%80%E4%BA%BA%E3%80%85%E3%80%9C"
"36","work-432af718ea660fe01699","お前はまだグンマを知らない","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for お前はまだグンマを知らない; Rakuten product=https://books.rakuten.co.jp/rb/12661575/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","너는 아직 군마를 모른다 만화 리뷰;오마에와 마다 군마오 시라나이 리뷰","https://bookmeter.com/search?keyword=%E3%81%8A%E5%89%8D%E3%81%AF%E3%81%BE%E3%81%A0%E3%82%B0%E3%83%B3%E3%83%9E%E3%82%92%E7%9F%A5%E3%82%89%E3%81%AA%E3%81%84;https://reviewne.jp/contents?query=%E3%81%8A%E5%89%8D%E3%81%AF%E3%81%BE%E3%81%A0%E3%82%B0%E3%83%B3%E3%83%9E%E3%82%92%E7%9F%A5%E3%82%89%E3%81%AA%E3%81%84"
"37","work-434a5822bd4435e02b05","結界師","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 結界師; Rakuten product=https://books.rakuten.co.jp/rb/1643204/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","2006","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","결계사 만화 리뷰;케카이시 리뷰","https://bookmeter.com/search?keyword=%E7%B5%90%E7%95%8C%E5%B8%AB;https://reviewne.jp/contents?query=%E7%B5%90%E7%95%8C%E5%B8%AB"
"38","work-438912a368ba4100e7ab","Eから弾きな。","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for Eから弾きな。; Rakuten product=https://books.rakuten.co.jp/rb/12178133/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","E부터 튕겨라 만화 리뷰;이카라 하지키나 리뷰","https://bookmeter.com/search?keyword=E%E3%81%8B%E3%82%89%E5%BC%BE%E3%81%8D%E3%81%AA%E3%80%82;https://reviewne.jp/contents?query=E%E3%81%8B%E3%82%89%E5%BC%BE%E3%81%8D%E3%81%AA%E3%80%82"
"39","work-442996147b9d4e2aa02a","夜とコンクリート","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 夜とコンクリート; Rakuten product=https://books.rakuten.co.jp/rb/12637086/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","밤과 콘크리트 만화 리뷰;요루토 콘쿠리토 리뷰","https://bookmeter.com/search?keyword=%E5%A4%9C%E3%81%A8%E3%82%B3%E3%83%B3%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%88;https://reviewne.jp/contents?query=%E5%A4%9C%E3%81%A8%E3%82%B3%E3%83%B3%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%88"
"40","work-443783f31b5ba378f934","ベルリンうわの空","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ベルリンうわの空; Rakuten product=https://books.rakuten.co.jp/rb/16154113/","https://sugoiweb.jp/column/4868/","2020-12-10","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","베를린 하늘 위 만화 리뷰;베를린 우와노소라 리뷰","https://bookmeter.com/search?keyword=%E3%83%99%E3%83%AB%E3%83%AA%E3%83%B3%E3%81%86%E3%82%8F%E3%81%AE%E7%A9%BA;https://reviewne.jp/contents?query=%E3%83%99%E3%83%AB%E3%83%AA%E3%83%B3%E3%81%86%E3%82%8F%E3%81%AE%E7%A9%BA"
"41","work-44ff18e161ee0c10497e","俺とヒーローと魔法少女","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 俺とヒーローと魔法少女; Rakuten product=https://books.rakuten.co.jp/rb/12961877/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","나와 히어로와 마법소녀 만화 리뷰;오레토 히이로오토 마호쇼조 리뷰","https://bookmeter.com/search?keyword=%E4%BF%BA%E3%81%A8%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%81%A8%E9%AD%94%E6%B3%95%E5%B0%91%E5%A5%B3;https://reviewne.jp/contents?query=%E4%BF%BA%E3%81%A8%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%81%A8%E9%AD%94%E6%B3%95%E5%B0%91%E5%A5%B3"
"42","work-450870a60f915390316f","空が灰色だから","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 空が灰色だから; Rakuten product=https://books.rakuten.co.jp/rb/11536756/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","하늘이 잿빛이라서 만화 리뷰;소라가 하이이로다카라 리뷰","https://bookmeter.com/search?keyword=%E7%A9%BA%E3%81%8C%E7%81%B0%E8%89%B2%E3%81%A0%E3%81%8B%E3%82%89;https://reviewne.jp/contents?query=%E7%A9%BA%E3%81%8C%E7%81%B0%E8%89%B2%E3%81%A0%E3%81%8B%E3%82%89"
"43","work-455287a82f4ea63ec542","シネマこんぷれっくす！","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for シネマこんぷれっくす！; Rakuten product=https://books.rakuten.co.jp/rb/15198603/","https://tsugimanga.jp/winner/2018/comics","2018-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","시네마 콤플렉스 만화 리뷰;시네마 콤플렉스 리뷰","https://bookmeter.com/search?keyword=%E3%82%B7%E3%83%8D%E3%83%9E%E3%81%93%E3%82%93%E3%81%B7%E3%82%8C%E3%81%A3%E3%81%8F%E3%81%99%EF%BC%81;https://reviewne.jp/contents?query=%E3%82%B7%E3%83%8D%E3%83%9E%E3%81%93%E3%82%93%E3%81%B7%E3%82%8C%E3%81%A3%E3%81%8F%E3%81%99%EF%BC%81"
"44","work-457a3683fa1159ab439a","ムダヅモ無き改革","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ムダヅモ無き改革; Rakuten product=https://books.rakuten.co.jp/rb/15299577/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","무다즈모 없는 개혁 만화 리뷰;무다즈모 나키 카이카쿠 리뷰","https://bookmeter.com/search?keyword=%E3%83%A0%E3%83%80%E3%83%85%E3%83%A2%E7%84%A1%E3%81%8D%E6%94%B9%E9%9D%A9;https://reviewne.jp/contents?query=%E3%83%A0%E3%83%80%E3%83%85%E3%83%A2%E7%84%A1%E3%81%8D%E6%94%B9%E9%9D%A9"
"45","work-45a6a913d4ee5881afb6","あぶさん","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for あぶさん; Rakuten product=https://books.rakuten.co.jp/rb/376813/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1976","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","아부상 만화 리뷰;아부상 리뷰","https://bookmeter.com/search?keyword=%E3%81%82%E3%81%B6%E3%81%95%E3%82%93;https://reviewne.jp/contents?query=%E3%81%82%E3%81%B6%E3%81%95%E3%82%93"
"46","work-45fe9ae0e868fc9a30a1","おもいでエマノン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for おもいでエマノン; Rakuten product=https://books.rakuten.co.jp/rb/5671761/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-014\frozen-work-set.csv","추억의 에마논 만화 리뷰;오모이데 에마논 리뷰","https://bookmeter.com/search?keyword=%E3%81%8A%E3%82%82%E3%81%84%E3%81%A7%E3%82%A8%E3%83%9E%E3%83%8E%E3%83%B3;https://reviewne.jp/contents?query=%E3%81%8A%E3%82%82%E3%81%84%E3%81%A7%E3%82%A8%E3%83%9E%E3%83%8E%E3%83%B3"
