position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
"31","work-add0fc783fd6e097741a","さよーならみなさん","sliceOfLife;comedy","school:1:0.80","0","unknown","unknown","4","0","0","2","2","2","2","2","unknown","2","0.82","Rakuten Books representative volume 1 product — さよーならみなさん","https://books.rakuten.co.jp/rb/12458399/","2014","2026-08-26","https://simonsaxon.com/manga/sayonara-minasan-nishimura-tsuchika/","","잘 가요 여러분 사요나라 미나상 만화 리뷰","Rakuten 공식 1권과 Simonsaxon 직접 리뷰 본문은 고교생 미나가 슈퍼마켓 아르바이트와 일상에서 여러 문제적 인물을 만나는 기묘한 단편형 이야기이며 반복 성장이나 단서형 수수께끼 없이 예측 불가능한 상황과 개그가 보상임을 확인한다. 한글 제목인 잘 가요 여러분, 사요나라 미나상으로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=0; pacing=4; mysteryReveal=0; worldBuilding=0; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=2; mentalStress=2; emotionalWarmth=2. problemSolving, strategy, romance는 unknown이다. Art is optional and not assessed."
32,work-add65891576ac41cfa2e,災禍の神は願わない,fantasy;historical,historicalReconstruction:2:0.95;politics:2:0.85,2,unknown,unknown,2,2,4,4,2,unknown,4,4,unknown,2,0.90,Rakuten Books representative volume 1 product — 災禍の神は願わない,https://books.rakuten.co.jp/rb/16098650/,2020-08-19,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/190797/,,재앙신은 바라지 않는다 사이카노 카미와 네가와나이 만화 리뷰,초반 1~2권 범위에서 공식 Rakuten 상품과 Cmoa 직접 리뷰 본문을 확인했다. 고대 이집트의 신들이 통치하는 무대에서 오시리스의 평화 정치와 세트의 전쟁·사막 신성이 충돌하고 왕위와 형제 관계가 비극으로 이어진다. 리뷰는 세부적인 신화 설정과 오시리스의 죽음 및 세트의 왕위 계승을 서술하며 예상을 뒤집는 반전과 빠른 전개도 명시한다. progression=2; pacing=2; mysteryReveal=2; worldBuilding=4; characterArcWeight=4; relationshipStructure=2; darkness=4; mentalStress=4; emotionalWarmth=2. problemSolving·strategy·comedy·romance는 초반 직접 근거가 없어 unknown으로 두었다. 한국어 작품명 query(재앙신은 바라지 않는다 사이카노 카미와 네가와나이 만화 리뷰)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
33,work-ae029e2e5a24c1b73ead,侵略！イカ娘,comedy;sliceOfLife,workplace:2:0.85,0,unknown,unknown,0,0,2,unknown,4,4,0,0,2,4,0.88,Rakuten Books representative volume 1 product — 侵略！イカ娘,https://books.rakuten.co.jp/rb/5402173/,2011,2026-08-26,https://ebookstore.sony.jp/review/title/00129549/id/BT000012954900100101/;https://www.cmoa.jp/title/51342/;https://ameblo.jp/nanakaku1-3/entry-12162994595.html,,침략 이카무스메 침략 오징어소녀 만화 리뷰,초반 1~3권 범위에서 공식 Rakuten 상품과 Sony Reader·Cmoa·Ameblo 직접 리뷰 본문을 확인했다. 이카무스메가 바다를 오염시키는 인간을 침략하려다 해변의 집 레몬 벽을 부수고 수리비를 벌기 위해 일하게 되며 매회 여름 일상 개그와 주변 인물 교류가 이어진다. 직접 리뷰는 일상계 개그·읽기 쉬운 훈훈함·치유와 개성 강한 반복 인물을 지지한다. progression=0; pacing=0; mysteryReveal=0; worldBuilding=2; relationshipStructure=4; comedy=4; darkness=0; mentalStress=0; romance=2; emotionalWarmth=4. 한국어 작품명 query(침략 이카무스메 침략 오징어소녀 만화 리뷰)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
34,work-ae5b065450bddde322db,へんしんものがたり,fantasy;sliceOfLife,school:1:0.70,2,unknown,unknown,2,2,2,4,2,unknown,2,2,unknown,2,0.84,Rakuten Books representative volume 1 product — へんしんものがたり,https://books.rakuten.co.jp/rb/5613531/,2009,2026-08-26,https://transform.hateblo.jp/entry/2017/12/17/222007;https://www.kinokuniya.co.jp/f/dsg-01-9784253157360,,변신 이야기 헨신 모노가타리 만화 리뷰,초반 1권 범위에서 공식 Rakuten 상품과 transform.hateblo 개인 리뷰 및 Kinokuniya의 직접 리뷰 본문을 확인했다. 여덟 편 단편 모두 사람이나 상황의 변화를 다루며 인어·늑대 소년·회사원 등의 변신과 일상 감정이 이어지고 리뷰는 첫 이야기와 마지막 이야기의 연결 및 따뜻하지만 때로 섬뜩한 결말을 지적한다. 늑대 소년 에피소드가 고교생 주인공임을 직접 설명하므로 school:1을 일부 배경 테마로 기록했다. progression=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=2; mentalStress=2; emotionalWarmth=2. problemSolving·strategy·comedy·romance는 직접 근거가 없어 unknown으로 두었다. 한국어 작품명 query(변신 이야기 헨신 모노가타리 만화 리뷰)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
35,work-ae64a3beb094a9a39208,夜桜さんちの大作戦,action;comedy;romance,combat:2:0.95;school:2:0.85,2,unknown,unknown,4,2,2,4,4,4,2,2,4,4,0.92,Rakuten Books representative volume 1 product — 夜桜さんちの大作戦,https://books.rakuten.co.jp/rb/16171894/,2020-08-19,2026-08-26,https://booklive.jp/review/list/title_id/698680/vol_no/001,,요자쿠라 가족 대작전 만화 리뷰 / 요자쿠라상치노 다이사쿠센,초반 1권 범위에서 공식 Rakuten 상품과 BookLive 1권 직접 리뷰 본문을 확인했다. 고교생 타이요가 유일하게 말할 수 있는 소꿉친구 무츠미가 스파이 가족의 딸임을 알게 되고 자신과 그녀를 지키기 위해 결혼해 가족에 들어가는 선택을 한다. BookLive 리뷰는 빠른 도타바타 전개와 강한 가족애·웃음·주인공의 성장 및 두근거림 태그를 반복한다. progression=2; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=4; emotionalWarmth=4. problemSolving와 strategy는 초반 직접 본문이 지지하는 구체적 지략·전술이 없어 unknown으로 두었다. 한국어 작품명 query(요자쿠라 가족 대작전 만화 리뷰 / 요자쿠라상치노 다이사쿠센)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
36,work-aea8c87edc086fa7ea0e,HUMINT,action;mystery,investigation:2:0.95;combat:2:0.85,2,2,2,4,4,2,4,2,2,2,4,unknown,2,0.90,Rakuten Books representative volume 1 product — HUMINT,https://books.rakuten.co.jp/rb/15222370/,2018-08-23,2026-08-26,https://renta.papy.co.jp/renta/sc/frm/item/142565/;https://www.cmoa.jp/title/140488/,,휴민트 만화 마츠리 리뷰 / 휴민트 일본 만화,초반 1~3권 범위에서 공식 Rakuten 상품과 Renta·Cmoa 직접 리뷰 본문을 확인했다. 흔적을 지우며 살던 혼다가 여장남 히메미야를 만나 민간 스파이 조직에서 사람의 허실에 파고들어 진실을 폭로하는 휴민트 임무를 맡고 과거의 상처와 마주한다. Renta 본문은 1~3권의 과거 추적·실종 사건·스파이 활동과 웃음과 애수를 명시하고 Cmoa 리뷰는 인물의 빈틈과 대사를 따라가는 감정적 무게를 지지한다. progression=2; problemSolving=2; strategy=2; pacing=4; mysteryReveal=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=2; darkness=2; mentalStress=4; emotionalWarmth=2. romance는 직접 본문 근거가 없어 unknown으로 두었다. 한국어 작품명 query(휴민트 만화 마츠리 리뷰 / 휴민트 일본 만화)는 수행했으나 영화 관련 결과 외 직접 만화 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
"37","work-aefa7ad21c5edcb200f2","プルターク英雄伝","historical","historicalReconstruction:2:0.99;politics:2:0.85;war:2:0.80","2","unknown","2","2","unknown","4","4","2","0","2","2","unknown","unknown","0.88","Rakuten Books representative volume 1 product — プルターク英雄伝","https://books.rakuten.co.jp/rb/12764748/","2015","2026-08-26","https://ebookstore.sony.jp/review/title/10476546/id/LT000125633001024063/;https://ameblo.jp/sinnutarou2/entry-12540836434.html","","플루타르크 영웅전 사토 히로시 만화 리뷰 / 플루타크 영웅전 만화 감상","Rakuten 공식 상품과 Sony Reader 1권 및 독립 일본 서평은 고대 그리스·로마 영웅들의 정치·전쟁·생애를 지도와 함께 진지하게 재구성하는 역사 전기 만화이며 희극을 중심 보상으로 삼지 않음을 확인한다. 한글 제목인 플루타르크 영웅전, 플루타크 영웅전으로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=2; strategy=2; pacing=2; worldBuilding=4; characterArcWeight=4; relationshipStructure=2; comedy=0; darkness=2; mentalStress=2. problemSolving, mysteryReveal, romance, emotionalWarmth는 unknown이다. Art is optional and not assessed."
38,work-af747063a237abf9dfc6,ききみみ図鑑,fantasy;sliceOfLife,school:1:0.70,2,unknown,unknown,2,2,2,2,2,unknown,2,2,unknown,2,0.84,Rakuten Books representative volume 1 product — ききみみ図鑑,https://books.rakuten.co.jp/rb/6737004/,2011,2026-08-26,https://www.kadokawa.co.jp/product/200911000315/;https://karibeya.seesaa.net/article/481204151.html,,귀기미 도감 키키미미 도감 만화 리뷰,초반 1권 범위에서 공식 Rakuten 상품과 KADOKAWA 상품 페이지의 개인 리뷰 본문 및 karibeya 직접 감상을 확인했다. 소리를 주제로 한 여덟 편 단편집이며 소리를 볼 수 있어 음악을 싫어하던 인물이 기타 소리에 이끌려 경음부에 들어가는 이야기와 노래를 빼앗긴 가수 등의 변주가 소개된다. progression=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; darkness=2; mentalStress=2; emotionalWarmth=2. problemSolving·strategy·comedy·romance는 직접 근거가 없어 unknown으로 두었다. 학교·경음부 배경은 일부 단편에 한정한 school:1 테마로 기록했다. 한국어 작품명 query(귀기미 도감 키키미미 도감 만화 리뷰)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
"39","work-af98ab87f1e846c26e1a","夜の須田課長","comedy;romance;sliceOfLife","workplace:1:0.70","0","2","unknown","2","0","0","2","2","2","2","2","4","2","0.80","Rakuten Books representative volume 1 product — 夜の須田課長","https://books.rakuten.co.jp/rb/12086117/","2013","2026-08-26","https://booklive.jp/review/list/title_id/307404/vol_no/001;https://honto.jp/ebook/pd-review_0626136122_192.html","","밤의 스다 과장 만화 리뷰 / 요루노 스다 카초","Rakuten 공식 1권과 BookLive·Honto 직접 독자 본문은 완벽한 애처가 스다 과장의 부부 문제와 남녀 관계를 다룬 다섯 독립 단편이 감정·대화로 각 갈등을 처리하며 장기 성장·수수께끼·설정 축 없이 완결되는 구조를 확인한다. 한글 제목인 밤의 스다 과장, 요루노 스다 카초로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=0; problemSolving=2; pacing=2; mysteryReveal=0; worldBuilding=0; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=2; mentalStress=2; romance=4; emotionalWarmth=2. strategy는 unknown이다. Art is optional and not assessed."
40,work-afae32577b86c1197811,迷宮ブラックカンパニー,action;fantasy;comedy,dungeon:2:0.99;workplace:2:0.95;survival:2:0.90,4,4,4,4,2,4,4,2,4,4,4,unknown,unknown,0.95,Rakuten Books representative volume 1 product — 迷宮ブラックカンパニー,https://books.rakuten.co.jp/rb/14895556/,2019-08-22,2026-08-26,https://booklive.jp/review/list/title_id/439575/vol_no/001;https://yamanekolynx-box.hatenablog.com/entry/2023/05/05/032820,,미궁 블랙 컴퍼니 만화 리뷰 / 메이큐 블랙 컴퍼니,초반 1~3권 범위에서 공식 Rakuten 상품과 BookLive 1권 리뷰 및 yamanekolynx-box 직접 감상을 확인했다. 투자로 불로소득을 만든 킨지가 이세계로 전이되어 미궁 광산의 저임금 장시간 노동에 들어가고 돈과 생존을 위해 여러 시책을 시도한다. 개인 리뷰는 노동자 착취 계획의 실패와 개미 노동자 집단을 설득해 콜로니를 얻는 혁명을 구체적으로 서술하며 BookLive는 기지와 악知恵 및 빠른 코미디 전개를 지지한다. progression=4; problemSolving=4; strategy=4; pacing=4; mysteryReveal=2; worldBuilding=4; characterArcWeight=4; relationshipStructure=2; comedy=4; darkness=4; mentalStress=4. romance와 emotionalWarmth는 초반 직접 근거가 없어 unknown으로 두었다. 한국어 작품명 query(미궁 블랙 컴퍼니 만화 리뷰 / 메이큐 블랙 컴퍼니)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
41,work-afe85672c12153071644,桐谷さん ちょっそれ食うんすか!?,comedy,cooking:2:0.95,0,2,unknown,2,unknown,2,2,2,4,2,0,unknown,2,0.84,Rakuten Books + Kono Manga + Cmoa direct reviews — 桐谷さん ちょっそれ食うんすか!?,https://books.rakuten.co.jp/rb/14394297/,2017-08-23,2026-08-26,https://cmoa.jp/title/120120/;https://konomanga.jp/guide/78623-2,,키리타니 씨 그거 먹는 거예요 만화 리뷰 / 키리타니상 촛토 소레 쿠운스카,초반 1~3권 범위에서 Kono Manga 1권 리뷰와 Cmoa 직접 리뷰를 확인했다. 고교생 키리타니가 교사와 함께 개구리 뱀 전갈 등 이색 식재료를 매회 조리하는 음식 코미디이며 조리 지식과 교사와의 듀오가 반복된다. 매회 새 식재료를 다루는 고정 에피소드 구조와 성장 보상 부재가 progression=0을 지지한다. Kono Manga의 1권 에피소드 구성과 Cmoa의 웃긴 반응이 cooking과 comedy를 지지하고 동물 해체의 그로테스크함이 일부 darkness를 지지한다. problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=2; mentalStress=0; emotionalWarmth=2. 한국어 작품명 query(키리타니 씨 그거 먹는 거예요 만화 리뷰 / 키리타니상 촛토 소레 쿠운스카)를 수행했으나 직접 본문 URL은 없어 비워 두었다. strategy와 mysteryReveal과 romance는 직접 근거가 없어 unknown이다. Art는 optional이라 분석하지 않았다.
42,work-b016fb45e3491836d5ce,冬物語,romance;sliceOfLife,school:2:0.95,2,unknown,unknown,2,0,2,4,2,unknown,2,4,4,2,0.84,Rakuten Books + Cmoa + Hatena direct reviews — 冬物語,https://books.rakuten.co.jp/rb/365922/,1987,2026-08-26,https://www.cmoa.jp/title/244/;https://afonen.hatenadiary.org/entry/20080215/1203062530,,겨울 이야기 만화 리뷰 / 후유 모노가타리,초반 1~3권 범위에서 Cmoa 독자 리뷰와 Hatena 1권 직접 감상을 확인했다. 재수생의 입시 압박과 불안정한 감정이 사랑과 이별 갈등으로 이어지는 일본 청춘 이야기이며 주인공의 망설임과 관계 변화가 중심이다. progression=2; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. Cmoa와 Hatena는 입시와 사랑의 진척 지연을 설명하며 수수께끼 단서나 진실 공개가 보상이 아닌 로맨스 전개임을 지지한다. problemSolving과 strategy와 comedy는 직접 근거가 없어 unknown이다. 한국어 작품명 query(겨울 이야기 만화 리뷰 / 후유 모노가타리)를 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 분석하지 않았다.
43,work-b030f64d25c6108129bb,五等分の花嫁,romance;comedy,school:2:0.95,2,2,unknown,2,2,2,4,4,4,0,2,4,2,0.90,Rakuten Books + Cmoa + first-volume review + DCInside — 五等分の花嫁,https://books.rakuten.co.jp/rb/15116283/,2018-08-23,2026-08-26,https://www.cmoa.jp/title/137364;https://mangasinkan.hatenablog.com/entry/manga-gotoubun-1kan-review,https://gall.dcinside.com/mgallery/board/view/?id=gotoyome&no=468681,다섯 등분의 신부 만화 리뷰 / 고토분노 하나요메,초반 1~3권 범위에서 Cmoa 리뷰와 1권 5장 직접 감상 및 DCInside 한국어 1권 분석글을 확인했다. 가난한 고교생 후타로가 개성 다른 다섯 자매의 과외를 맡고 처음의 적대감을 공부 전략과 신뢰 형성으로 바꾸며 미래 신부의 정체 단서가 반복된다. progression=2; problemSolving=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=4; emotionalWarmth=2. Hatena 감상은 1권 초반 자매별 갈등과 미쿠의 신뢰 획득을 지지하고 DCInside 글은 1권 1~5화 범위를 확인한다. 한국어 query(다섯 등분의 신부 만화 리뷰 / 고토분노 하나요메)와 직접 본문 URL을 기록했다. strategy는 장기 계획 근거가 없어 unknown이다. Art는 optional이라 분석하지 않았다.
44,work-b0393a3f0573bf223d68,モンタージュ,mystery,investigation:2:0.95;historicalReconstruction:2:0.90,2,2,unknown,4,4,2,4,2,0,4,4,unknown,unknown,0.90,Rakuten Books + Sony + Cmoa direct reviews — モンタージュ,https://books.rakuten.co.jp/rb/6737046/,2012,2026-08-26,https://ebookstore.sony.jp/review/title/00142634/id/BT000014263400100101/;https://www.cmoa.jp/title/231242/,,몽타주 만화 리뷰 / 몽타주 일본 만화,초반 1~3권 범위에서 Sony 1권 직접 리뷰와 Cmoa 작품 리뷰를 확인했다. 죽어가는 전직 형사가 아버지의 3억엔 사건을 말한 뒤 6년 후 수사가 시작되고 과거와 현재의 단서 및 적과 동료의 정체가 교차한다. progression=2; problemSolving=2; pacing=4; mysteryReveal=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=0; darkness=4; mentalStress=4. Sony는 1권의 과거와 현재 이동 및 복선 추적을 지지하고 Cmoa는 사랑하는 사람을 구하려는 추리와 탈출을 지지한다. romance와 emotionalWarmth와 strategy는 초반 직접 근거가 없어 unknown이다. 한국어 query(몽타주 만화 리뷰 / 몽타주 일본 만화)를 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 분석하지 않았다.
45,work-b03c7f59e96d7019f84b,ハチワンダイバー,sports;comedy,sportsCompetition:2:0.95,2,2,2,4,unknown,2,2,2,2,2,2,unknown,unknown,0.86,Rakuten Books + Cmoa + BookLive volume 1 reviews — ハチワンダイバー,https://books.rakuten.co.jp/rb/4173076/,2008,2026-08-26,https://www.cmoa.jp/title/37212/;https://booklive.jp/review/list/title_id/182475/vol_no/001,,하치완 다이버 만화 리뷰 / 하치완 다이버,초반 1~3권 범위에서 Cmoa 작품 리뷰와 BookLive 1권 직접 리뷰를 확인했다. 내기 장기 기사 스가타가 아키하바라의 여성 기사에게 패배한 뒤 규칙을 몰라도 읽히는 뜨거운 대국과 빠른 승부가 반복된다. progression=2; problemSolving=2; strategy=2; pacing=4; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=2; mentalStress=2. Cmoa와 BookLive는 장기 대국의 전술과 박진감 및 개그 반응을 지지하고 내기 설정이 위험과 긴장을 만든다. mysteryReveal과 romance와 emotionalWarmth는 초반 직접 근거가 없어 unknown이다. 한국어 query(하치완 다이버 만화 리뷰 / 하치완 다이버)를 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 분석하지 않았다.
46,work-b0d9262b5faec57443d3,ご注文はうさぎですか?,sliceOfLife;comedy,workplace:2:0.95;school:1:0.75,2,0,0,2,0,2,2,4,4,0,0,0,4,0.90,Rakuten Books + Cmoa + Bookworms volume 1 review — ご注文はうさぎですか?,https://books.rakuten.co.jp/rb/11509674/,2015,2026-08-26,https://www.cmoa.jp/title/0000074186/;https://bookworms.jp/book/B00IZ7R7LK,,주문은 토끼입니까 만화 리뷰 / 고추우몽와 우사기데스카,초반 1~3권 범위에서 Cmoa 직접 리뷰와 Bookworms 1권 감상을 확인했다. 코코아가 Rabbit House 카페에서 일하고 학교 친구들과 지내며 식사와 대화 및 작은 소동을 반복하고 인물들의 관계가 웃음과 힐링의 핵심이다. progression=2; problemSolving=0; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=0; mentalStress=0; romance=0; emotionalWarmth=4. Bookworms는 1권에 큰 사건 없이 카페와 학교의 반복 일상이 이어짐을 지지하고 Cmoa는 유럽풍 카페 세계와 인물 관계를 지지한다. 한국어 query(주문은 토끼입니까 만화 리뷰 / 고추우몽와 우사기데스카)를 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 분석하지 않았다.
47,work-b10c683e9192b2713267,ブラステッド,action,combat:2:0.95,unknown,2,unknown,4,2,2,2,2,2,4,4,unknown,unknown,0.88,Rakuten Books + KADOKAWA + BookLive volume 1 reviews — ブラステッド,https://books.rakuten.co.jp/rb/6219403/,2010,2026-08-26,https://www.kadokawa.co.jp/product/200908000228/;https://booklive.jp/review/list/title_id/256339/vol_no/001,,블라스티드 만화 리뷰 / 브라스티드 일본 만화,초반 1~3권 범위에서 KADOKAWA 1권 사용자 리뷰와 BookLive 1권 직접 리뷰를 확인했다. 야쿠자 조직의 카지노와 클럽을 관리하던 주인공이 폭력에 휘말리고 동료와 함께 냉정하고 불온한 사건을 통과하는 다크 액션이다. problemSolving=2; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=4; mentalStress=4. KADOKAWA는 가혹한 폭력과 정적이고 어두운 분위기를 지지하고 BookLive는 1권의 조직 갈등과 급전환을 지지한다. progression과 strategy와 romance와 emotionalWarmth는 직접 근거가 없어 unknown이다. 한국어 query(블라스티드 만화 리뷰 / 브라스티드 일본 만화)를 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 분석하지 않았다.
48,work-b1517b435e9cba65ed3a,雅血の陰陽師,fantasy;action,combat:2:0.95;investigation:1:0.75,2,2,unknown,4,4,4,4,2,2,4,2,unknown,2,0.90,Rakuten Books + Cmoa + BookLive + Korean review — 雅血の陰陽師,https://books.rakuten.co.jp/rb/17122288/,2024-08-28,2026-08-26,https://www.cmoa.jp/title/247432/;https://booklive.jp/review/list/title_id/20046147/vol_no/001,https://kkomilife.tistory.com/1505?category=888542,아혈의 음양사 만화 리뷰 / 가켓츠노 온묘지,초반 1~3권 범위에서 Cmoa와 BookLive 1권 리뷰 및 Kkomilife 한국어 직접 감상을 확인했다. 저주받은 혈통의 주인공이 요괴와 사방신 및 유물을 둘러싼 사건을 조사하고 전투와 내적 갈등을 겪으며 동료의 신뢰를 얻는다. progression=2; problemSolving=2; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=2; comedy=2; darkness=4; mentalStress=2; emotionalWarmth=2. BookLive는 유물 도난과 요괴 전투 및 빠른 1권 전개를 지지하고 Kkomilife는 음양사 재해석과 인간 요괴 공존 설정 및 반전을 지지한다. romance는 직접 근거가 없어 unknown이다. 한국어 query(아혈의 음양사 만화 리뷰 / 가켓츠노 온묘지)와 직접 본문 URL을 기록했다. Art는 optional이라 분석하지 않았다.
49,work-b2b928add359bc4daf20,女子かう生,comedy;sliceOfLife,school:2:0.95,0,0,0,2,0,2,2,2,4,0,0,0,2,0.90,Rakuten Books + Cmoa + MANTANWEB volume 1 review — 女子かう生,https://books.rakuten.co.jp/rb/12690053/,2015,2026-08-26,https://www.cmoa.jp/title/77231/;https://mantan-web.jp/article/20140520dog00m200025000c.html,,여자 고등학생 만화 리뷰 / 죠시카우세이,초반 1~3권 범위에서 Cmoa 1권 리뷰와 MANTANWEB 1권 소개를 확인했다. 대사가 거의 없는 세 고교생이 공원과 학교에서 장난과 일상을 보내며 표정과 행동으로 웃음을 만드는 조용한 코미디다. progression=0; problemSolving=0; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=0; mentalStress=0; romance=0; emotionalWarmth=2. MANTANWEB은 드라마틱한 사건보다 평범한 학교 생활과 무언극 형식을 지지하고 Cmoa는 귀엽고 따뜻한 세 친구의 반복 개그를 지지한다. 한국어 query(여자 고등학생 만화 리뷰 / 죠시카우세이)를 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 분석하지 않았다.
50,work-b2bde60c1336c7827528,アニメがお仕事!,sliceOfLife,workplace:2:0.95,2,2,unknown,2,0,2,4,2,2,2,4,2,4,0.88,Rakuten Books + Cmoa + BookLive volume 1 reviews — アニメがお仕事!,https://books.rakuten.co.jp/rb/1704177/,2008,2026-08-26,https://www.cmoa.jp/title/1713/;https://booklive.jp/review/list/title_id/60000617/vol_no/001,,애니메이션이 직업 만화 리뷰 / 아니메가 오시고토,초반 1~3권 범위에서 Cmoa와 BookLive 1권 직접 리뷰를 확인했다. 쌍둥이 애니메이터가 오노미치에서 도쿄로 옮겨 작업의 반복과 좌절을 겪고 꿈과 일의 의미를 찾아가며 동료의 격려와 관계를 얻는다. progression=2; problemSolving=2; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=2; darkness=2; mentalStress=4; romance=2; emotionalWarmth=4. BookLive는 1권의 애니메이션 제작 현장과 좌절 뒤 성장 및 일의 의미를 지지하고 Cmoa는 직업 세부와 동료의 로맨스 및 고립감을 지지한다. strategy는 장기 계획 근거가 없어 unknown이다. 한국어 query(애니메이션이 직업 만화 리뷰 / 아니메가 오시고토)를 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 분석하지 않았다.
