position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"23","work-abec8267e69f1b6e819e","はじまりのにいな","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for はじまりのにいな (ISBN 9784592185475; Rakuten https://books.rakuten.co.jp/rb/11229587/)","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","시작의 니이나 만화 리뷰 / 하지마리노 니이나","https://bookmeter.com/search?keyword=%E3%81%AF%E3%81%98%E3%81%BE%E3%82%8A%E3%81%AE%E3%81%AB%E3%81%84%E3%81%AA;https://reviewne.jp/contents?query=%E3%81%AF%E3%81%98%E3%81%BE%E3%82%8A%E3%81%AE%E3%81%AB%E3%81%84%E3%81%AA"
"24","work-ac251a545ef997db9598","コロッケ！","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for コロッケ！ (ISBN 9784091427731; Rakuten https://books.rakuten.co.jp/rb/1369334/)","https://shogakukan-comic.jp/shogakukan-mangasho-archives","2002","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","고로케 만화 리뷰 / 코로케 일본 만화","https://reviewne.jp/reviews/27594;https://www.cmoa.jp/title/customer_review/title_id/62336/?site_kbn=1"
"25","work-ac3ab83f61ea39ac15da","梅酒","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 梅酒 (ISBN 9784800000798; Rakuten https://books.rakuten.co.jp/rb/12086443/)","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","매실주 만화 리뷰 / 우메슈 일본 만화","https://bookmeter.com/search?keyword=%E6%A2%85%E9%85%92;https://reviewne.jp/contents?query=%E6%A2%85%E9%85%92"
"26","work-acd21b368e5f8056c433","恋と嘘","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 恋と嘘 (ISBN 9784063952841; Rakuten https://books.rakuten.co.jp/rb/13042887/)","https://www.honyaclub.com/shop/pages/osusumecomic2016.aspx?affiliate=osusumec16","2016","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","사랑과 거짓말 만화 리뷰 / 코이토 우소 일본 만화","https://reviewne.jp/contents/126546/ratings;https://manba.co.jp/boards/21243"
"27","work-ad38d82ea223f178fc45","いとしのニーナ","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for いとしのニーナ (ISBN 9784344809536; Rakuten https://books.rakuten.co.jp/rb/4290654/)","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","사랑스러운 니나 만화 리뷰 / 이토시노 니나","https://dot-ucan.jp/b/d5b5f4255d9abf744b5fd96d3978a0a1;https://www.cmoa.jp/title/0000104210/"
"28","work-ad5f86af594b6869b3c4","今日からヒットマン","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 今日からヒットマン (ISBN 9784537104714; Rakuten https://books.rakuten.co.jp/rb/3716364/)","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","오늘부터 히트맨 만화 리뷰 / 쿄오카라 힛토만","https://bookmeter.com/search?keyword=%E4%BB%8A%E6%97%A5%E3%81%8B%E3%82%89%E3%83%92%E3%83%83%E3%83%88%E3%83%9E%E3%83%B3;https://reviewne.jp/contents?query=%E4%BB%8A%E6%97%A5%E3%81%8B%E3%82%89%E3%83%92%E3%83%83%E3%83%88%E3%83%9E%E3%83%B3"
"29","work-ad6f59e1673b2aecf05d","玲瓏館健在なりや","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 玲瓏館健在なりや (ISBN 9784047266292; Rakuten https://books.rakuten.co.jp/rb/6516591/)","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","영롱관 건재하냐 만화 리뷰 / 레이로칸 켄자이나리야","https://booklive.jp/review/list/title_id/257240/vol_no/001;https://bookmeter.com/search?keyword=%E7%8E%B2%E7%93%8F%E9%A4%A8%E5%81%A5%E5%9C%A8%E3%81%AA%E3%82%8A%E3%82%84"
"30","work-ad79d2d5274424ff238a","生まれる価値のなかった自分がアンナのためにできるいくつかのこと","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 生まれる価値のなかった自分がアンナのためにできるいくつかのこと (ISBN 9784575844245; Rakuten https://books.rakuten.co.jp/rb/12765176/)","https://tsugimanga.jp/winner/2015/comics","2015-02-06","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","태어날 가치 없던 내가 안나를 위해 할 수 있는 몇 가지 만화 리뷰 / 우마레루 카치노 나캇타","https://comic-sippo.xyz/umarerukachinonakata-netabare/;https://www.manga-diary.com/entry/umarerukachi03"
"31","work-add0fc783fd6e097741a","さよーならみなさん","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for さよーならみなさん (ISBN 9784091854155; Rakuten https://books.rakuten.co.jp/rb/12458399/)","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","잘 가요 여러분 만화 리뷰 / 사요나라 미나상","https://manba.co.jp/boards/18840;https://simonsaxon.com/manga/sayonara-minasan-nishimura-tsuchika/"
"32","work-add65891576ac41cfa2e","災禍の神は願わない","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 災禍の神は願わない (ISBN 9784758034791; Rakuten https://books.rakuten.co.jp/rb/16098650/)","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","재앙신은 바라지 않는다 만화 리뷰 / 사이카노 카미와 네가와나이","https://www.cmoa.jp/title/customer_review/title_id/0000190797/;https://renta.papy.co.jp/renta/sc/frm/review/202557/"
"33","work-ae029e2e5a24c1b73ead","侵略！イカ娘","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 侵略！イカ娘 (ISBN 9784253214018; Rakuten https://books.rakuten.co.jp/rb/5402173/)","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","침략 이카무스메 만화 리뷰 / 침략 오징어소녀","https://www.cmoa.jp/title/customer_review/title_id/51342/;https://reviewne.jp/reviews/27069"
"34","work-ae5b065450bddde322db","へんしんものがたり","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for へんしんものがたり (ISBN 9784253157360; Rakuten https://books.rakuten.co.jp/rb/5613531/)","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","변신 이야기 만화 리뷰 / 헨신 모노가타리","https://bookmeter.com/search?keyword=%E3%81%B8%E3%82%93%E3%81%97%E3%82%93%E3%82%82%E3%81%AE%E3%81%8C%E3%81%9F%E3%82%8A;https://reviewne.jp/contents?query=%E3%81%B8%E3%82%93%E3%81%97%E3%82%93%E3%82%82%E3%81%AE%E3%81%8C%E3%81%9F%E3%82%8A"
"35","work-ae64a3beb094a9a39208","夜桜さんちの大作戦","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 夜桜さんちの大作戦 (ISBN 9784088821788; Rakuten https://books.rakuten.co.jp/rb/16171894/)","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","요자쿠라 가족 대작전 만화 리뷰 / 요자쿠라상치노 다이사쿠센","https://mangayoshiashi.com/manga/07e06a0b-d38a-463e-9cc2-404d6755943f;https://realsound.jp/book/2020/11/post-663984.html"
"36","work-aea8c87edc086fa7ea0e","HUMINT","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for HUMINT (ISBN 9784065105405; Rakuten https://books.rakuten.co.jp/rb/15222370/)","https://tsugimanga.jp/winner/2018/comics","2018-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","휴민트 만화 리뷰 / HUMINT 일본 만화","https://bookmeter.com/search?keyword=HUMINT;https://reviewne.jp/contents?query=HUMINT"
"37","work-aefa7ad21c5edcb200f2","プルターク英雄伝","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for プルターク英雄伝 (ISBN 9784267906039; Rakuten https://books.rakuten.co.jp/rb/12764748/)","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","플루타르크 영웅전 만화 리뷰 / 플루타크 영웅전","https://bookmeter.com/search?keyword=%E3%83%97%E3%83%AB%E3%82%BF%E3%83%BC%E3%82%AF%E8%8B%B1%E9%9B%84%E4%BC%9D;https://reviewne.jp/contents?query=%E3%83%97%E3%83%AB%E3%82%BF%E3%83%BC%E3%82%AF%E8%8B%B1%E9%9B%84%E4%BC%9D"
"38","work-af747063a237abf9dfc6","ききみみ図鑑","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for ききみみ図鑑 (ISBN 9784047268470; Rakuten https://books.rakuten.co.jp/rb/6737004/)","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","귀기미 도감 만화 리뷰 / 키키미미 도감","https://booklive.jp/review/list/title_id/143579/vol_no/001;https://www.kadokawa.co.jp/product/200911000315/"
"39","work-af98ab87f1e846c26e1a","夜の須田課長","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 夜の須田課長 (ISBN 9784199503184; Rakuten https://books.rakuten.co.jp/rb/12086117/)","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","밤의 스다 과장 만화 리뷰 / 요루노 스다 카초","https://bookmeter.com/search?keyword=%E5%A4%9C%E3%81%AE%E9%A0%88%E7%94%B0%E8%AA%B2%E9%95%B7;https://reviewne.jp/contents?query=%E5%A4%9C%E3%81%AE%E9%A0%88%E7%94%B0%E8%AA%B2%E9%95%B7"
"40","work-afae32577b86c1197811","迷宮ブラックカンパニー","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 迷宮ブラックカンパニー (ISBN 9784800006837; Rakuten https://books.rakuten.co.jp/rb/14895556/)","https://tsugimanga.jp/winner/2019/comics","2019-08-22","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","미궁 블랙 컴퍼니 만화 리뷰 / 메이큐 블랙 컴퍼니","https://www.cmoa.jp/title/customer_review/title_id/127943/?site_kbn=1;https://booklive.jp/review/list/title_id/439575/vol_no/001"
"41","work-afe85672c12153071644","桐谷さん ちょっそれ食うんすか!?","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 桐谷さん ちょっそれ食うんすか!? (ISBN 9784575848472; Rakuten https://books.rakuten.co.jp/rb/14394297/)","https://tsugimanga.jp/winner/2017/comics","2017-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","키리타니 씨 그거 먹는 거예요 만화 리뷰 / 키리타니상 촛토 소레 쿠운스카","https://www.cmoa.jp/title/120120/;https://webcomics.jp/comment/101777"
"42","work-b016fb45e3491836d5ce","冬物語","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 冬物語 (ISBN 9784091510013; Rakuten https://books.rakuten.co.jp/rb/365922/)","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1987","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","겨울 이야기 만화 리뷰 / 후유 모노가타리","https://bookmeter.com/search?keyword=%E5%86%AC%E7%89%A9%E8%AA%9E;https://reviewne.jp/contents?query=%E5%86%AC%E7%89%A9%E8%AA%9E"
"43","work-b030f64d25c6108129bb","五等分の花嫁","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for 五等分の花嫁 (ISBN 9784065102497; Rakuten https://books.rakuten.co.jp/rb/15116283/)","https://tsugimanga.jp/winner/2018/comics","2018-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","다섯 등분의 신부 만화 리뷰 / 고토분노 하나요메","https://waikiki01.com/gotoubun-no-hanayome-review/;https://renta.papy.co.jp/renta/sc/frm/review/137815/?sort=2"
"44","work-b0393a3f0573bf223d68","モンタージュ","SOURCE_INFORMATION_UNAVAILABLE","Terminal promotionBlocked: official promotional/product route + independent Japanese community route + Korean-title community route exhausted in this finite pass; batch-023 selection packet is identity/selection only (ev-single) and annotation-status notes require downstream creation of 17 unknown Factor axes with no Theme rows. Final coverage: Genre 0/1; Theme 0; Narrative 0/6=0.000 (<0.600); Tone 0/7=0.000 (<0.600). Unknown was not converted to zero and no numeric cell or quota-fill was added. Art is optional and is not a blocker.","Official selection/award record + Rakuten volume 1 product for モンタージュ (ISBN 9784063619492; Rakuten https://books.rakuten.co.jp/rb/6737046/)","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-023\frozen-work-set.csv;Recheck direct official volume 1-3 or entry-range text and two independent JP plus two Korean-community reviews, then rerun Factor/Theme adjudication and the promotion gate.","몽타주 만화 리뷰 / 몽타주 일본 만화","https://bookmeter.com/search?keyword=%E3%83%A2%E3%83%B3%E3%82%BF%E3%83%BC%E3%82%B8%E3%83%A5;https://reviewne.jp/contents?query=%E3%83%A2%E3%83%B3%E3%82%BF%E3%83%BC%E3%82%B8%E3%83%A5"
