id,workId,targetType,targetId,sourceType,sourceUrl,fetchedAt,extractorVersion,reviewedByHuman,confidence,notes
ev-rakuten-library-work-5ad62e6413f67d351f1d,work-5ad62e6413f67d351f1d,work,work-5ad62e6413f67d351f1d,rakuten,https://books.rakuten.co.jp/rb/6243302/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784785932909; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5b4dc4e6e966436b2990,work-5b4dc4e6e966436b2990,work,work-5b4dc4e6e966436b2990,rakuten,https://books.rakuten.co.jp/rb/1011238/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784592177098; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5b63d3327587170a0e1e,work-5b63d3327587170a0e1e,work,work-5b63d3327587170a0e1e,rakuten,https://books.rakuten.co.jp/rb/3569139/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784785925413; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5b7cf2105a4bc6f6b46c,work-5b7cf2105a4bc6f6b46c,work,work-5b7cf2105a4bc6f6b46c,rakuten,https://books.rakuten.co.jp/rb/12550138/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784253261012; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5b9a3ec60ac5fc90f444,work-5b9a3ec60ac5fc90f444,work,work-5b9a3ec60ac5fc90f444,rakuten,https://books.rakuten.co.jp/rb/12690122/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784800002846; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5baea1ce0e7e74df34b9,work-5baea1ce0e7e74df34b9,work,work-5baea1ce0e7e74df34b9,rakuten,https://books.rakuten.co.jp/rb/6144821/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063728224; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5bb381c9a795df5c1413,work-5bb381c9a795df5c1413,work,work-5bb381c9a795df5c1413,rakuten,https://books.rakuten.co.jp/rb/16014781/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784065170076; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5bdc75180460ced2580e,work-5bdc75180460ced2580e,work,work-5bdc75180460ced2580e,rakuten,https://books.rakuten.co.jp/rb/18310093/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784041166093; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5c087d77d180e30fe3dd,work-5c087d77d180e30fe3dd,work,work-5c087d77d180e30fe3dd,rakuten,https://books.rakuten.co.jp/rb/17602717/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784065329986; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5c6791284752dea2d661,work-5c6791284752dea2d661,work,work-5c6791284752dea2d661,rakuten,https://books.rakuten.co.jp/rb/7000284/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088671130; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5ca6f1a04878978f9e5c,work-5ca6f1a04878978f9e5c,work,work-5ca6f1a04878978f9e5c,rakuten,https://books.rakuten.co.jp/rb/4293324/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784575940787; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5cf2537c41f9ca296ae4,work-5cf2537c41f9ca296ae4,work,work-5cf2537c41f9ca296ae4,rakuten,https://books.rakuten.co.jp/rb/11726759/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784107716699; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5d1d25fba80d0044182d,work-5d1d25fba80d0044182d,work,work-5d1d25fba80d0044182d,rakuten,https://books.rakuten.co.jp/rb/11914054/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784781608242; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5d28fafc5980b72c39b6,work-5d28fafc5980b72c39b6,work,work-5d28fafc5980b72c39b6,rakuten,https://books.rakuten.co.jp/rb/5864033/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063145359; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5dd63a5243d0adbf8a60,work-5dd63a5243d0adbf8a60,work,work-5dd63a5243d0adbf8a60,rakuten,https://books.rakuten.co.jp/rb/17858913/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784065354971; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5de9dc2933f8395ad898,work-5de9dc2933f8395ad898,work,work-5de9dc2933f8395ad898,rakuten,https://books.rakuten.co.jp/rb/6220067/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063522853; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5e20323e014d6d390aaf,work-5e20323e014d6d390aaf,work,work-5e20323e014d6d390aaf,rakuten,https://books.rakuten.co.jp/rb/11126631/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091837981; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5e30ab3c7e3fb43e51f2,work-5e30ab3c7e3fb43e51f2,work,work-5e30ab3c7e3fb43e51f2,rakuten,https://books.rakuten.co.jp/rb/5807326/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091320094; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5e604312a028cd1cd45c,work-5e604312a028cd1cd45c,work,work-5e604312a028cd1cd45c,rakuten,https://books.rakuten.co.jp/rb/11229268/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063408515; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5e7eef6cc23d9738e034,work-5e7eef6cc23d9738e034,work,work-5e7eef6cc23d9738e034,rakuten,https://books.rakuten.co.jp/rb/14262222/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063886153; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5e8f5ad0820e97153fd9,work-5e8f5ad0820e97153fd9,work,work-5e8f5ad0820e97153fd9,rakuten,https://books.rakuten.co.jp/rb/6314899/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091830579; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5eafe74dcfdc64fbe5f0,work-5eafe74dcfdc64fbe5f0,work,work-5eafe74dcfdc64fbe5f0,rakuten,https://books.rakuten.co.jp/rb/18147715/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784047384217; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5eb4b8f96b08d6d91e3e,work-5eb4b8f96b08d6d91e3e,work,work-5eb4b8f96b08d6d91e3e,rakuten,https://books.rakuten.co.jp/rb/11194536/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784253205863; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5eb522c5a4b4f5cb052f,work-5eb522c5a4b4f5cb052f,work,work-5eb522c5a4b4f5cb052f,rakuten,https://books.rakuten.co.jp/rb/16193638/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088914763; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5ebbc9bede841d2faf7b,work-5ebbc9bede841d2faf7b,work,work-5ebbc9bede841d2faf7b,rakuten,https://books.rakuten.co.jp/rb/12417181/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088451091; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5efc931bb6240d9dc0ad,work-5efc931bb6240d9dc0ad,work,work-5efc931bb6240d9dc0ad,rakuten,https://books.rakuten.co.jp/rb/12086151/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784253218481; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5f23120a034be3aebbe7,work-5f23120a034be3aebbe7,work,work-5f23120a034be3aebbe7,rakuten,https://books.rakuten.co.jp/rb/12764933/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088798509; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5f23f28d04aaeed489cc,work-5f23f28d04aaeed489cc,work,work-5f23f28d04aaeed489cc,rakuten,https://books.rakuten.co.jp/rb/14249273/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088904658; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5f888deab71daaa322dc,work-5f888deab71daaa322dc,work,work-5f888deab71daaa322dc,rakuten,https://books.rakuten.co.jp/rb/5806748/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784403619052; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5fbe9161a398e544a4dc,work-5fbe9161a398e544a4dc,work,work-5fbe9161a398e544a4dc,rakuten,https://books.rakuten.co.jp/rb/12689727/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063769647; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-5fc6b29f8e4455352ccf,work-5fc6b29f8e4455352ccf,work,work-5fc6b29f8e4455352ccf,rakuten,https://books.rakuten.co.jp/rb/14394290/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784592146988; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6051ddc30fbd59c21ed3,work-6051ddc30fbd59c21ed3,work,work-6051ddc30fbd59c21ed3,rakuten,https://books.rakuten.co.jp/rb/6272721/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091828903; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6083dc87d385741c9e90,work-6083dc87d385741c9e90,work,work-6083dc87d385741c9e90,rakuten,https://books.rakuten.co.jp/rb/15006015/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784800007025; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-60f1c8ea2e940287be9d,work-60f1c8ea2e940287be9d,work,work-60f1c8ea2e940287be9d,rakuten,https://books.rakuten.co.jp/rb/6483884/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784575942859; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-612b36fefaba0783ebc9,work-612b36fefaba0783ebc9,work,work-612b36fefaba0783ebc9,rakuten,https://books.rakuten.co.jp/rb/11124018/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088791357; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-61a5fe43e48685c3fcf5,work-61a5fe43e48685c3fcf5,work,work-61a5fe43e48685c3fcf5,rakuten,https://books.rakuten.co.jp/rb/12835391/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091863577; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-61f2b70ee9f8217b3604,work-61f2b70ee9f8217b3604,work,work-61f2b70ee9f8217b3604,rakuten,https://books.rakuten.co.jp/rb/11229407/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091231802; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-622381212123640cb5de,work-622381212123640cb5de,work,work-622381212123640cb5de,rakuten,https://books.rakuten.co.jp/rb/12504627/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784778322137; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-62289f61b425590d3f4e,work-62289f61b425590d3f4e,work,work-62289f61b425590d3f4e,rakuten,https://books.rakuten.co.jp/rb/12199628/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784047288133; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-62e51d8166d487f9e6e3,work-62e51d8166d487f9e6e3,work,work-62e51d8166d487f9e6e3,rakuten,https://books.rakuten.co.jp/rb/12601995/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091858474; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-62f4b10c360ed028992b,work-62f4b10c360ed028992b,work,work-62f4b10c360ed028992b,rakuten,https://books.rakuten.co.jp/rb/12906528/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784396766214; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-62f95597704a67f68f85,work-62f95597704a67f68f85,work,work-62f95597704a67f68f85,rakuten,https://books.rakuten.co.jp/rb/6075139/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784766334432; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-62fb5d8e9f6c6bbbeba9,work-62fb5d8e9f6c6bbbeba9,work,work-62fb5d8e9f6c6bbbeba9,rakuten,https://books.rakuten.co.jp/rb/11364746/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784048860499; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-62fbc6b2253b895e3a66,work-62fbc6b2253b895e3a66,work,work-62fbc6b2253b895e3a66,rakuten,https://books.rakuten.co.jp/rb/11536591/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088467566; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-634f34830600e07d8f17,work-634f34830600e07d8f17,work,work-634f34830600e07d8f17,rakuten,https://books.rakuten.co.jp/rb/4449821/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091211682; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-63a02701de53ec56aee7,work-63a02701de53ec56aee7,work,work-63a02701de53ec56aee7,rakuten,https://books.rakuten.co.jp/rb/17656458/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784832295162; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-63b43386b6985d608eb8,work-63b43386b6985d608eb8,work,work-63b43386b6985d608eb8,rakuten,https://books.rakuten.co.jp/rb/12200130/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784781609485; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-641e15c43d24c2481485,work-641e15c43d24c2481485,work,work-641e15c43d24c2481485,rakuten,https://books.rakuten.co.jp/rb/12809229/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063951387; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6492acae38103c762359,work-6492acae38103c762359,work,work-6492acae38103c762359,rakuten,https://books.rakuten.co.jp/rb/11353798/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784575334623; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-64ac5761360bf17bba45,work-64ac5761360bf17bba45,work,work-64ac5761360bf17bba45,rakuten,https://books.rakuten.co.jp/rb/18453653/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088848150; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-64cd212285dac5214c5f,work-64cd212285dac5214c5f,work,work-64cd212285dac5214c5f,rakuten,https://books.rakuten.co.jp/rb/6218904/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784592191216; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-655809e0d43ec6109015,work-655809e0d43ec6109015,work,work-655809e0d43ec6109015,rakuten,https://books.rakuten.co.jp/rb/6718296/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784253216104; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-65a0463696716c6f690c,work-65a0463696716c6f690c,work,work-65a0463696716c6f690c,rakuten,https://books.rakuten.co.jp/rb/4167393/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784840236577; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-65c2c6157aa1dc8dd746,work-65c2c6157aa1dc8dd746,work,work-65c2c6157aa1dc8dd746,rakuten,https://books.rakuten.co.jp/rb/14596092/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784253227544; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-65f856a6fa2078f21d2f,work-65f856a6fa2078f21d2f,work,work-65f856a6fa2078f21d2f,rakuten,https://books.rakuten.co.jp/rb/18219051/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784065400753; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6647dd6573ec5b2f3252,work-6647dd6573ec5b2f3252,work,work-6647dd6573ec5b2f3252,rakuten,https://books.rakuten.co.jp/rb/4106457/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784832264892; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6680ea8aa4ec87ba2364,work-6680ea8aa4ec87ba2364,work,work-6680ea8aa4ec87ba2364,rakuten,https://books.rakuten.co.jp/rb/11509519/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784592147336; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6684d9f6258dfad423c9,work-6684d9f6258dfad423c9,work,work-6684d9f6258dfad423c9,rakuten,https://books.rakuten.co.jp/rb/11194645/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784757532557; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-66a2488ed4f6bdd480e1,work-66a2488ed4f6bdd480e1,work,work-66a2488ed4f6bdd480e1,rakuten,https://books.rakuten.co.jp/rb/4115432/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088771465; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-66d8e3f1756fcc9ce276,work-66d8e3f1756fcc9ce276,work,work-66d8e3f1756fcc9ce276,rakuten,https://books.rakuten.co.jp/rb/18341529/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088937458; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-672862529a341488245b,work-672862529a341488245b,work,work-672862529a341488245b,rakuten,https://books.rakuten.co.jp/rb/6508769/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063106824; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6740092206a6dfce7ebb,work-6740092206a6dfce7ebb,work,work-6740092206a6dfce7ebb,rakuten,https://books.rakuten.co.jp/rb/6186715/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784778320980; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-676196eea071166d9ebb,work-676196eea071166d9ebb,work,work-676196eea071166d9ebb,rakuten,https://books.rakuten.co.jp/rb/17095247/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784065275573; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-67dedbae06b6f916aa5b,work-67dedbae06b6f916aa5b,work,work-67dedbae06b6f916aa5b,rakuten,https://books.rakuten.co.jp/rb/1451808/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784063345568; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-680837b0db4ec9d2932c,work-680837b0db4ec9d2932c,work,work-680837b0db4ec9d2932c,rakuten,https://books.rakuten.co.jp/rb/12961494/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091866066; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-688d64732ca3e8e89060,work-688d64732ca3e8e89060,work,work-688d64732ca3e8e89060,rakuten,https://books.rakuten.co.jp/rb/16951104/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784832273467; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-68d859ef39330accd090,work-68d859ef39330accd090,work,work-68d859ef39330accd090,rakuten,https://books.rakuten.co.jp/rb/11942068/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784757537897; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-697868a39adc4b0467cb,work-697868a39adc4b0467cb,work,work-697868a39adc4b0467cb,rakuten,https://books.rakuten.co.jp/rb/18082295/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784098538676; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-697d323a291ea56f732a,work-697d323a291ea56f732a,work,work-697d323a291ea56f732a,rakuten,https://books.rakuten.co.jp/rb/6918247/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091572592; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-69956bdf9bad6ba947bc,work-69956bdf9bad6ba947bc,work,work-69956bdf9bad6ba947bc,rakuten,https://books.rakuten.co.jp/rb/14648467/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091894496; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-69cbf6ddfccd6845e063,work-69cbf6ddfccd6845e063,work,work-69cbf6ddfccd6845e063,rakuten,https://books.rakuten.co.jp/rb/6840997/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784048545822; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6a462d4dc8f82651c836,work-6a462d4dc8f82651c836,work,work-6a462d4dc8f82651c836,rakuten,https://books.rakuten.co.jp/rb/12983452/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784088900643; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6a9133c4ad0daf19f362,work-6a9133c4ad0daf19f362,work,work-6a9133c4ad0daf19f362,rakuten,https://books.rakuten.co.jp/rb/16004925/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091293275; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6aa0a2432c4e363cb75a,work-6aa0a2432c4e363cb75a,work,work-6aa0a2432c4e363cb75a,rakuten,https://books.rakuten.co.jp/rb/16544210/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784065225196; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6aca73a811d5d55bae1c,work-6aca73a811d5d55bae1c,work,work-6aca73a811d5d55bae1c,rakuten,https://books.rakuten.co.jp/rb/17560247/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784098527830; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6ace1179feff7f17f357,work-6ace1179feff7f17f357,work,work-6ace1179feff7f17f357,rakuten,https://books.rakuten.co.jp/rb/12086111/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784107716880; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6ae8e5141f75a8df7781,work-6ae8e5141f75a8df7781,work,work-6ae8e5141f75a8df7781,rakuten,https://books.rakuten.co.jp/rb/6873097/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784091335296; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6b321bd2b9009a808456,work-6b321bd2b9009a808456,work,work-6b321bd2b9009a808456,rakuten,https://books.rakuten.co.jp/rb/15999702/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784047357693; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6b8424158349822ebb55,work-6b8424158349822ebb55,work,work-6b8424158349822ebb55,rakuten,https://books.rakuten.co.jp/rb/15189944/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784040695273; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
ev-rakuten-library-work-6bbe7e275d0c00809904,work-6bbe7e275d0c00809904,work,work-6bbe7e275d0c00809904,rakuten,https://books.rakuten.co.jp/rb/11186550/,2026-08-22T00:00:00+09:00,library-only-expansion-v1,false,1,Rakuten Books matched representative ISBN 9784107716200; bibliographic promotion only; taste factors remain unknown and annotations are unreviewed.
