workId,axisId,state,value,confidence,authorityClass,sourceType,sourceUrl,edition,scopeMapping,pageOrTimeRefs,sampleCount,contexts,observation,limitation,reviewStatus
blame,visualSoftness,known,0,0.97,originalPublisher,publisher,https://comic-days.com/episode/13932016480029861973,standard Volume 1; ISBN 9784063141825; released 1998-06-20,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Comic Days viewer p3; Comic Days viewer p4; Comic Days viewer p5; Comic Days viewer p6; Comic Days viewer p7; Comic Days viewer p8,6,megastructure travel; character encounter and threat,"Hard angles, coarse marks, or strong black masses dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
blame,motionImpact,known,4,0.96,originalPublisher,publisher,https://comic-days.com/episode/13932016480029861973,standard Volume 1; ISBN 9784063141825; released 1998-06-20,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Comic Days viewer p3; Comic Days viewer p4; Comic Days viewer p5; Comic Days viewer p6; Comic Days viewer p7; Comic Days viewer p8; consecutive pages 15-19,6,megastructure travel; character encounter and threat,"The cited continuous sequence strongly emphasizes speed, collision, debris, or body reaction.",The destruction and impact sequence is continuous across the cited official pages.,modelObservedPendingPanel
one-piece,artRealism,known,0,0.86,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021794,standard Volume 1; ISBN 9784088725093; released 1997-12-24,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,ship and tavern; village and coast,Strong simplification and deformation recur across the cited figures.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
one-piece,artDensity,known,2,0.80,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021794,standard Volume 1; ISBN 9784088725093; released 1997-12-24,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,ship and tavern; village and coast,Background detail and whitespace are balanced; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
one-piece,visualSoftness,known,0,0.82,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021794,standard Volume 1; ISBN 9784088725093; released 1997-12-24,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,ship and tavern; village and coast,"Hard angles, coarse marks, or strong black masses dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
one-piece,motionImpact,unknown,,,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021794,standard Volume 1; ISBN 9784088725093; released 1997-12-24,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,ship and tavern; village and coast,No supported value was inferred for this axis from the cited official sample.,The cited sample does not expose a representative continuous combat sequence; motion remains unknown.,modelObservedPendingPanel
naruto,artRealism,known,2,0.84,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021854,standard Volume 1; ISBN 9784088728407; released 2000-03-03,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,village and school; home and character dialogue,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
naruto,artDensity,known,2,0.82,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021854,standard Volume 1; ISBN 9784088728407; released 2000-03-03,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,village and school; home and character dialogue,Background detail and whitespace are balanced; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
naruto,visualSoftness,known,2,0.80,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021854,standard Volume 1; ISBN 9784088728407; released 2000-03-03,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,village and school; home and character dialogue,Hard and soft treatments remain balanced across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
naruto,motionImpact,unknown,,,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021854,standard Volume 1; ISBN 9784088728407; released 2000-03-03,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,village and school; home and character dialogue,No supported value was inferred for this axis from the cited official sample.,The cited sample does not expose a representative continuous combat sequence; motion remains unknown.,modelObservedPendingPanel
dragon-ball,artRealism,known,0,0.90,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021841,standard Volume 1; ISBN 9784088518312; released 1985-09-10,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,forest and home; road and vehicle encounter,Strong simplification and deformation recur across the cited figures.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
dragon-ball,artDensity,known,2,0.84,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021841,standard Volume 1; ISBN 9784088518312; released 1985-09-10,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,forest and home; road and vehicle encounter,Background detail and whitespace are balanced; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
dragon-ball,visualSoftness,known,2,0.84,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021841,standard Volume 1; ISBN 9784088518312; released 1985-09-10,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,forest and home; road and vehicle encounter,Hard and soft treatments remain balanced across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
dragon-ball,motionImpact,unknown,,,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021841,standard Volume 1; ISBN 9784088518312; released 1985-09-10,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,forest and home; road and vehicle encounter,No supported value was inferred for this axis from the cited official sample.,The isolated destruction panel is not a representative continuous action sequence; motion remains unknown.,modelObservedPendingPanel
attack-on-titan,artRealism,known,2,0.80,originalPublisher,publisher,https://comic-days.com/episode/10834108156636966525,standard Volume 1; ISBN 9784063842760; released 2010-03-17,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,wall and city; forest and character dialogue,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
attack-on-titan,artDensity,known,2,0.78,originalPublisher,publisher,https://comic-days.com/episode/10834108156636966525,standard Volume 1; ISBN 9784063842760; released 2010-03-17,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,wall and city; forest and character dialogue,Background detail and whitespace are balanced; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
attack-on-titan,visualSoftness,known,0,0.90,originalPublisher,publisher,https://comic-days.com/episode/10834108156636966525,standard Volume 1; ISBN 9784063842760; released 2010-03-17,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,wall and city; forest and character dialogue,"Hard angles, coarse marks, or strong black masses dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
attack-on-titan,motionImpact,unknown,,,originalPublisher,publisher,https://comic-days.com/episode/10834108156636966525,standard Volume 1; ISBN 9784063842760; released 2010-03-17,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,wall and city; forest and character dialogue,No supported value was inferred for this axis from the cited official sample.,The inspected range does not expose the representative Titan-combat sequence required for this axis.,modelObservedPendingPanel
demon-slayer,artRealism,known,2,0.82,originalPublisher,publisher,https://shonenjumpplus.com/episode/13932016480029012543,standard Volume 1; ISBN 9784088807232; released 2016-06-03,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,snow and family home; forest encounter,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
demon-slayer,artDensity,known,2,0.80,originalPublisher,publisher,https://shonenjumpplus.com/episode/13932016480029012543,standard Volume 1; ISBN 9784088807232; released 2016-06-03,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,snow and family home; forest encounter,Background detail and whitespace are balanced; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
demon-slayer,visualSoftness,known,2,0.82,originalPublisher,publisher,https://shonenjumpplus.com/episode/13932016480029012543,standard Volume 1; ISBN 9784088807232; released 2016-06-03,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,snow and family home; forest encounter,Hard and soft treatments remain balanced across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
demon-slayer,motionImpact,unknown,,,originalPublisher,publisher,https://shonenjumpplus.com/episode/13932016480029012543,standard Volume 1; ISBN 9784088807232; released 2016-06-03,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,snow and family home; forest encounter,No supported value was inferred for this axis from the cited official sample.,The inspected range does not expose a representative continuous sword-action sequence.,modelObservedPendingPanel
jujutsu-kaisen,artRealism,known,2,0.84,originalPublisher,publisher,https://shonenjumpplus.com/episode/10834108156650001170,standard Volume 1; ISBN 9784088815169; released 2018-07-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,school club and corridor; curse encounter,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
jujutsu-kaisen,artDensity,known,2,0.82,originalPublisher,publisher,https://shonenjumpplus.com/episode/10834108156650001170,standard Volume 1; ISBN 9784088815169; released 2018-07-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,school club and corridor; curse encounter,Background detail and whitespace are balanced; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
jujutsu-kaisen,visualSoftness,known,0,0.88,originalPublisher,publisher,https://shonenjumpplus.com/episode/10834108156650001170,standard Volume 1; ISBN 9784088815169; released 2018-07-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,school club and corridor; curse encounter,"Hard angles, coarse marks, or strong black masses dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
jujutsu-kaisen,motionImpact,unknown,,,originalPublisher,publisher,https://shonenjumpplus.com/episode/10834108156650001170,standard Volume 1; ISBN 9784088815169; released 2018-07-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,school club and corridor; curse encounter,No supported value was inferred for this axis from the cited official sample.,The isolated opening strike is not a representative continuous action sequence.,modelObservedPendingPanel
my-hero-academia,artRealism,known,1,0.90,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021790,standard Volume 1; ISBN 9784088802640; released 2014-11-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,childhood and city; professional-hero encounter,Pronounced deformation recurs with some stable anatomy between the 0 and 2 anchors.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
my-hero-academia,artDensity,known,3,0.86,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021790,standard Volume 1; ISBN 9784088802640; released 2014-11-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,childhood and city; professional-hero encounter,Layered backgrounds and hatching produce above-balanced density; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
my-hero-academia,visualSoftness,known,1,0.87,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021790,standard Volume 1; ISBN 9784088802640; released 2014-11-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,childhood and city; professional-hero encounter,Mostly hard linework recurs with limited neutral softness.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
my-hero-academia,motionImpact,known,4,0.94,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021790,standard Volume 1; ISBN 9784088802640; released 2014-11-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; official first-chapter p02; official first-chapter p03; official first-chapter p08; official first-chapter p09; official first-chapter p26; official first-chapter p27; consecutive pages 8-9; consecutive action panels 1-8,7,childhood and city; professional-hero encounter,"The cited continuous sequence strongly emphasizes speed, collision, debris, or body reaction.","The cited pages continuously expose enlargement, flight, and striking impact.",modelObservedPendingPanel
hunter-x-hunter,artRealism,known,2,0.82,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021810,standard Volume 1; ISBN 9784088725710; released 1998-06-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,forest and fishing; shop and interior dialogue,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
hunter-x-hunter,artDensity,known,2,0.82,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021810,standard Volume 1; ISBN 9784088725710; released 1998-06-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,forest and fishing; shop and interior dialogue,Background detail and whitespace are balanced; translated lettering was excluded.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
hunter-x-hunter,visualSoftness,known,2,0.82,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021810,standard Volume 1; ISBN 9784088725710; released 1998-06-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,forest and fishing; shop and interior dialogue,Hard and soft treatments remain balanced across the cited pages.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
hunter-x-hunter,motionImpact,unknown,,,originalPublisher,publisher,https://shonenjumpplus.com/episode/10833519556325021810,standard Volume 1; ISBN 9784088725710; released 1998-06-04,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,forest and fishing; shop and interior dialogue,No supported value was inferred for this axis from the cited official sample.,The inspected pages do not expose a representative continuous combat sequence.,modelObservedPendingPanel
jojo-bizarre-adventure,artRealism,known,4,0.90,originalPublisher,publisher,https://shonenjumpplus.com/episode/3269632237245268586,standard Volume 1; ISBN 9784088511269; released 1987-08-10,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,carriage crash and sickroom; estate and character dialogue,"Realistic anatomy, objects, and spatial perspective recur across the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
jojo-bizarre-adventure,artDensity,known,4,0.88,originalPublisher,publisher,https://shonenjumpplus.com/episode/3269632237245268586,standard Volume 1; ISBN 9784088511269; released 1987-08-10,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,carriage crash and sickroom; estate and character dialogue,"High background, object, and line density recurs; translated lettering was excluded.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
jojo-bizarre-adventure,visualSoftness,known,0,0.90,originalPublisher,publisher,https://shonenjumpplus.com/episode/3269632237245268586,standard Volume 1; ISBN 9784088511269; released 1987-08-10,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,carriage crash and sickroom; estate and character dialogue,"Hard angles, coarse marks, or strong black masses dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
jojo-bizarre-adventure,motionImpact,unknown,,,originalPublisher,publisher,https://shonenjumpplus.com/episode/3269632237245268586,standard Volume 1; ISBN 9784088511269; released 1987-08-10,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,carriage crash and sickroom; estate and character dialogue,No supported value was inferred for this axis from the cited official sample.,The carriage crash is not enough to establish a representative continuous combat sequence.,modelObservedPendingPanel
berserk,artRealism,known,3,0.86,originalPublisher,publisher,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59213574berserk00111,standard Volume 1; ISBN 9784592135746; released 1990-11-26,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed p11; p12; p17; p18; p30; p31,6,settlement and tavern; monster and fortress,Mostly realistic anatomy and space recur with limited stylization.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
berserk,artDensity,known,4,0.91,originalPublisher,publisher,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59213574berserk00111,standard Volume 1; ISBN 9784592135746; released 1990-11-26,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed p11; p12; p17; p18; p30; p31,6,settlement and tavern; monster and fortress,"High background, object, and line density recurs; translated lettering was excluded.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
berserk,visualSoftness,known,0,0.88,originalPublisher,publisher,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59213574berserk00111,standard Volume 1; ISBN 9784592135746; released 1990-11-26,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed p11; p12; p17; p18; p30; p31,6,settlement and tavern; monster and fortress,"Hard angles, coarse marks, or strong black masses dominate the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
berserk,motionImpact,unknown,,,originalPublisher,publisher,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59213574berserk00111,standard Volume 1; ISBN 9784592135746; released 1990-11-26,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed p11; p12; p17; p18; p30; p31,6,settlement and tavern; monster and fortress,No supported value was inferred for this axis from the cited official sample.,The inspected sword movement does not form a representative continuous battle sequence; motion remains unknown.,modelObservedPendingPanel
vinland-saga,artRealism,known,3,0.88,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000029270/trial,standard Volume 1; ISBN 9784063144239; released 2006-08-23,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official trial p05; p06; p07; p08; p09; p10; p11; p12,8,fortress and army; village and coastal travel,Mostly realistic anatomy and space recur with limited stylization.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
vinland-saga,artDensity,known,4,0.93,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000029270/trial,standard Volume 1; ISBN 9784063144239; released 2006-08-23,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official trial p05; p06; p07; p08; p09; p10; p11; p12,8,fortress and army; village and coastal travel,"High background, object, and line density recurs; translated lettering was excluded.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
vinland-saga,visualSoftness,known,1,0.82,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000029270/trial,standard Volume 1; ISBN 9784063144239; released 2006-08-23,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official trial p05; p06; p07; p08; p09; p10; p11; p12,8,fortress and army; village and coastal travel,Mostly hard linework recurs with limited neutral softness.,Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
vinland-saga,motionImpact,known,4,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000029270/trial,standard Volume 1; ISBN 9784063144239; released 2006-08-23,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official trial p05; official trial p06; official trial p07; official trial p08; official trial p09; official trial p10; official trial p11; official trial p12; consecutive pages 7-10; consecutive battle panels 1-12,8,fortress and army; village and coastal travel,"The cited continuous sequence strongly emphasizes speed, collision, debris, or body reaction.","The cited pages continuously expose arrows, group charges, and collision.",modelObservedPendingPanel
vagabond,artRealism,known,4,0.96,licensedPublisher,publisher,https://www.viz.com/manga-books/manga/vagabond-definitive-edition-volume-1-0/product/8139,Vagabond Definitive Edition Vol. 1; ISBN 9781974752584; 728 pages,VIZ states that this edition collects original volumes 1-3 and therefore matches entry_1_3_volumes,gallery 8139-4b8558bd4f8947ada1c3.jpg#left; gallery 8139-4b8558bd4f8947ada1c3.jpg#right; gallery 8139-107fa0fbcac1f6d116f9.jpg#left; gallery 8139-107fa0fbcac1f6d116f9.jpg#right; gallery 8139-7564b43542a284a58f94.jpg#left; gallery 8139-7564b43542a284a58f94.jpg#right,6,character studies; village/crowd and built background; sword confrontation,"Realistic facial structure, anatomy, hands, clothing folds, and spatially coherent figures recur across the cited interior pages.",The licensed gallery is marketing-selected; gutter-defined halves count as readable page equivalents.,modelObservedPendingPanel
vagabond,artDensity,known,4,0.94,licensedPublisher,publisher,https://www.viz.com/manga-books/manga/vagabond-definitive-edition-volume-1-0/product/8139,Vagabond Definitive Edition Vol. 1; ISBN 9781974752584; 728 pages,VIZ states that this edition collects original volumes 1-3 and therefore matches entry_1_3_volumes,gallery 8139-4b8558bd4f8947ada1c3.jpg#left; gallery 8139-4b8558bd4f8947ada1c3.jpg#right; gallery 8139-107fa0fbcac1f6d116f9.jpg#left; gallery 8139-107fa0fbcac1f6d116f9.jpg#right; gallery 8139-7564b43542a284a58f94.jpg#left; gallery 8139-7564b43542a284a58f94.jpg#right,6,character studies; village/crowd and built background; sword confrontation,"Fine hatching, fabric texture, foliage, timber, ground texture, and layered figures create consistently high line information.",Translated lettering and editorial treatment were excluded; the licensed gallery is marketing-selected.,modelObservedPendingPanel
vagabond,visualSoftness,known,0,0.94,licensedPublisher,publisher,https://www.viz.com/manga-books/manga/vagabond-definitive-edition-volume-1-0/product/8139,Vagabond Definitive Edition Vol. 1; ISBN 9781974752584; 728 pages,VIZ states that this edition collects original volumes 1-3 and therefore matches entry_1_3_volumes,gallery 8139-4b8558bd4f8947ada1c3.jpg#left; gallery 8139-4b8558bd4f8947ada1c3.jpg#right; gallery 8139-107fa0fbcac1f6d116f9.jpg#left; gallery 8139-107fa0fbcac1f6d116f9.jpg#right; gallery 8139-7564b43542a284a58f94.jpg#left; gallery 8139-7564b43542a284a58f94.jpg#right,6,character studies; village/crowd and built background; sword confrontation,"Rough brush and pen texture, angular facial construction, hard black masses, and sharp contrast dominate the cited pages.",Color and editorial treatment were excluded where relevant; the licensed gallery is marketing-selected.,modelObservedPendingPanel
vagabond,motionImpact,unknown,,,licensedPublisher,publisher,https://www.youtube.com/watch?v=kZhw6gclUhw,Vagabond Definitive Edition Vol. 1; ISBN 9781974752584; 728 pages,The official trailer identifies the edition as original volumes 1-3,00:25.8-00:27.2,1,single sword confrontation; static character/background contexts,"One readable sword-impact page is visible, but the video animates it with camera movement and does not expose a continuous two-page or comparable consecutive-panel action sequence.",Trailer montage and camera zoom cannot substitute for sequential manga motion evidence; remain unknown.,modelObservedPendingPanel
golden-kamuy,artRealism,known,4,0.92,originalPublisher,publisher,https://tonarinoyj.jp/episode/13932016480028986525,standard Volume 1; ISBN 9784088900827; released 2015-01-19,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,war and snowfield; forest and hunting,"Realistic anatomy, objects, and spatial perspective recur across the cited pages.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
golden-kamuy,artDensity,known,4,0.90,originalPublisher,publisher,https://tonarinoyj.jp/episode/13932016480028986525,standard Volume 1; ISBN 9784088900827; released 2015-01-19,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,official first-chapter p01; p02; p03; p08; p09; p26; p27,7,war and snowfield; forest and hunting,"High background, object, and line density recurs; translated lettering was excluded.",Six or more distinct official interior pages across at least two contexts were inspected; translated lettering was excluded from artDensity; panel approval remains pending.,modelObservedPendingPanel
