workId,themeId,centrality,confidence,evidenceId
moon-land,school,2,0.84,ev-g2-fresh-b-annotation-moon-land
moon-land,sportsCompetition,2,0.84,ev-g2-fresh-b-annotation-moon-land
moon-land,tournament,1,0.84,ev-g2-fresh-b-annotation-moon-land
giant-killing,workplace,2,0.84,ev-g2-fresh-b-annotation-giant-killing
giant-killing,sportsCompetition,2,0.84,ev-g2-fresh-b-annotation-giant-killing
giant-killing,territoryManagement,2,0.84,ev-g2-fresh-b-annotation-giant-killing
dragon-head,survival,2,0.84,ev-g2-fresh-b-annotation-dragon-head
dragon-head,investigation,2,0.84,ev-g2-fresh-b-annotation-dragon-head
dragon-head,postApocalypse,2,0.84,ev-g2-fresh-b-annotation-dragon-head
kasane,revenge,2,0.84,ev-g2-fresh-b-annotation-kasane
kasane,investigation,1,0.84,ev-g2-fresh-b-annotation-kasane
homunculus,investigation,2,0.84,ev-g2-fresh-b-annotation-homunculus
fort-of-apocalypse,survival,2,0.84,ev-g2-fresh-b-annotation-fort-of-apocalypse
fort-of-apocalypse,combat,2,0.84,ev-g2-fresh-b-annotation-fort-of-apocalypse
fort-of-apocalypse,postApocalypse,2,0.84,ev-g2-fresh-b-annotation-fort-of-apocalypse
fort-of-apocalypse,foundFamily,1,0.84,ev-g2-fresh-b-annotation-fort-of-apocalypse
a-brides-story,historicalReconstruction,2,0.84,ev-g2-fresh-b-annotation-a-brides-story
a-brides-story,foundFamily,2,0.84,ev-g2-fresh-b-annotation-a-brides-story
isabella-bird-in-wonderland,historicalReconstruction,2,0.84,ev-g2-fresh-b-annotation-isabella-bird-in-wonderland
isabella-bird-in-wonderland,exploration,2,0.84,ev-g2-fresh-b-annotation-isabella-bird-in-wonderland
arte,historicalReconstruction,2,0.84,ev-g2-fresh-b-annotation-arte
arte,crafting,2,0.84,ev-g2-fresh-b-annotation-arte
arte,workplace,2,0.84,ev-g2-fresh-b-annotation-arte
thermae-romae,historicalReconstruction,2,0.84,ev-g2-fresh-b-annotation-thermae-romae
thermae-romae,timeTravel,2,0.84,ev-g2-fresh-b-annotation-thermae-romae
thermae-romae,workplace,1,0.84,ev-g2-fresh-b-annotation-thermae-romae
knights-of-sidonia,combat,2,0.84,ev-g2-fresh-b-annotation-knights-of-sidonia
knights-of-sidonia,war,2,0.84,ev-g2-fresh-b-annotation-knights-of-sidonia
knights-of-sidonia,survival,2,0.84,ev-g2-fresh-b-annotation-knights-of-sidonia
knights-of-sidonia,exploration,2,0.84,ev-g2-fresh-b-annotation-knights-of-sidonia
saturn-apartments,workplace,2,0.84,ev-g2-fresh-b-annotation-saturn-apartments
saturn-apartments,exploration,2,0.84,ev-g2-fresh-b-annotation-saturn-apartments
saturn-apartments,foundFamily,1,0.84,ev-g2-fresh-b-annotation-saturn-apartments
origin,combat,2,0.84,ev-g2-fresh-b-annotation-origin
origin,investigation,2,0.84,ev-g2-fresh-b-annotation-origin
origin,workplace,1,0.84,ev-g2-fresh-b-annotation-origin
accomplishments-of-the-dukes-daughter,territoryManagement,2,0.84,ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter
accomplishments-of-the-dukes-daughter,reincarnation,2,0.84,ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter
accomplishments-of-the-dukes-daughter,politics,2,0.84,ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter
accomplishments-of-the-dukes-daughter,workplace,2,0.84,ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter
the-heroic-legend-of-arslan,war,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
the-heroic-legend-of-arslan,politics,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
the-heroic-legend-of-arslan,combat,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
the-heroic-legend-of-arslan,territoryManagement,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
the-heroic-legend-of-arslan,adventure,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
cardcaptor-sakura,adventure,2,0.84,ev-g2-fresh-c-annotation-cardcaptor-sakura
cardcaptor-sakura,combat,1,0.84,ev-g2-fresh-c-annotation-cardcaptor-sakura
cardcaptor-sakura,school,2,0.84,ev-g2-fresh-c-annotation-cardcaptor-sakura
cardcaptor-sakura,foundFamily,2,0.84,ev-g2-fresh-c-annotation-cardcaptor-sakura
initial-d,adventure,1,0.84,ev-g2-fresh-c-annotation-initial-d
initial-d,tournament,1,0.84,ev-g2-fresh-c-annotation-initial-d
initial-d,school,1,0.84,ev-g2-fresh-c-annotation-initial-d
initial-d,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-initial-d
initial-d,foundFamily,1,0.84,ev-g2-fresh-c-annotation-initial-d
cells-at-work,combat,2,0.84,ev-g2-fresh-c-annotation-cells-at-work
cells-at-work,workplace,2,0.84,ev-g2-fresh-c-annotation-cells-at-work
cells-at-work,foundFamily,1,0.84,ev-g2-fresh-c-annotation-cells-at-work
cells-at-work,exploration,1,0.84,ev-g2-fresh-c-annotation-cells-at-work
xxxholic,investigation,2,0.84,ev-g2-fresh-c-annotation-xxxholic
xxxholic,school,1,0.84,ev-g2-fresh-c-annotation-xxxholic
xxxholic,foundFamily,1,0.84,ev-g2-fresh-c-annotation-xxxholic
xxxholic,exploration,1,0.84,ev-g2-fresh-c-annotation-xxxholic
sailor-moon,adventure,2,0.84,ev-g2-fresh-c-annotation-sailor-moon
sailor-moon,combat,2,0.84,ev-g2-fresh-c-annotation-sailor-moon
sailor-moon,school,2,0.84,ev-g2-fresh-c-annotation-sailor-moon
sailor-moon,foundFamily,2,0.84,ev-g2-fresh-c-annotation-sailor-moon
showa-genroku-rakugo-shinju,workplace,2,0.84,ev-g2-fresh-c-annotation-showa-genroku-rakugo-shinju
showa-genroku-rakugo-shinju,foundFamily,1,0.84,ev-g2-fresh-c-annotation-showa-genroku-rakugo-shinju
showa-genroku-rakugo-shinju,historicalReconstruction,2,0.84,ev-g2-fresh-c-annotation-showa-genroku-rakugo-shinju
wave-listen-to-me,workplace,2,0.84,ev-g2-fresh-c-annotation-wave-listen-to-me
wave-listen-to-me,foundFamily,1,0.84,ev-g2-fresh-c-annotation-wave-listen-to-me
police-in-a-pod,investigation,2,0.84,ev-g2-fresh-c-annotation-police-in-a-pod
police-in-a-pod,workplace,2,0.84,ev-g2-fresh-c-annotation-police-in-a-pod
police-in-a-pod,foundFamily,1,0.84,ev-g2-fresh-c-annotation-police-in-a-pod
the-fable,combat,2,0.84,ev-g2-fresh-c-annotation-the-fable
the-fable,investigation,1,0.84,ev-g2-fresh-c-annotation-the-fable
the-fable,workplace,1,0.84,ev-g2-fresh-c-annotation-the-fable
the-fable,foundFamily,1,0.84,ev-g2-fresh-c-annotation-the-fable
ace-of-the-diamond,tournament,2,0.84,ev-g2-fresh-c-annotation-ace-of-the-diamond
ace-of-the-diamond,school,2,0.84,ev-g2-fresh-c-annotation-ace-of-the-diamond
ace-of-the-diamond,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-ace-of-the-diamond
ace-of-the-diamond,foundFamily,2,0.84,ev-g2-fresh-c-annotation-ace-of-the-diamond
days,tournament,2,0.84,ev-g2-fresh-c-annotation-days
days,school,2,0.84,ev-g2-fresh-c-annotation-days
days,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-days
days,foundFamily,2,0.84,ev-g2-fresh-c-annotation-days
all-rounder-meguru,combat,2,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,martialArts,2,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,tournament,2,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,school,1,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,foundFamily,1,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
perfect-world,workplace,1,0.84,ev-g2-fresh-c-annotation-perfect-world
perfect-world,foundFamily,1,0.84,ev-g2-fresh-c-annotation-perfect-world
tokyo-tarareba-girls,workplace,1,0.84,ev-g2-fresh-c-annotation-tokyo-tarareba-girls
tokyo-tarareba-girls,foundFamily,2,0.84,ev-g2-fresh-c-annotation-tokyo-tarareba-girls
flying-witch,school,1,0.84,ev-g2-fresh-c-annotation-flying-witch
flying-witch,foundFamily,2,0.84,ev-g2-fresh-c-annotation-flying-witch
flying-witch,exploration,1,0.84,ev-g2-fresh-c-annotation-flying-witch
witchcraft-works,adventure,1,0.84,ev-g2-fresh-c-annotation-witchcraft-works
witchcraft-works,combat,2,0.84,ev-g2-fresh-c-annotation-witchcraft-works
witchcraft-works,school,2,0.84,ev-g2-fresh-c-annotation-witchcraft-works
witchcraft-works,foundFamily,1,0.84,ev-g2-fresh-c-annotation-witchcraft-works
my-home-hero,combat,1,0.84,ev-g2-fresh-c-annotation-my-home-hero
my-home-hero,survival,2,0.84,ev-g2-fresh-c-annotation-my-home-hero
my-home-hero,investigation,2,0.84,ev-g2-fresh-c-annotation-my-home-hero
my-home-hero,revenge,1,0.84,ev-g2-fresh-c-annotation-my-home-hero
beck,school,1,0.84,ev-g2-fresh-c-annotation-beck
beck,workplace,1,0.84,ev-g2-fresh-c-annotation-beck
beck,foundFamily,2,0.84,ev-g2-fresh-c-annotation-beck
gto,combat,1,0.84,ev-g2-fresh-c-annotation-gto
gto,school,2,0.84,ev-g2-fresh-c-annotation-gto
gto,workplace,2,0.84,ev-g2-fresh-c-annotation-gto
gto,foundFamily,1,0.84,ev-g2-fresh-c-annotation-gto
tomorrows-joe,combat,2,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
tomorrows-joe,martialArts,2,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
tomorrows-joe,tournament,2,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
tomorrows-joe,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
tomorrows-joe,foundFamily,1,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
parasyte,combat,2,0.84,ev-g2-fresh-c-annotation-parasyte
parasyte,survival,2,0.84,ev-g2-fresh-c-annotation-parasyte
parasyte,investigation,2,0.84,ev-g2-fresh-c-annotation-parasyte
parasyte,school,1,0.84,ev-g2-fresh-c-annotation-parasyte
princess-jellyfish,crafting,2,0.84,ev-g2-fresh-c-annotation-princess-jellyfish
princess-jellyfish,workplace,1,0.84,ev-g2-fresh-c-annotation-princess-jellyfish
princess-jellyfish,foundFamily,2,0.84,ev-g2-fresh-c-annotation-princess-jellyfish
life-lessons-with-uramichi-oniisan,workplace,2,0.84,ev-g2-fresh-c-annotation-life-lessons-with-uramichi-oniisan
life-lessons-with-uramichi-oniisan,foundFamily,1,0.84,ev-g2-fresh-c-annotation-life-lessons-with-uramichi-oniisan
shangri-la-frontier,adventure,2,0.84,ev-g2-fresh-c-annotation-shangri-la-frontier
shangri-la-frontier,combat,2,0.84,ev-g2-fresh-c-annotation-shangri-la-frontier
shangri-la-frontier,exploration,2,0.84,ev-g2-fresh-c-annotation-shangri-la-frontier
rent-a-girlfriend,school,2,0.84,ev-g2-fresh-c-annotation-rent-a-girlfriend
rent-a-girlfriend,workplace,1,0.84,ev-g2-fresh-c-annotation-rent-a-girlfriend
rent-a-girlfriend,foundFamily,1,0.84,ev-g2-fresh-c-annotation-rent-a-girlfriend
inuyashiki,combat,2,0.84,ev-g2-fresh-c-annotation-inuyashiki
inuyashiki,survival,1,0.84,ev-g2-fresh-c-annotation-inuyashiki
island-in-a-puddle,survival,2,0.84,ev-g2-fresh-c-annotation-island-in-a-puddle
island-in-a-puddle,investigation,2,0.84,ev-g2-fresh-c-annotation-island-in-a-puddle
mf-ghost,tournament,2,0.84,ev-g2-fresh-c-annotation-mf-ghost
mf-ghost,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-mf-ghost
my-dearest-self-with-malice-aforethought,investigation,2,0.84,ev-g2-fresh-c-annotation-my-dearest-self-with-malice-aforethought
my-dearest-self-with-malice-aforethought,revenge,2,0.84,ev-g2-fresh-c-annotation-my-dearest-self-with-malice-aforethought
my-dearest-self-with-malice-aforethought,school,1,0.84,ev-g2-fresh-c-annotation-my-dearest-self-with-malice-aforethought
the-golden-sheep,school,2,0.84,ev-g2-fresh-c-annotation-the-golden-sheep
the-golden-sheep,foundFamily,2,0.84,ev-g2-fresh-c-annotation-the-golden-sheep
