sourceItemId,sourceId,status,candidateId,workId,decisionRef
mangataisho-2015-160,mangataisho-2015,duplicate,candidate-f59be454d59478f33914,work-f59be454d59478f33914,mapping-72f6190375c6889af4e0
mangataisho-2019-009,mangataisho-2019,duplicate,candidate-f59be454d59478f33914,work-f59be454d59478f33914,mapping-83c4111efaf44d018562
tsugimanga-2015-comics-041,tsugimanga-2015-comics,included,candidate-f59be454d59478f33914,work-f59be454d59478f33914,mapping-46492b6622cec60c2ea2
tsugimanga-2016-comics-032,tsugimanga-2016-comics,duplicate,candidate-f59be454d59478f33914,work-f59be454d59478f33914,mapping-c059ceac4931ee777b65
mangataisho-2017-013,mangataisho-2017,duplicate,candidate-f6cddc6b36f20bd0cc74,work-f6cddc6b36f20bd0cc74,mapping-042f405b44ea59e5e2e9
nippan-bookseller-recommendations-2018-005,nippan-bookseller-recommendations-2018,duplicate,candidate-f6cddc6b36f20bd0cc74,work-f6cddc6b36f20bd0cc74,mapping-0f585aa51b9baf5076f5
tsugimanga-2017-comics-015,tsugimanga-2017-comics,included,candidate-f6cddc6b36f20bd0cc74,work-f6cddc6b36f20bd0cc74,mapping-064ac3a00d2c2552654a
mangataisho-2014-157,mangataisho-2014,included,candidate-f6fa4c2d3a7e1dc5257b,work-f6fa4c2d3a7e1dc5257b,mapping-ee9393d73244cd3bc852
mangataisho-2015-214,mangataisho-2015,duplicate,candidate-f6fa4c2d3a7e1dc5257b,work-f6fa4c2d3a7e1dc5257b,mapping-b412ffcfbb98e3c7739c
nippan-bookseller-recommendations-2014-010,nippan-bookseller-recommendations-2014,duplicate,candidate-f6fa4c2d3a7e1dc5257b,work-f6fa4c2d3a7e1dc5257b,mapping-5b63a47a596c80a1bc44
