mappingId,sourceItemId,candidateId,workId,mappingType,canonicalTitleJa,confidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,notes
mapping-63193edc90c1b3627abe,nippan-bookseller-recommendations-2024-004,candidate-081e75d8bbc53ac64713,work-081e75d8bbc53ac64713,duplicate,ダイヤモンドの功罪,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/28229/,2024,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/28229/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17493969/; normalizedTitle=だいやもんどの功罪; matchedRakutenAuthor=平井 大橋; isbn=9784088927671.
mapping-558575681b195cc3d410,nippan-bookseller-recommendations-2024-005,candidate-f8cb26831612e0c6ece5,work-f8cb26831612e0c6ece5,duplicate,極楽街,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/28229/,2024,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/28229/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17291328/; normalizedTitle=極楽街; matchedRakutenAuthor=佐乃 夕斗; isbn=9784088827407.
mapping-e9b516ef92259721c64b,nippan-bookseller-recommendations-2024-007,candidate-2df743e085adef5e9bd3,work-2df743e085adef5e9bd3,duplicate,キルアオ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/28229/,2024,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/28229/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17577205/; normalizedTitle=きるあお; matchedRakutenAuthor=藤巻 忠俊; isbn=9784088836867.
mapping-e94ca1f30d07614fcb94,nippan-bookseller-recommendations-2024-008,candidate-009db86ba32a4a5f3afe,work-009db86ba32a4a5f3afe,included,異世界サムライ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/28229/,2024,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/28229/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17502344/; normalizedTitle=異世界さむらい; matchedRakutenAuthor=齋藤　勁吾; isbn=9784046824646.
mapping-1c002873a4e8629b6545,nippan-bookseller-recommendations-2024-011,candidate-c7280f9dcc2754d3f864,work-c7280f9dcc2754d3f864,duplicate,鵺の陰陽師,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/28229/,2024,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/28229/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17608268/; normalizedTitle=鵺の陰陽師; matchedRakutenAuthor=川江 康太; isbn=9784088836874.
mapping-4a15fb0a301a2860cc83,nippan-bookseller-recommendations-2024-015,candidate-364e62bd7dfd73149d14,work-364e62bd7dfd73149d14,included,ホテル・メッツァペウラへようこそ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/28229/,2024,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/28229/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16977567/; normalizedTitle=ほてる めっつぁぺうらへようこそ; matchedRakutenAuthor=福田　星良; isbn=9784047367678.
mapping-0bc8af110512d1f5fe71,nippan-bookseller-recommendations-2025-002,candidate-c9e32218e26c6c6292f9,work-c9e32218e26c6c6292f9,duplicate,ファントムバスターズ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17678007/; normalizedTitle=ふぁんとむばすたーず; matchedRakutenAuthor=ネオショコ; isbn=9784088837246.
mapping-e5cb3efbdaeb0f64c8a7,nippan-bookseller-recommendations-2025-003,candidate-7730845c9cf7ba0cccc8,work-7730845c9cf7ba0cccc8,duplicate,君と宇宙を歩くために,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17689711/; normalizedTitle=君と宇宙を歩くために; matchedRakutenAuthor=泥ノ田 犬彦; isbn=9784065334874.
mapping-087a67102dfce7b0b589,nippan-bookseller-recommendations-2025-006,candidate-a3d922576a1a1ecc8e3e,work-a3d922576a1a1ecc8e3e,duplicate,ドカ食いダイスキ！ もちづきさん,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17983412/; normalizedTitle=どか食いだいすき! もちづきさん; matchedRakutenAuthor=まるよのかもめ; isbn=9784592160311.
mapping-47ea1934147705345eaa,nippan-bookseller-recommendations-2025-007,candidate-1eea4768a5da9d66bba0,work-1eea4768a5da9d66bba0,included,シバつき物件,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17944378/; normalizedTitle=しばつき物件; matchedRakutenAuthor=大森 えす; isbn=9784088842479.
mapping-a2738f8c3b887031854a,nippan-bookseller-recommendations-2025-008,candidate-2d385ad0525742330e70,work-2d385ad0525742330e70,duplicate,ねずみの初恋,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17695666/; normalizedTitle=ねずみの初恋; matchedRakutenAuthor=大瀬戸 陸; isbn=9784065344231.
mapping-816ccb40b00b42319ada,nippan-bookseller-recommendations-2025-009,candidate-37ecced0b2392d7af9b2,work-37ecced0b2392d7af9b2,duplicate,路傍のフジイ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17625877/; normalizedTitle=路傍のふじい; matchedRakutenAuthor=鍋 倉夫; isbn=9784098625420.
mapping-c557b84e22cc60e1a8c2,nippan-bookseller-recommendations-2025-010,candidate-025c8ab93483a39c9330,work-025c8ab93483a39c9330,duplicate,ホストと社畜,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17888858/; normalizedTitle=ほすとと社畜; matchedRakutenAuthor=河尻みつる; isbn=9784575860016.
mapping-69ee0201c6cf38dbf94a,nippan-bookseller-recommendations-2025-011,candidate-2f1d1c3ad0f943f1562f,work-2f1d1c3ad0f943f1562f,duplicate,尾守つみきと奇日常。,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17770015/; normalizedTitle=尾守つみきと奇日常。; matchedRakutenAuthor=森下 みゆ; isbn=9784098531820.
mapping-ca19bc49e8d212c0786b,nippan-bookseller-recommendations-2025-012,candidate-dfcc697136737c439fe5,work-dfcc697136737c439fe5,included,雷雷雷,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17656006/; normalizedTitle=雷雷雷; matchedRakutenAuthor=ヨシアキ; isbn=9784098530014.
mapping-7c1e7f3ddbd964a5dd91,nippan-bookseller-recommendations-2025-013,candidate-c2f3864045578cebb590,work-c2f3864045578cebb590,duplicate,となりの猫と恋知らず,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17788427/; normalizedTitle=となりの猫と恋知らず; matchedRakutenAuthor=あきのこ; isbn=9784757591264.
mapping-d8d4b5d9f63c4a3ca446,nippan-bookseller-recommendations-2025-014,candidate-131ba7a362fa9e38a10a,work-131ba7a362fa9e38a10a,duplicate,超巡！超条先輩,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17856922/; normalizedTitle=超巡!超条先輩; matchedRakutenAuthor=沼 駿; isbn=9784088841083.
mapping-87fe03d5597ad6e5e1c6,nippan-bookseller-recommendations-2025-015,candidate-112589a161d1596ec97f,work-112589a161d1596ec97f,duplicate,写らナイんです,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/51345/,2025,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/51345/; rakutenProductUrl=https://books.rakuten.co.jp/rb/17926225/; normalizedTitle=写らないんです; matchedRakutenAuthor=コノシマ ルカ; isbn=9784098535439.
mapping-368d17922d6afd3b993b,nippan-bookseller-recommendations-2026-002,candidate-192cbecc59e9c028142b,work-192cbecc59e9c028142b,duplicate,本なら売るほど,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18076203/; normalizedTitle=本なら売るほど; matchedRakutenAuthor=児島　青; isbn=9784047381070.
mapping-b9b69bf82098be7cd23e,nippan-bookseller-recommendations-2026-004,candidate-aa85b65d02f367e76a07,work-aa85b65d02f367e76a07,duplicate,ディグイット,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18217869/; normalizedTitle=でぃぐいっと; matchedRakutenAuthor=ヨシダ。; isbn=9784065398043.
mapping-92f5b7ced7483bfeb72f,nippan-bookseller-recommendations-2026-005,candidate-482db909fdba0c38b2ee,work-482db909fdba0c38b2ee,included,恋するリップ・ティント,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18100802/; normalizedTitle=恋するりっぷ てぃんと; matchedRakutenAuthor=楠 なな; isbn=9784088431147.
mapping-fe96d7ded7b9a091ba96,nippan-bookseller-recommendations-2026-007,candidate-0f790fe4cb2b3d2a8f34,work-0f790fe4cb2b3d2a8f34,included,大正學生愛妻家,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18009731/; normalizedTitle=大正學生愛妻家; matchedRakutenAuthor=粥川 すず; isbn=9784065374580.
mapping-a9f11fd5b3c531fac3c1,nippan-bookseller-recommendations-2026-008,candidate-d9a098f6f282e841faf9,work-d9a098f6f282e841faf9,included,THE BAND,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18133969/; normalizedTitle=the band; matchedRakutenAuthor=ハロルド作石; isbn=9784065389461.
mapping-bb424b2bf30e2c040d04,nippan-bookseller-recommendations-2026-009,candidate-ccf0ddff9c6410c4de14,work-ccf0ddff9c6410c4de14,duplicate,サンキューピッチ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18073414/; normalizedTitle=さんきゅーぴっち; matchedRakutenAuthor=住吉 九; isbn=9784088843056.
mapping-ef9f7a2183ff59fd7f09,nippan-bookseller-recommendations-2026-010,candidate-b9b5c17e13ccb24f624c,work-b9b5c17e13ccb24f624c,included,K-9 警視庁公安部公安第9課異能対策係,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18275119/; normalizedTitle=k-9 警視庁公安部公安第9課異能対策係; matchedRakutenAuthor=奧山 哲矢; isbn=9784065403440.
mapping-1805173a2bd398b5a9a0,nippan-bookseller-recommendations-2026-011,candidate-a960372ed5efa4031896,work-a960372ed5efa4031896,duplicate,シルバーマウンテン,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18321508/; normalizedTitle=しるばーまうんてん; matchedRakutenAuthor=藤田 和日郎; isbn=9784098542420.
mapping-88d43d3a3c0970c616b9,nippan-bookseller-recommendations-2026-012,candidate-1c08e020ca3edbdb268c,work-1c08e020ca3edbdb268c,included,怪しいおまわりさん,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18158520/; normalizedTitle=怪しいおまわりさん; matchedRakutenAuthor=無機質; isbn=9784088936369.
mapping-6d299761c1faf6deb0f5,nippan-bookseller-recommendations-2026-013,candidate-925f371723beac5227f7,work-925f371723beac5227f7,duplicate,邪神の弁当屋さん,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18045058/; normalizedTitle=邪神の弁当屋さん; matchedRakutenAuthor=イシコ; isbn=9784065378557.
mapping-26f46a2f418000acaa5c,nippan-bookseller-recommendations-2026-014,candidate-697868a39adc4b0467cb,work-697868a39adc4b0467cb,included,BFF,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18082295/; normalizedTitle=bff; matchedRakutenAuthor=小花 オト; isbn=9784098538676.
mapping-fdc18030569928fe7836,nippan-bookseller-recommendations-2026-015,candidate-65f856a6fa2078f21d2f,work-65f856a6fa2078f21d2f,duplicate,黒月のイェルクナハト,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/news/107527/,2026,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/news/107527/; rakutenProductUrl=https://books.rakuten.co.jp/rb/18219051/; normalizedTitle=黒月のいぇるくなはと; matchedRakutenAuthor=スズモト コウ; isbn=9784065400753.
mapping-0d13e2b700c0a121ed7a,shogakukan-manga-award-03-001,candidate-5d482661243e553d2716,work-5d482661243e553d2716,included,漫画生物学,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1957,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/978871/; normalizedTitle=漫画生物学; matchedRakutenAuthor=手塚治虫; isbn=9784061732797.
mapping-49e0af6f30135763c0fa,shogakukan-manga-award-10-001,candidate-fd88144bf7334c4aae39,work-fd88144bf7334c4aae39,included,おそ松くん,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1964,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/380863/; normalizedTitle=おそ松くん; matchedRakutenAuthor=赤塚不二夫; isbn=9784061005099.
mapping-9f178a0285ba2b95d6d3,shogakukan-manga-award-14-002,candidate-0efbd1c37e95f5845317,work-0efbd1c37e95f5845317,included,いなかっぺ大将,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1968,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/4036815/; normalizedTitle=いなかっぺ大将; matchedRakutenAuthor=川崎のぼる; isbn=9784091480477.
mapping-5692fd15e8dbd6057c7a,shogakukan-manga-award-19-001,candidate-5b2987a5b9f05de7769a,work-5b2987a5b9f05de7769a,included,男どアホウ甲子園,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1973,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/960603/; normalizedTitle=男どあほう甲子園; matchedRakutenAuthor=水島新司; isbn=9784253062053.
mapping-d1166294d20d30b2b49c,shogakukan-manga-award-20-001,candidate-98d513b70560f2f96a38,work-98d513b70560f2f96a38,included,漂流教室,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1974,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/376209/; normalizedTitle=漂流教室; matchedRakutenAuthor=楳図かずお; isbn=9784091200013.
mapping-cf8e23384afa8a530316,shogakukan-manga-award-21-001,candidate-9d5d64262dbc2893acd4,work-9d5d64262dbc2893acd4,included,ポーの一族,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1975,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/741513/; normalizedTitle=ぽーの一族; matchedRakutenAuthor=萩尾望都; isbn=9784091300010.
mapping-a4e26c437285da621a78,shogakukan-manga-award-21-002,candidate-f50fa290eb4116a7078e,work-f50fa290eb4116a7078e,included,11人いる！,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1975,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/9324324/; normalizedTitle=11人いる!; matchedRakutenAuthor=萩尾望都; isbn=9784091788115.
mapping-0e8b6e378c86c8a96513,shogakukan-manga-award-21-003,candidate-0262dcaa820443c3185d,work-0262dcaa820443c3185d,included,ゴルゴ13,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1975,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/869925/; normalizedTitle=ごるご; matchedRakutenAuthor=さいとうたかを; isbn=9784845800018.
mapping-f22d9346fe07b8cae138,shogakukan-manga-award-22-001,candidate-53e54c95f637b66c4fb2,work-53e54c95f637b66c4fb2,included,がんばれ元気,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1976,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/376287/; normalizedTitle=がんばれ元気; matchedRakutenAuthor=小山ゆう; isbn=9784091202116.
mapping-96b2c9a9080b8b22f453,shogakukan-manga-award-22-002,candidate-5924760a1dde711fff88,work-5924760a1dde711fff88,included,キャプテン,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1976,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/1106653/; normalizedTitle=きゃぷてん; matchedRakutenAuthor=ちばあきお; isbn=9784834210019.
mapping-f1de0c3e270eb87f47ac,shogakukan-manga-award-22-004,candidate-45a6a913d4ee5881afb6,work-45a6a913d4ee5881afb6,included,あぶさん,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1976,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/376813/; normalizedTitle=あぶさん; matchedRakutenAuthor=水島 新司; isbn=9784091800114.
mapping-bd69da64af38235c30ac,shogakukan-manga-award-23-001,candidate-19a26f01512166856a6a,work-19a26f01512166856a6a,included,銀河鉄道999,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1977,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/880883/; normalizedTitle=銀河鉄道; matchedRakutenAuthor=松本零士; isbn=9784091880017.
mapping-09ab36e92ed53e932807,shogakukan-manga-award-23-003,candidate-02d5d329c9ef85e481cb,work-02d5d329c9ef85e481cb,included,のたり松太郎,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1977,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/925978/; normalizedTitle=のたり松太郎; matchedRakutenAuthor=ちばてつや; isbn=9784091800718.
mapping-fbee3866d8ad30da3780,shogakukan-manga-award-24-001,candidate-cb61c70a466a77afa0ea,work-cb61c70a466a77afa0ea,included,ダメおやじ,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1978,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/170297/; normalizedTitle=だめおやじ; matchedRakutenAuthor=古谷三敏; isbn=9784091203182.
mapping-a87dc42f8de0504cdfd2,shogakukan-manga-award-24-002,candidate-eeead0338f5f55c4120c,work-eeead0338f5f55c4120c,included,浮浪雲,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1978,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/806620/; normalizedTitle=浮浪雲; matchedRakutenAuthor=ジョージ 秋山; isbn=9784091800510.
mapping-42b84f46bd4d83524f04,shogakukan-manga-award-25-001,candidate-1b839a7f7034e313c8d1,work-1b839a7f7034e313c8d1,included,地球へ…,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1979,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/4334421/; normalizedTitle=地球へ...; matchedRakutenAuthor=竹宮恵子; isbn=9784757520097.
mapping-2ca0b5a2481582097aa9,shogakukan-manga-award-25-002,candidate-83fc3c4366e51b35b821,work-83fc3c4366e51b35b821,included,風と木の詩,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1979,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/379720/; normalizedTitle=風と木の詩; matchedRakutenAuthor=竹宮恵子; isbn=9784091302212.
mapping-6777ce2e2a478f078164,shogakukan-manga-award-25-003,candidate-a85b2872b13e76305087,work-a85b2872b13e76305087,included,土佐の一本釣り,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1979,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/376883/; normalizedTitle=土佐の一本釣り; matchedRakutenAuthor=青柳裕介; isbn=9784091801913.
mapping-6133bfa09897f0af4443,shogakukan-manga-award-26-001,candidate-a089c0eef91d1213da38,work-a089c0eef91d1213da38,included,うる星やつら,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1980,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/376349/; normalizedTitle=うる星やつら; matchedRakutenAuthor=高橋留美子; isbn=9784091204417.
mapping-1884db7872518c7a0c17,shogakukan-manga-award-26-002,candidate-e0975e7ae2e7a87b16c4,work-e0975e7ae2e7a87b16c4,included,博多っ子純情,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1980,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/8911381/; normalizedTitle=博多っ子純情; matchedRakutenAuthor=長谷川法世; isbn=9784575481266.
mapping-5cf099122950275a6729,shogakukan-manga-award-28-003,candidate-1d9c4fcacb0b35e9fa5a,work-1d9c4fcacb0b35e9fa5a,included,みゆき,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1982,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/9296290/; normalizedTitle=みゆき; matchedRakutenAuthor=あだち充; isbn=9784091502117.
mapping-5ca23f21dc3f26428e39,shogakukan-manga-award-28-004,candidate-e06f360662b30911db76,work-e06f360662b30911db76,included,タッチ,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1982,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/531570/; normalizedTitle=たっち; matchedRakutenAuthor=あだち充; isbn=9784091237415.
