position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
21,work-d291f3c96fa7be8e3b35,誘爆発作,mystery,investigation:2:0.92,2,2,2,4,4,2,2,2,2,4,4,unknown,unknown,0.92,Rakuten Books representative volume 1 product — 誘爆発作,https://books.rakuten.co.jp/rb/11229301/,2012,2026-08-26,https://booklive.jp/product/index/title_id/60000339/vol_no/001;https://www.kinokuniya.co.jp/f/dsg-01-9784063762785,,유폭 발작 만화 리뷰 1권;유폭발작 리뷰;유폭 발작 1권 후기,초반 1권 공식 Rakuten JPRO는 환청으로 연결된 두 심장과 동료 의혹 그리고 둘이 세우는 계획을 명시한다. BookLive 1권 직접 리뷰는 설정이 독특하고 진상이 점차 밝혀지며 긴장감 있는 타임리밋 전개와 기묘한 유머가 함께 있다고 관찰한다. Kinokuniya 1권의 직접 독자 리뷰도 링크된 심장 두 주인공의 수수께끼와 긴박한 본선 그리고 이완 장면의 유머를 확인한다. 이 근거로 progression=2 problemSolving=2 strategy=2 pacing=4 mysteryReveal=4 worldBuilding=2 characterArcWeight=2 relationshipStructure=2 comedy=2 darkness=4 mentalStress=4를 매핑했다. 공식 장르 설명은 본격 서스펜스이며 investigation 테마를 2로 매핑했다. 한국어 작품명 쿼리(유폭 발작 만화 리뷰 1권;유폭발작 리뷰;유폭 발작 1권 후기)는 수행했으나 개별 한국어 리뷰 본문 URL은 없었다. Art는 optional이다.
22,work-d2f3c4dc5c7d4eb77b3b,彼女はろくろ首,romance;comedy,school:2:0.90,2,unknown,unknown,2,2,2,4,2,2,unknown,2,4,2,0.86,Rakuten Books representative volume 1 product — 彼女はろくろ首,https://books.rakuten.co.jp/rb/13308212/,2016-02-04,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/101047/;https://nononsensesnonsense.blog.fc2.com/blog-entry-2340.html,,그녀는 로쿠로쿠비 만화 리뷰 1권;그녀는 로쿠로쿠비 리뷰;그녀는 로쿠로쿠비 1권 후기,초반 1~2권 공식 Rakuten JPRO는 고교생 로쿠로쿠비 나츠키와 소꿉친구 이츠키의 서서히 진행되는 청춘을 설명한다. Cmoa 직접 리뷰는 1권만 읽고도 주인공의 연애 갈등과 학교생활을 청춘 러브코미디로 확인하며 요괴와 인간의 거리 및 공존 문제를 서술한다. 일본 독립 블로그의 2권 본문은 키스 직전의 관계와 친구 요괴의 등장 및 3권에서 루ーツ가 밝혀질 미스터리 예고를 기록한다. 이 관찰로 progression=2 pacing=2 mysteryReveal=2 worldBuilding=2 characterArcWeight=4 relationshipStructure=2 comedy=2 mentalStress=2 romance=4 emotionalWarmth=2를 매핑했다. school 테마는 반복되는 고교생활 중심성으로 2를 부여했다. 한국어 작품명 쿼리(그녀는 로쿠로쿠비 만화 리뷰 1권;그녀는 로쿠로쿠비 리뷰;그녀는 로쿠로쿠비 1권 후기)는 수행했으나 직접 한국어 본문은 없었다. Art는 optional이다.
"23","work-d3d9940725172ca3edce","淀川ベルトコンベア・ガール","sliceOfLife","workplace:2:0.88","2","2","unknown","2","unknown","2","4","2","unknown","2","2","unknown","4","0.86","Rakuten Books representative volume 1 product — 淀川ベルトコンベア・ガール","https://books.rakuten.co.jp/rb/6418495/","2012","2026-08-26","https://blog.goo.ne.jp/occult00112233/e/1c30dc1eaa8beaab5e0d4da9c90681b0;https://www.mangataisho.com/data/2012/mantai_comment2012.pdf","","요도가와 벨트 컨베이어 걸 만화 리뷰 1권;요도가와 벨트컨베이어 걸 리뷰;요도가와 벨트 컨베이어 걸 1권 후기","Rakuten 공식 1권, 일본 독립 블로그와 Manga Taisho 직접 PDF 코멘트는 중학교 졸업 뒤 공장 기숙사에서 일하는 카요가 노동·고립·장래 문제를 직접 견디고 새 친구와 앞으로 나아가는 구조를 확인한다. 한글 제목인 요도가와 벨트 컨베이어 걸로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=2; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=2; mentalStress=2; emotionalWarmth=4. strategy, mysteryReveal, comedy, romance는 unknown이다. Art is optional and not assessed."
"24","work-d3ed845af15b5ca9731c","かぶく者","historical","historicalReconstruction:2:0.90","4","2","unknown","2","2","4","4","4","0","2","2","unknown","unknown","0.88","Rakuten Books representative volume 1 product — かぶく者","https://books.rakuten.co.jp/rb/5136395/","2008","2026-08-26","https://www.kinokuniya.co.jp/f/dsg-01-9784063726534;https://mangatosyokan7.blog.fc2.com/blog-entry-2.html","","카부쿠모노 만화 리뷰 1권;카부쿠 모노 리뷰;카부쿠모노 1권 후기","Rakuten 공식 1권, Kinokuniya 독자 본문과 독립 일본 블로그는 무대에 서지 못한 신쿠로가 가부키 전통의 벽과 라이벌에 도전하고 거리 공연으로 혁신하는 진지한 공연 성장극을 확인한다. 한글 제목인 카부쿠모노, 카부쿠 모노로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=4; problemSolving=2; pacing=2; mysteryReveal=2; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=0; darkness=2; mentalStress=2. strategy, romance, emotionalWarmth는 unknown이다. Art is optional and not assessed."
25,work-d429fe417d732ca14f10,ボーイフレンド,romance,school:2:0.90;sportsCompetition:2:0.90,2,unknown,2,2,unknown,2,4,4,2,2,2,4,4,0.90,Rakuten Books representative volume 1 product — ボーイフレンド,https://books.rakuten.co.jp/rb/922749/,1997,2026-08-26,https://www.cmoa.jp/title/29319/,,보이프렌드 만화 리뷰 1권;보이프렌드 소료 후유미 리뷰;보이프렌드 1권 후기,초반 1권 공식 Rakuten 재판 상품은 소료 후유미의 보이프렌드 1권 서지를 확인한다. Cmoa 1권 직접 리뷰는 선천성 심장질환의 카나코와 서투르지만 배려하는 고교생 타카토를 설명하고 농구 시합 중에도 수술 중인 그녀를 걱정하는 장면과 달고 애틋하면서도 코믹한 장면을 확인한다. 같은 직접 리뷰군은 두 사람이 서로의 불안정함을 보완하며 성장한다고 관찰한다. 이 근거로 progression=2 strategy=2 pacing=2 worldBuilding=2 characterArcWeight=4 relationshipStructure=4 comedy=2 darkness=2 mentalStress=2 romance=4 emotionalWarmth=4를 매핑했다. 고교와 농구부 반복 배경으로 school=2 sportsCompetition=2를 부여했다. 한국어 작품명 쿼리(보이프렌드 만화 리뷰 1권;보이프렌드 소료 후유미 리뷰;보이프렌드 1권 후기)는 수행했으나 직접 한국어 본문은 없었다. Art는 optional이다.
"26","work-d4335ee2ac7f16316e59","モンスター娘のいる日常","comedy;fantasy;romance","foundFamily:2:0.86","2","2","unknown","2","unknown","2","4","4","4","2","2","4","2","0.86","Rakuten Books representative volume 1 product — モンスター娘のいる日常","https://books.rakuten.co.jp/rb/11842230/","2014","2026-08-26","https://ebookstore.sony.jp/review/title/00258114/id/BT000025811400100101/;https://booklive.jp/review/list/title_id/258114/vol_no/001","","몬스터 아가씨가 있는 일상 만화 리뷰 1권;몬스터 아가씨가 있는 일상 리뷰;몬스터 아가씨가 있는 일상 1권 후기","Rakuten 공식 1권과 Sony·BookLive 직접 독자 본문은 라미아, 하피, 켄타우로스가 차례로 인간 주인공의 집에 합류하고 종족 규칙과 동거 사고를 함께 해결하는 반복 공동생활 러브코미디를 확인한다. 한글 제목인 몬스터 아가씨가 있는 일상으로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. 비혈연 다종족 가정이 반복 핵심이므로 foundFamily를 사용한다. Conservative mappings: progression=2; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=4; emotionalWarmth=2. strategy, mysteryReveal는 unknown이다. Art is optional and not assessed."
"27","work-d5190eab71dd7e16f800","チェリーブロッサム!","comedy","school:2:0.92","2","2","unknown","2","unknown","2","4","4","4","0","2","2","2","0.86","Rakuten Books representative volume 1 product — チェリーブロッサム!","https://books.rakuten.co.jp/rb/11229815/","2014","2026-08-26","https://booklive.jp/review/list/title_id/314493/vol_no/001;https://hanhans.hatenablog.com/entry/20110729/p5","","체리 블로섬 만화 리뷰 1권;체리블로섬 만화 리뷰;체리 블로섬 1권 후기","Rakuten 공식 1권과 BookLive·일본 독립 블로그 직접 본문은 고교 입학 뒤 원예부에 들어간 다이사키가 부활동 문제와 선배·교사·소꿉친구 관계를 겪는 하이텐션 4컷 학원 개그를 확인한다. 한글 제목인 체리 블로섬으로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=2; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=2; emotionalWarmth=2. strategy, mysteryReveal는 unknown이다. Art is optional and not assessed."
"28","work-d532eab2aba5cb4a898f","バーナード嬢曰く。","comedy","school:2:0.90","0","0","unknown","0","unknown","2","4","4","4","0","2","2","2","0.86","Rakuten Books representative volume 1 product — バーナード嬢曰く。","https://books.rakuten.co.jp/rb/12235590/","2014","2026-08-26","https://lifestarategy.com/review/miss-barnard-said1;https://note.com/tentowa211026/n/nba9d3f034460;https://booklive.jp/review/list/title_id/258446/vol_no/001","","버나드 양 말하길 만화 리뷰 1권;버나드 양 말하길 리뷰;버나드 양 말하길 1권 후기","Rakuten 공식 1권과 Geld·Note·BookLive 직접 본문은 학교 도서관에서 네 인물이 책과 독서 허세를 대화하는 상태 유지형 개그이며 목표 해결이나 수수께끼보다 대화 자체가 보상임을 확인한다. 한글 제목인 버나드 양 말하길로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=0; problemSolving=0; pacing=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=2; emotionalWarmth=2. strategy, mysteryReveal는 unknown이다. Art is optional and not assessed."
29,work-d5b5f321d1aebdfc3117,おかえり水平線,sliceOfLife,school:2:0.88;workplace:2:0.88;foundFamily:2:0.90,2,2,unknown,2,2,2,4,4,unknown,2,2,unknown,4,0.90,Rakuten Books representative volume 1 product — おかえり水平線,https://books.rakuten.co.jp/rb/18246156/,2026,2026-08-26,https://booklive.jp/review/list/title_id/20136407/vol_no/001?app=android;https://www.cmoa.jp/title/customer_review/title_id/327845/;https://note.com/oseton/n/ncced03fa7a9e,,어서 와 수평선 만화 리뷰 1권;어서와 수평선 리뷰;어서 와 수평선 1권 후기,초반 1~3권 공식 Rakuten과 BookLive 작품 설명은 해변 마을의 고교생이 조부와 목욕탕을 운영하다 아버지의 숨겨진 아들이 찾아와 함께 살게 되는 도입을 확인한다. BookLive 1권 직접 리뷰는 두 형제가 목욕탕에서 동거를 시작하고 서로 반대 성격으로 청춘 군상을 만든다고 적는다. Cmoa 직접 리뷰는 주인공이 타인의 마음속 응어리를 풀어 주고 조부의 목욕탕이 위로가 된다고 관찰한다. Note의 3권까지 직접 독서는 가족과 청춘과居場所가 섞이고 목욕탕에서 학교와 문화제로 자연스럽게 확장된다고 기록한다. 이 근거로 progression=2 problemSolving=2 pacing=2 mysteryReveal=2 worldBuilding=2 characterArcWeight=4 relationshipStructure=4 darkness=2 mentalStress=2 emotionalWarmth=4를 매핑했다. strategy와 romance는 직접 메커니즘이 없어 unknown이다. school=2 workplace=2 foundFamily=2는 고교생활과 목욕탕 운영 및 혈연 밖 형제 동거가 반복 중심이므로 부여했다. 한국어 작품명 쿼리(어서 와 수평선 만화 리뷰 1권;어서와 수평선 리뷰;어서 와 수평선 1권 후기)는 수행했으나 직접 한국어 본문은 없었다. Art는 optional이다.
"30","work-d5e2053fa233e36a431c","盆堀さん","comedy","","0","unknown","unknown","unknown","unknown","unknown","2","unknown","4","4","4","unknown","2","0.84","Rakuten Books representative volume 1 product — 盆堀さん","https://books.rakuten.co.jp/rb/4640901/","2008","2026-08-26","https://manba.co.jp/topics/29552","","본보리 씨 만화 리뷰;본보리 씨 리뷰;본보리 씨 1권 후기","Rakuten 공식 1권과 Manba 직접 독자 본문은 체력·정신 저하를 겪는 중년 남성의 우울과 악몽 같은 초현실 개그를 반복 소재로 확인한다. 한글 제목인 본보리 씨로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=0; characterArcWeight=2; comedy=4; darkness=4; mentalStress=4; emotionalWarmth=2. problemSolving, strategy, pacing, mysteryReveal, worldBuilding, relationshipStructure, romance는 unknown이다. 닫힌 Theme 사전에 중년 우울·초현실 일상·개그 앤솔러지 축이 없고 다른 legal Theme는 중심 구조가 아니므로 FACTOR_MODEL_INCOMPATIBLE로 닫는다. Art is optional and not assessed."
31,work-d6055c4ac46022025318,どうして私が美術科に！？,comedy;sliceOfLife,school:2:0.88,2,2,unknown,2,unknown,2,4,2,2,2,2,unknown,4,0.84,Rakuten Books representative volume 1 product — どうして私が美術科に！？,https://books.rakuten.co.jp/rb/14638194/,2018-08-23,2026-08-26,https://sugunitiblog.com/introduction-5/,,어째서 내가 미술과에!? 만화 리뷰 1권;어째서 내가 미술과에 리뷰;도시테 와타시가 비주츠카니 리뷰,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 독립 리뷰(https://sugunitiblog.com/introduction-5/)는 3권 4컷 형식의 고교 미술과에서 주인공이 과제와 진로 선택을 겪고 친구를 만든다고 설명한다. 미술 과제 수행과 선택은 progression=2 및 problemSolving=2를 지지하고 4컷 일상 전개는 pacing=2를 지지한다. 미술과 수업·동아리라는 기능적 배경은 worldBuilding=2를 지지한다. 인물의 고민과 선택을 따라가는 성장 및 우정은 characterArcWeight=4 및 relationshipStructure=2를 지지한다. 코미디와 고민의 병치는 comedy=2 및 darkness=2 및 mentalStress=2를 지지하며 친구 관계의 온기는 emotionalWarmth=4를 지지한다. 한국어 제목 검색(어째서 내가 미술과에!? 만화 리뷰 1권;어째서 내가 미술과에 리뷰;도시테 와타시가 비주츠카니 리뷰)은 수행했으나 초반 직접 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
32,work-d61e626249f63ad3c7b9,犬神もっこす,comedy;sliceOfLife,school:2:0.88,2,2,unknown,2,unknown,2,4,4,4,unknown,2,unknown,4,0.84,Rakuten Books representative volume 1 product — 犬神もっこす,https://books.rakuten.co.jp/rb/11941852/,2013,2026-08-26,https://booklive.jp/review/list/title_id/192463/vol_no/001,,이누가미 못코스 만화 리뷰 1권;이누가미 못코스 리뷰;이누가미 모콧코스 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 BookLive 1권 리뷰(https://booklive.jp/review/list/title_id/192463/vol_no/001)는 감정 표현이 서툰 논리 우선 대학생이 연극연구부에 들어가 처음 친구와 자리를 찾는다고 하며 극장 백스테이지 세부와 주인공의 기행을 언급한다. 동아리 가입과 자리 찾기는 progression=2를 지지하고 논리적 행동과 무대 뒤 문제는 problemSolving=2를 지지한다. 1권 리뷰의 클럽 에피소드와 무대 배경은 pacing=2 및 worldBuilding=2를 지지한다. 인물의 사회적 변화는 characterArcWeight=4를 지지하고 첫 친구·연극부 관계는 relationshipStructure=4를 지지한다. 웃긴 기행과 笑える·癒やされる·ハッピー 평가는 comedy=4 및 emotionalWarmth=4를 지지한다. 장기간 고립 설정은 mentalStress=2를 지지한다. 한국어 제목 검색(이누가미 못코스 만화 리뷰 1권;이누가미 못코스 리뷰;이누가미 모콧코스 후기)에서 1~3권 직접 본문을 사용하지 않았고 Art는 optional이라 분석하지 않았다.
33,work-d62b0b048a1c15384504,ボクガール,comedy;romance,school:2:0.88,2,2,unknown,4,unknown,2,4,2,4,unknown,2,4,2,0.86,Rakuten Books representative volume 1 product — ボクガール,https://books.rakuten.co.jp/rb/12724269/,2015-02-06,2026-08-26,https://emd2nd.blog.jp/archives/2724528.html,,보쿠걸 만화 리뷰 1권;보쿠 걸 리뷰;보쿠가루 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 독립 리뷰(https://emd2nd.blog.jp/archives/2724528.html)는 1권에서 주인공이 남자답게 보이려 하지만 로키의 장난으로 여자가 되고 친구와 짝사랑 상대 사이의 신체·정체성 문제와 욕실 개그를 겪는다고 설명한다. 변신 뒤 적응과 사회적 문제 대응은 progression=2 및 problemSolving=2를 지지한다. 연속 변신과 즉시 생기는 합병증은 pacing=4를 지지하고 로키 변신이라는 초자연 설정은 worldBuilding=2를 지지한다. 외형·정체성 변화와 짝사랑 관계는 characterArcWeight=4 및 relationshipStructure=2 및 romance=4를 지지한다. 욕실·성별 혼동 개그는 comedy=4를 지지하고 정체성 스트레스는 mentalStress=2를 지지한다. 친구와 상대의 상호작용 온기는 emotionalWarmth=2를 지지한다. 한국어 제목 검색(보쿠걸 만화 리뷰 1권;보쿠 걸 리뷰;보쿠가루 1권 후기)에는 직접 초반 리뷰 본문이 없었고 Art는 optional이라 분석하지 않았다.
34,work-d62c3a8421c03e2f37c4,妻、小学生になる。,fantasy;romance;sliceOfLife,reincarnation:2:0.95;foundFamily:2:0.90,2,2,unknown,2,2,2,4,4,unknown,2,2,4,4,0.9,Rakuten Books representative volume 1 product — 妻、小学生になる。,https://books.rakuten.co.jp/rb/15812309/,2019-08-22,2026-08-26,https://aruiha.hatenablog.jp/entry/Comic/TsumaSyougakuseiniNaru/1,,아내 초등학생이 되다 만화 리뷰 1권;아내 초등학생이 되다 리뷰;츠마 쇼가쿠세이니 나루 리뷰,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 독립 1권 리뷰(https://aruiha.hatenablog.jp/entry/Comic/TsumaSyougakuseiniNaru/1)는 사별한 아내가 초등학생으로 환생해 전 남편과 딸 앞에 나타나는 1권의 가족 재회와 정체 확인을 다룬다. 재회와 가족 관계 재개는 progression=2를 지지하고 정체 공개와 가족 협상은 problemSolving=2를 지지한다. 배우자의 환생 비밀을 알아가는 구조는 mysteryReveal=2를 지지하고 환생 전제는 worldBuilding=2를 지지한다. 가족 재회와 선택의 전개는 pacing=2를 지지한다. 아내·남편·딸의 감정 변화는 characterArcWeight=4 및 relationshipStructure=4를 지지한다. 사별과 상실은 darkness=2 및 mentalStress=2를 지지하고 부부 관계는 romance=4를 지지한다. 가족 유대와 재결합의 따뜻함은 emotionalWarmth=4를 지지한다. 한국어 제목 검색(아내 초등학생이 되다 만화 리뷰 1권;아내 초등학생이 되다 리뷰;츠마 쇼가쿠세이니 나루 리뷰)은 수행했으나 초반 직접 만화 리뷰 본문 URL은 없었다. Art는 optional이라 분석하지 않았다.
35,work-d632d9b81e434f450529,なでしこドレミソラ,comedy;sliceOfLife,school:2:0.90,2,2,unknown,2,unknown,2,4,2,unknown,0,2,unknown,4,0.84,Rakuten Books representative volume 1 product — なでしこドレミソラ,https://books.rakuten.co.jp/rb/14382154/,2018-08-23,2026-08-26,https://blog.gururimichi.com/entry/2016/10/13/200209;https://www.cmoa.jp/title/customer_review/title_id/121078/?site_kbn=1,,나데시코 도레미소라 만화 리뷰 1권;나데시코 도레미소라 리뷰;나데시코 드레미소라 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 독립 리뷰(https://blog.gururimichi.com/entry/2016/10/13/200209)는 고교생이 변화를 원해 샤쿠하치 소리를 듣고 일본 악기 여자 밴드를 시작하는 1권과 학교 동아리 형성을 설명한다. 악기 습득과 밴드 시작은 progression=2 및 problemSolving=2를 지지하고 멤버가 모이는 흐름은 pacing=2를 지지한다. 샤쿠하치·일본 악기·학교 밴드라는 배경은 worldBuilding=2를 지지한다. Cmoa 직접 리뷰(https://www.cmoa.jp/title/customer_review/title_id/121078/?site_kbn=1)의 1~5권 독자 평은 ほんわか·癒やされる라고 하고 학교·코미디 태그를 붙인다. 주인공의 변화와 멤버 형성은 characterArcWeight=4 및 relationshipStructure=2를 지지한다. 밝고 치유적인 평가는 darkness=0 및 emotionalWarmth=4를 지지하며 초반의 망설임과 고민은 mentalStress=2를 지지한다. 한국어 제목 검색(나데시코 도레미소라 만화 리뷰 1권;나데시코 도레미소라 리뷰;나데시코 드레미소라 후기)에는 직접 초반 리뷰 본문 URL이 없었고 Art는 optional이라 분석하지 않았다.
36,work-d66ce37fe86fba8214a2,キス＆ネバークライ,sports;romance;mystery,sportsCompetition:2:0.95;investigation:2:0.88,2,2,unknown,2,4,2,4,4,unknown,4,4,4,2,0.9,Rakuten Books representative volume 1 product — キス＆ネバークライ,https://books.rakuten.co.jp/rb/4092439/,2009,2026-08-26,https://www.cmoa.jp/title/41226/;https://miki8.com/book-kissandnevercry/,,키스 앤 네버 크라이 만화 리뷰 1권;키스 앤 네버크라이 리뷰;키스 앤 네버 크라이 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 Cmoa 작품·리뷰(https://www.cmoa.jp/title/41226/)는 아이스댄스 경기·훈련과 미스터리 표지를 제공하고 1권부터 두 주인공의 재회와 관계를 다룬다. 1~3권 직접 서평(https://miki8.com/book-kissandnevercry/)은 아이스댄스와 과거 실종·살인·유괴 및 기억상실 단서를 함께 언급한다. 다시 아이스댄스에 복귀해 페어 훈련을 시작하는 흐름은 progression=2 및 problemSolving=2를 지지하고 경기 규칙·용어는 worldBuilding=2를 지지한다. 과거 사건 단서가 이어지는 구조는 mysteryReveal=4를 지지하고 훈련·관계·단서가 교차하는 전개는 pacing=2를 지지한다. 성장과 페어 관계는 characterArcWeight=4 및 relationshipStructure=4를 지지하고 아이스댄스 경쟁은 sportsCompetition 테마를 지지한다. 과거 실종·살인과 권력 갈등은 darkness=4 및 mentalStress=4를 지지하며 사랑·재회는 romance=4 및 emotionalWarmth=2를 지지한다. 한국어 제목 검색(키스 앤 네버 크라이 만화 리뷰 1권;키스 앤 네버크라이 리뷰;키스 앤 네버 크라이 1권 후기)에서 발견한 한국어 글은 전권 범위라 초반 직접 근거로 사용하지 않았다. Art는 optional이라 분석하지 않았다.
37,work-d6b8b5d480169a6794ca,BILLY BAT,scienceFiction;mystery;historical,investigation:2:0.95;historicalReconstruction:2:0.92,2,2,unknown,2,4,4,4,2,unknown,2,2,unknown,2,0.88,Rakuten Books representative volume 1 product — BILLY BAT,https://books.rakuten.co.jp/rb/6086445/,2010,2026-08-26,https://booklive.jp/review/list/title_id/1120181/vol_no/001;https://ebookstore.sony.jp/review/title/01120181/,,빌리 배트 만화 리뷰 1권;빌리배트 리뷰;빌리 배트 1권 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 BookLive 1권 리뷰(https://booklive.jp/review/list/title_id/1120181/vol_no/001)는 1권부터 역사 속 실화와 만화를 겹치는 메타 미스터리 SF를 소개하며 예측 불가하고 이야기 중심이라고 평한다. Sony 직접 1권 리뷰(https://ebookstore.sony.jp/review/title/01120181/)는 역사 사건·미스터리·인간 드라마가 층층이 연결된다고 설명한다. 시대별 사건 추적과 단서 연결은 progression=2 및 problemSolving=2를 지지하고 미스터리 실마리의 점진적 공개는 mysteryReveal=4를 지지한다. 역사적 배경과 만화 속 세계의 중첩은 worldBuilding=4를 지지하고 사건을 따라가는 템포는 pacing=2를 지지한다. 인물들이 역사적 비극과 인간 드라마를 겪는 구조는 characterArcWeight=4 및 relationshipStructure=2를 지지한다. 전쟁·살인 흔적은 darkness=2 및 mentalStress=2를 지지하고 인간적 연대의 드라마는 emotionalWarmth=2를 지지한다. 한국어 제목 검색(빌리 배트 만화 리뷰 1권;빌리배트 리뷰;빌리 배트 1권 후기)은 전권 20권 글만 확인되어 초반 직접 근거로 사용하지 않았다. Art는 optional이라 분석하지 않았다.
38,work-d73553672898846c9ec0,甘神さんちの縁結び,comedy;fantasy;romance,school:2:0.88;foundFamily:2:0.90,2,2,unknown,2,2,2,4,4,2,2,2,4,4,0.9,Rakuten Books representative volume 1 product — 甘神さんちの縁結び,https://books.rakuten.co.jp/rb/16720336/,2021-08-24,2026-08-26,https://www.cmoa.jp/title/224777/;https://ebookstore.sony.jp/review/title/00979213/id/BT000097921300100101/;https://gomashelf.com/amagamisan-review/,,아마가미 씨네 인연 맺기 만화 리뷰 1권;아마가미 씨네 인연맺기 리뷰;아마가미상치노 엔무스비 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 Sony 1권 리뷰(https://ebookstore.sony.jp/review/title/00979213/id/BT000097921300100101/)는 교토 전통 풍경의 신사와 다수 히로인을 중심으로 한 러브 코미디를 소개하고 1권부터 각 자매를 조명한다. Cmoa 직접 리뷰(https://www.cmoa.jp/title/224777/)는 세 자매·학교·연애와 수수께끼 전개 및 복선을 언급한다. Gomashelf 직접 소개(https://gomashelf.com/amagamisan-review/)는 고아 고교생이 신사에 들어가 세 무녀 자매와 결혼·승계 조건을 마주한다고 설명한다. 신사 위기 해결과 주인공의 대응은 progression=2 및 problemSolving=2를 지지하고 자매·신사 관계가 형성되는 속도는 pacing=2를 지지한다. 복선과 이상 현상은 mysteryReveal=2를 지지하고 교토 신사·무녀 세계는 worldBuilding=2를 지지한다. 주인공과 자매의 변화는 characterArcWeight=4 및 relationshipStructure=4를 지지하고 러브 코미디 상호작용은 romance=4 및 comedy=2를 지지한다. 신사 위기와 불안은 darkness=2 및 mentalStress=2를 지지하며 고아가 새 가정을 얻는 자매 유대는 emotionalWarmth=4를 지지한다. 한국어 제목 검색(아마가미 씨네 인연 맺기 만화 리뷰 1권;아마가미 씨네 인연맺기 리뷰;아마가미상치노 엔무스비 후기)에는 직접 초반 만화 리뷰 본문이 없었고 Art는 optional이라 분석하지 않았다.
39,work-d75e23cbf7c6238975e1,パリパリ伝説,comedy;sliceOfLife,exploration:1:0.85,0,unknown,unknown,4,0,2,2,2,4,unknown,2,unknown,4,0.84,Rakuten Books representative volume 1 product — パリパリ伝説,https://books.rakuten.co.jp/rb/1740472/,2011,2026-08-26,https://www.cmoa.jp/title/72615/;https://honto.jp/ebook/pd-review_0626040099.html,,파리파리 전설 만화 리뷰 1권;파리파리 덴세츠 리뷰;파리파리 전설 후기,초반 1~3권 관찰: 공식 Rakuten Books 상품은 1권 판본과 작품을 확인한다. 일본 Honto 1권 독자 리뷰(https://honto.jp/ebook/pd-review_0626040099.html)는 파리 생활을 다루는 4컷 에세이로 개그 노선을 취하고 이야기가 여러 주제로 튄다고 설명한다. Cmoa 직접 리뷰(https://www.cmoa.jp/title/72615/)는 1권에서 배낭여행 경험과 사람들 및 파리 생활을 현실적이고 웃기게 다룬다고 평한다. 에피소드가 누적되지만 장기 성장 목표는 보이지 않아 progression=0으로 두고 문제 해결·전략은 unknown으로 유지한다. 주제와 장소가 자주 바뀌는 4컷 구성은 pacing=4를 지지하고 미스터리 구조가 없는 에세이라는 관찰은 mysteryReveal=0을 지지한다. 파리 이주 생활과 여행 관찰은 worldBuilding=2 및 exploration 테마를 지지한다. 작가·주변 인물의 생활 변화는 characterArcWeight=2 및 relationshipStructure=2를 지지하고 Honto의 개그 노선은 comedy=4를 지지한다. 생활 불편과 적응의 가벼운 긴장은 mentalStress=2를 지지하며 일상 사람들의 온기는 emotionalWarmth=4를 지지한다. 한국어 제목 검색(파리파리 전설 만화 리뷰 1권;파리파리 덴세츠 리뷰;파리파리 전설 후기)은 직접 본문 URL이 없었다. Art는 optional이라 분석하지 않았다.
