workId,axisId,state,value,confidence,authorityClass,sourceType,sourceUrl,edition,scopeMapping,pageOrTimeRefs,sampleCount,contexts,observation,limitation,reviewStatus
she-loves-to-cook-and-she-loves-to-eat,visualSoftness,known,3,0.86,originalPublisher,publisher,https://comic-walker.com/detail/KC_002798_S/episodes/KC_0027980000100011_E?episodeType=first,standard Japanese Volume 1; ISBN 9784049136517,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,KadoComi reader turn 2; KadoComi reader turn 3; KadoComi reader turn 4; KadoComi reader turn 5; KadoComi reader turn 6; KadoComi reader turn 7; KadoComi reader turn 8,7,home cooking and meal photography; apartment corridor encounter; neighbor meal invitation,"Gentle curves, clean tones, and restrained line weight create a soft presentation.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
she-loves-to-cook-and-she-loves-to-eat,motionImpact,unknown,,,originalPublisher,publisher,https://comic-walker.com/detail/KC_002798_S/episodes/KC_0027980000100011_E?episodeType=first,standard Japanese Volume 1; ISBN 9784049136517,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,KadoComi reader turn 2; KadoComi reader turn 3; KadoComi reader turn 4; KadoComi reader turn 5; KadoComi reader turn 6; KadoComi reader turn 7; KadoComi reader turn 8,7,home cooking and meal photography; apartment corridor encounter; neighbor meal invitation,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
my-brothers-husband,artRealism,known,3,0.86,publisherAuthorizedPlatform,manual,https://bookwalker.jp/def8abc8fa-6d64-4eb6-abb1-6641fe747559/?sample=1,standard Japanese Volume 1; ISBN 9784575846256,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,BOOK WALKER reader page 3/20; BOOK WALKER reader page 7/20; BOOK WALKER reader page 9/20; BOOK WALKER reader page 11/20; BOOK WALKER reader page 13/20; BOOK WALKER reader page 15/20; BOOK WALKER reader page 17/20,7,funeral and family memory; morning home and cooking; visitor arrival and embrace,"Grounded anatomy, clothing, and settings outweigh comic deformation across the cited pages.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
my-brothers-husband,artDensity,known,2,0.86,publisherAuthorizedPlatform,manual,https://bookwalker.jp/def8abc8fa-6d64-4eb6-abb1-6641fe747559/?sample=1,standard Japanese Volume 1; ISBN 9784575846256,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,BOOK WALKER reader page 3/20; BOOK WALKER reader page 7/20; BOOK WALKER reader page 9/20; BOOK WALKER reader page 11/20; BOOK WALKER reader page 13/20; BOOK WALKER reader page 15/20; BOOK WALKER reader page 17/20,7,funeral and family memory; morning home and cooking; visitor arrival and embrace,Readable setting detail and white space are balanced across the cited pages; lettering was excluded.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
my-brothers-husband,visualSoftness,known,2,0.86,publisherAuthorizedPlatform,manual,https://bookwalker.jp/def8abc8fa-6d64-4eb6-abb1-6641fe747559/?sample=1,standard Japanese Volume 1; ISBN 9784575846256,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,BOOK WALKER reader page 3/20; BOOK WALKER reader page 7/20; BOOK WALKER reader page 9/20; BOOK WALKER reader page 11/20; BOOK WALKER reader page 13/20; BOOK WALKER reader page 15/20; BOOK WALKER reader page 17/20,7,funeral and family memory; morning home and cooking; visitor arrival and embrace,"Rounded and angular forms remain balanced, producing a neutral visual softness.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
my-brothers-husband,motionImpact,unknown,,,publisherAuthorizedPlatform,manual,https://bookwalker.jp/def8abc8fa-6d64-4eb6-abb1-6641fe747559/?sample=1,standard Japanese Volume 1; ISBN 9784575846256,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,BOOK WALKER reader page 3/20; BOOK WALKER reader page 7/20; BOOK WALKER reader page 9/20; BOOK WALKER reader page 11/20; BOOK WALKER reader page 13/20; BOOK WALKER reader page 15/20; BOOK WALKER reader page 17/20,7,funeral and family memory; morning home and cooking; visitor arrival and embrace,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
our-dreams-at-dusk,artRealism,known,2,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874190000d0000000,standard Japanese Volume 1; ISBN 9784091874191,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,e-comi reader state after 4 left turns; e-comi reader state after 8 left turns; e-comi reader state after 10 left turns; e-comi reader state after 12 left turns; e-comi reader state after 14 left turns; e-comi reader state after 16 left turns,6,school classroom isolation; coastal town and leap from window; old-house community room,Conventional manga stylization and functional anatomy recur across the cited pages.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
our-dreams-at-dusk,artDensity,known,2,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874190000d0000000,standard Japanese Volume 1; ISBN 9784091874191,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,e-comi reader state after 4 left turns; e-comi reader state after 8 left turns; e-comi reader state after 10 left turns; e-comi reader state after 12 left turns; e-comi reader state after 14 left turns; e-comi reader state after 16 left turns,6,school classroom isolation; coastal town and leap from window; old-house community room,Readable setting detail and white space are balanced across the cited pages; lettering was excluded.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
our-dreams-at-dusk,visualSoftness,known,3,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874190000d0000000,standard Japanese Volume 1; ISBN 9784091874191,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,e-comi reader state after 4 left turns; e-comi reader state after 8 left turns; e-comi reader state after 10 left turns; e-comi reader state after 12 left turns; e-comi reader state after 14 left turns; e-comi reader state after 16 left turns,6,school classroom isolation; coastal town and leap from window; old-house community room,"Gentle curves, clean tones, and restrained line weight create a soft presentation.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
our-dreams-at-dusk,motionImpact,unknown,,,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874190000d0000000,standard Japanese Volume 1; ISBN 9784091874191,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,e-comi reader state after 4 left turns; e-comi reader state after 8 left turns; e-comi reader state after 10 left turns; e-comi reader state after 12 left turns; e-comi reader state after 14 left turns; e-comi reader state after 16 left turns,6,school classroom isolation; coastal town and leap from window; old-house community room,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
nina-the-starry-bride,artRealism,known,1,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000337875/trial,standard Japanese Volume 1; ISBN 9784065187173,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 14 left turns; Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,8,slum home and siblings; fantasy city street; carriage attack and royal encounter,Strong stylization and simplified proportions dominate while actions remain readable.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
nina-the-starry-bride,artDensity,known,3,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000337875/trial,standard Japanese Volume 1; ISBN 9784065187173,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 14 left turns; Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,8,slum home and siblings; fantasy city street; carriage attack and royal encounter,"Layered backgrounds, tones, and object detail produce above-balanced density; lettering was excluded.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
nina-the-starry-bride,visualSoftness,known,3,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000337875/trial,standard Japanese Volume 1; ISBN 9784065187173,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 14 left turns; Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,8,slum home and siblings; fantasy city street; carriage attack and royal encounter,"Gentle curves, clean tones, and restrained line weight create a soft presentation.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
nina-the-starry-bride,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000337875/trial,standard Japanese Volume 1; ISBN 9784065187173,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 14 left turns; Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,8,slum home and siblings; fantasy city street; carriage attack and royal encounter,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
baby-steps,artRealism,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000012347/trial,standard Japanese Volume 1; ISBN 9784063639575,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 14 left turns; Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,8,school classroom introduction; riverside walk and study notes; classmate sports discussion,Conventional manga stylization and functional anatomy recur across the cited pages.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
baby-steps,artDensity,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000012347/trial,standard Japanese Volume 1; ISBN 9784063639575,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 14 left turns; Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,8,school classroom introduction; riverside walk and study notes; classmate sports discussion,Readable setting detail and white space are balanced across the cited pages; lettering was excluded.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
baby-steps,visualSoftness,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000012347/trial,standard Japanese Volume 1; ISBN 9784063639575,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 14 left turns; Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,8,school classroom introduction; riverside walk and study notes; classmate sports discussion,"Rounded and angular forms remain balanced, producing a neutral visual softness.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
baby-steps,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000012347/trial,standard Japanese Volume 1; ISBN 9784063639575,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 14 left turns; Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,8,school classroom introduction; riverside walk and study notes; classmate sports discussion,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
capeta,artRealism,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000035404/trial,standard Japanese Volume 1; ISBN 9784063347852,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,7,childhood sports day; track race and cheering crowd; family conversation and meal,Conventional manga stylization and functional anatomy recur across the cited pages.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
capeta,artDensity,known,3,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000035404/trial,standard Japanese Volume 1; ISBN 9784063347852,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,7,childhood sports day; track race and cheering crowd; family conversation and meal,"Layered backgrounds, tones, and object detail produce above-balanced density; lettering was excluded.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
capeta,visualSoftness,known,1,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000035404/trial,standard Japanese Volume 1; ISBN 9784063347852,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,7,childhood sports day; track race and cheering crowd; family conversation and meal,"Firm contours, angular forms, and hard shadows lean visually sharp.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
capeta,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000035404/trial,standard Japanese Volume 1; ISBN 9784063347852,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 16 left turns; Kodansha reader state after 18 left turns; Kodansha reader state after 20 left turns; Kodansha reader state after 22 left turns; Kodansha reader state after 24 left turns; Kodansha reader state after 26 left turns; Kodansha reader state after 28 left turns,7,childhood sports day; track race and cheering crowd; family conversation and meal,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
yowamushi-pedal,artRealism,known,1,0.86,originalPublisher,publisher,https://arc.akitashoten.co.jp/comics/wccomic/30933,standard Japanese Volume 1; ISBN 9784253214513,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Akita reader page 3/16; Akita reader page 4/16; Akita reader page 5/16; Akita reader page 6/16; Akita reader page 7/16; Akita reader page 8/16; Akita reader page 9/16,7,Akihabara shopping district; school and bicycle commute; roadside bicycle incident,Strong stylization and simplified proportions dominate while actions remain readable.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
yowamushi-pedal,artDensity,known,3,0.86,originalPublisher,publisher,https://arc.akitashoten.co.jp/comics/wccomic/30933,standard Japanese Volume 1; ISBN 9784253214513,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Akita reader page 3/16; Akita reader page 4/16; Akita reader page 5/16; Akita reader page 6/16; Akita reader page 7/16; Akita reader page 8/16; Akita reader page 9/16,7,Akihabara shopping district; school and bicycle commute; roadside bicycle incident,"Layered backgrounds, tones, and object detail produce above-balanced density; lettering was excluded.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
yowamushi-pedal,visualSoftness,known,1,0.86,originalPublisher,publisher,https://arc.akitashoten.co.jp/comics/wccomic/30933,standard Japanese Volume 1; ISBN 9784253214513,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Akita reader page 3/16; Akita reader page 4/16; Akita reader page 5/16; Akita reader page 6/16; Akita reader page 7/16; Akita reader page 8/16; Akita reader page 9/16,7,Akihabara shopping district; school and bicycle commute; roadside bicycle incident,"Firm contours, angular forms, and hard shadows lean visually sharp.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
yowamushi-pedal,motionImpact,known,4,0.84,originalPublisher,publisher,https://arc.akitashoten.co.jp/comics/wccomic/30933,standard Japanese Volume 1; ISBN 9784253214513,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,printed pages 16-17,2,Akihabara shopping district; school and bicycle commute; roadside bicycle incident,"A directly observed continuous action sequence uses strong speed lines, abrupt framing, and high-impact body movement.",The cited continuous numbered sequence was directly inspected; panel approval and broader entry-range review remain pending.,modelObservedPendingPanel
moon-land,artRealism,known,2,0.86,originalPublisher,publisher,https://shonenjumpplus.com/episode/10834108156641674566,standard Japanese Volume 1; ISBN 9784088817828,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Jump Plus reader turn 2; Jump Plus reader turn 3; Jump Plus reader turn 4; Jump Plus reader turn 5; Jump Plus reader turn 6; Jump Plus reader turn 7; Jump Plus reader turn 8,7,gymnastics club practice; school and coach conversation; outdoor training memory,Conventional manga stylization and functional anatomy recur across the cited pages.,At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
moon-land,artDensity,known,3,0.86,originalPublisher,publisher,https://shonenjumpplus.com/episode/10834108156641674566,standard Japanese Volume 1; ISBN 9784088817828,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Jump Plus reader turn 2; Jump Plus reader turn 3; Jump Plus reader turn 4; Jump Plus reader turn 5; Jump Plus reader turn 6; Jump Plus reader turn 7; Jump Plus reader turn 8,7,gymnastics club practice; school and coach conversation; outdoor training memory,"Layered backgrounds, tones, and object detail produce above-balanced density; lettering was excluded.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
moon-land,visualSoftness,known,2,0.86,originalPublisher,publisher,https://shonenjumpplus.com/episode/10834108156641674566,standard Japanese Volume 1; ISBN 9784088817828,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Jump Plus reader turn 2; Jump Plus reader turn 3; Jump Plus reader turn 4; Jump Plus reader turn 5; Jump Plus reader turn 6; Jump Plus reader turn 7; Jump Plus reader turn 8,7,gymnastics club practice; school and coach conversation; outdoor training memory,"Rounded and angular forms remain balanced, producing a neutral visual softness.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
moon-land,motionImpact,unknown,,,originalPublisher,publisher,https://shonenjumpplus.com/episode/10834108156641674566,standard Japanese Volume 1; ISBN 9784088817828,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Jump Plus reader turn 2; Jump Plus reader turn 3; Jump Plus reader turn 4; Jump Plus reader turn 5; Jump Plus reader turn 6; Jump Plus reader turn 7; Jump Plus reader turn 8,7,gymnastics club practice; school and coach conversation; outdoor training memory,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
giant-killing,artRealism,known,3,0.86,originalPublisher,publisher,https://comic-days.com/episode/13932016480029857119,standard Japanese Volume 1; ISBN 9784063725933,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Comic DAYS reader turn 1; Comic DAYS reader turn 2; Comic DAYS reader turn 3; Comic DAYS reader turn 4; Comic DAYS reader turn 5; Comic DAYS reader turn 6; Comic DAYS reader turn 7; Comic DAYS reader turn 8,8,football pitch and supporters; English town streets and pub; club office and manager meeting,"Grounded anatomy, clothing, and settings outweigh comic deformation across the cited pages.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
giant-killing,artDensity,known,3,0.86,originalPublisher,publisher,https://comic-days.com/episode/13932016480029857119,standard Japanese Volume 1; ISBN 9784063725933,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Comic DAYS reader turn 1; Comic DAYS reader turn 2; Comic DAYS reader turn 3; Comic DAYS reader turn 4; Comic DAYS reader turn 5; Comic DAYS reader turn 6; Comic DAYS reader turn 7; Comic DAYS reader turn 8,8,football pitch and supporters; English town streets and pub; club office and manager meeting,"Layered backgrounds, tones, and object detail produce above-balanced density; lettering was excluded.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
giant-killing,visualSoftness,known,1,0.86,originalPublisher,publisher,https://comic-days.com/episode/13932016480029857119,standard Japanese Volume 1; ISBN 9784063725933,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Comic DAYS reader turn 1; Comic DAYS reader turn 2; Comic DAYS reader turn 3; Comic DAYS reader turn 4; Comic DAYS reader turn 5; Comic DAYS reader turn 6; Comic DAYS reader turn 7; Comic DAYS reader turn 8,8,football pitch and supporters; English town streets and pub; club office and manager meeting,"Firm contours, angular forms, and hard shadows lean visually sharp.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
giant-killing,motionImpact,unknown,,,originalPublisher,publisher,https://comic-days.com/episode/13932016480029857119,standard Japanese Volume 1; ISBN 9784063725933,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Comic DAYS reader turn 1; Comic DAYS reader turn 2; Comic DAYS reader turn 3; Comic DAYS reader turn 4; Comic DAYS reader turn 5; Comic DAYS reader turn 6; Comic DAYS reader turn 7; Comic DAYS reader turn 8,8,football pitch and supporters; English town streets and pub; club office and manager meeting,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
dragon-head,artRealism,known,4,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000006806/trial,standard Japanese Volume 1; ISBN 9784063235197,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 28 left turns; Kodansha reader state after 30 left turns; Kodansha reader state after 32 left turns; Kodansha reader state after 34 left turns; Kodansha reader state after 38 left turns; Kodansha reader state after 40 left turns; Kodansha reader state after 42 left turns,7,collapsed train carriage survival; fire-lit tunnel search; second-chapter wreckage,"Realistic anatomy, perspective, textures, and environmental observation dominate the cited pages.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
dragon-head,artDensity,known,4,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000006806/trial,standard Japanese Volume 1; ISBN 9784063235197,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 28 left turns; Kodansha reader state after 30 left turns; Kodansha reader state after 32 left turns; Kodansha reader state after 34 left turns; Kodansha reader state after 38 left turns; Kodansha reader state after 40 left turns; Kodansha reader state after 42 left turns,7,collapsed train carriage survival; fire-lit tunnel search; second-chapter wreckage,"Dense linework, textures, architecture, and environmental information dominate; lettering was excluded.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
dragon-head,visualSoftness,known,0,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000006806/trial,standard Japanese Volume 1; ISBN 9784063235197,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 28 left turns; Kodansha reader state after 30 left turns; Kodansha reader state after 32 left turns; Kodansha reader state after 34 left turns; Kodansha reader state after 38 left turns; Kodansha reader state after 40 left turns; Kodansha reader state after 42 left turns,7,collapsed train carriage survival; fire-lit tunnel search; second-chapter wreckage,"Rough, angular lines and hard contrast create a consistently severe presentation.",At least six distinct official or licensed interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
dragon-head,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000006806/trial,standard Japanese Volume 1; ISBN 9784063235197,The observed official or licensed Japanese Volume 1 interior is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader state after 28 left turns; Kodansha reader state after 30 left turns; Kodansha reader state after 32 left turns; Kodansha reader state after 34 left turns; Kodansha reader state after 38 left turns; Kodansha reader state after 40 left turns; Kodansha reader state after 42 left turns,7,collapsed train carriage survival; fire-lit tunnel search; second-chapter wreckage,The cited sample does not establish a sufficiently representative continuous physical-action sequence.,The inspected sample did not establish a representative continuous physical-action sequence across entry_1_3_volumes; no 0-4 value is assigned.,modelObservedPendingPanel
